"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_R_tot","age","gender","Sample","attn_chk_1Q","attn_chk_2_Q"
"R_1gj5AQHL2ns71ri",4,5,6,6,90,"sam","diagnostic","NA",5.25,4,6,6,4,88,"robin","non-diagnostic","ND1",5,5,5,5,5,79,"francis","non-diagnostic","ND2",5,4,5,6,7,98,"alex","diagnostic","NA",5.5,59,1,"MTurk",7,2
"R_1ODiHSm2n7DEMMG",5,7,6,6,64,"sam","diagnostic","NA",6,7,7,6,6,71,"robin","non-diagnostic","ND1",6.5,7,6,6,6,83,"francis","diagnostic","NA",6.25,7,7,6,6,77,"alex","non-diagnostic","ND2",6.5,27,1,"MTurk",7,2
"R_1PduhWON30aUOJ6",4,7,5,3,57,"sam","diagnostic","NA",4.75,2,5,1,5,63,"robin","non-diagnostic","ND1",3.25,6,1,5,1,75,"francis","diagnostic","NA",3.25,6,2,6,5,72,"alex","non-diagnostic","ND2",4.75,25,1,"MTurk",7,2
"R_3dDL6SO27Aq32nv",7,7,7,7,100,"sam","diagnostic","NA",7,6,6,6,6,83,"robin","non-diagnostic","ND1",6,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,90,"alex","diagnostic","NA",7,30,1,"MTurk",7,2
"R_12r6g48SsWtfQpV",7,7,7,6,96,"sam","diagnostic","NA",6.75,7,7,7,7,97,"robin","diagnostic","NA",7,7,7,7,7,97,"francis","non-diagnostic","ND2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,2,"MTurk",7,2
"R_5BwOk68rDAr6nsd",5,7,6,7,58,"sam","diagnostic","NA",6.25,5,3,1,5,64,"robin","non-diagnostic","ND1",3.5,2,6,4,7,61,"francis","diagnostic","NA",4.75,4,4,5,5,60,"alex","non-diagnostic","ND2",4.5,25,1,"MTurk",7,2
"R_3qI3gtOTyTp6hfr",7,6,7,7,80,"sam","diagnostic","NA",6.75,7,6,5,7,14,"robin","non-diagnostic","ND1",6.25,7,6,7,6,82,"francis","diagnostic","NA",6.5,7,6,5,6,86,"alex","non-diagnostic","ND2",6,36,1,"MTurk",7,2
"R_9KtTDSZN0wUIExP",5,6,5,4,77,"sam","diagnostic","NA",5,3,5,4,5,73,"robin","non-diagnostic","ND1",4.25,5,7,4,5,74,"francis","non-diagnostic","ND2",5.25,5,7,4,5,73,"alex","diagnostic","NA",5.25,29,1,"MTurk",7,1
"R_3kcyhXkOTiz5tmx",4,2,3,3,76,"sam","diagnostic","NA",3,5,3,3,2,83,"robin","non-diagnostic","ND1",3.25,6,4,3,2,84,"francis","non-diagnostic","ND2",3.75,7,3,4,4,86,"alex","diagnostic","NA",4.5,30,1,"MTurk",7,3
"R_2P5wBaI4hYMEyvF",6,6,7,7,85,"sam","diagnostic","NA",6.5,5,6,6,7,79,"robin","non-diagnostic","ND1",6,5,7,7,6,82,"francis","diagnostic","NA",6.25,7,7,6,6,94,"alex","non-diagnostic","ND2",6.5,26,1,"MTurk",7,2
"R_2wH1Ps00GQZKNEp",7,7,6,7,88,"sam","diagnostic","NA",6.75,6,6,7,6,82,"robin","diagnostic","NA",6.25,6,6,7,6,79,"francis","non-diagnostic","ND2",6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,"MTurk",7,3
"R_1IYSD0Uf1KddN17",5,6,3,5,71,"sam","diagnostic","NA",4.75,4,5,3,5,63,"robin","non-diagnostic","ND1",4.25,4,5,4,6,68,"francis","diagnostic","NA",4.75,4,5,5,6,80,"alex","non-diagnostic","ND2",5,26,1,"MTurk",7,2
"R_r9H7U2J1buu0I5H",6,7,7,1,77,"sam","diagnostic","NA",5.25,7,1,2,2,70,"robin","diagnostic","NA",3,3,3,7,2,77,"francis","non-diagnostic","ND2",3.75,4,2,7,2,74,"alex","non-diagnostic","ND1",3.75,24,1,"MTurk",7,2
"R_1EcGCvNPQ1dofKB",7,2,2,3,84,"sam","diagnostic","NA",3.5,5,3,3,2,80,"robin","non-diagnostic","ND1",3.25,5,2,2,3,83,"francis","diagnostic","NA",3,5,3,2,3,80,"alex","non-diagnostic","ND2",3.25,30,1,"MTurk",7,3
"R_2rGBL8cKTrXPhBy",5,6,5,7,92,"sam","diagnostic","NA",5.75,5,6,5,6,75,"robin","non-diagnostic","ND1",5.5,6,5,6,5,86,"francis","diagnostic","NA",5.5,6,5,6,5,86,"alex","non-diagnostic","ND2",5.5,29,1,"MTurk",2,3
"R_2ymFFjRfX1CY7Kl",6,6,6,6,76,"sam","diagnostic","NA",6,6,6,6,6,75,"robin","non-diagnostic","ND1",6,5,5,5,5,69,"francis","diagnostic","NA",5,6,6,6,6,84,"alex","non-diagnostic","ND2",6,74,1,"MTurk",7,2
"R_RaGOZO312eNaEjT",6,6,6,6,91,"sam","diagnostic","NA",6,6,6,6,6,99,"robin","non-diagnostic","ND1",6,4,4,4,4,75,"francis","non-diagnostic","ND2",4,6,6,6,6,97,"alex","diagnostic","NA",6,39,2,"MTurk",7,2
"R_1mWupx6ZOaVMy7J",7,6,5,5,90,"sam","diagnostic","NA",5.75,7,5,6,5,73,"robin","diagnostic","NA",5.75,6,5,7,6,82,"francis","non-diagnostic","ND2",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,1,"MTurk",7,2
"R_2E0NXpUEIxDlusK",3,2,5,7,56,"sam","diagnostic","NA",4.25,3,3,2,4,53,"robin","non-diagnostic","ND1",3,1,3,4,4,56,"francis","diagnostic","NA",3,4,1,5,6,51,"alex","non-diagnostic","ND2",4,25,1,"MTurk",7,2
"R_3HSaLi5AlvP7OCJ",4,5,6,5,64,"sam","diagnostic","NA",5,5,4,6,5,71,"robin","diagnostic","NA",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,69,"alex","non-diagnostic","ND1",5.5,47,1,"MTurk",7,5
"R_2aJsoGIzLo2KEpl",6,6,4,6,90,"sam","diagnostic","NA",5.5,6,6,5,6,90,"robin","non-diagnostic","ND1",5.75,6,6,4,5,90,"francis","non-diagnostic","ND2",5.25,6,6,4,6,90,"alex","diagnostic","NA",5.5,24,1,"MTurk",7,2
"R_1pAv1j3tzC9dKG6",7,7,7,7,81,"sam","diagnostic","NA",7,7,7,7,7,85,"robin","non-diagnostic","ND1",7,7,7,7,7,86,"francis","non-diagnostic","ND2",7,7,7,7,7,74,"alex","diagnostic","NA",7,40,1,"MTurk",7,2
"R_3KuvhI2fU1nLyFv",6,5,7,6,74,"sam","diagnostic","NA",6,5,7,6,5,82,"robin","diagnostic","NA",5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,6,82,"alex","non-diagnostic","ND1",6,53,1,"MTurk",7,2
"R_2ePYzwBnvRPPNOM",7,5,6,7,81,"sam","diagnostic","NA",6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,6,7,64,"francis","non-diagnostic","ND2",6.25,7,4,6,7,92,"alex","non-diagnostic","ND1",6,28,1,"MTurk",1,5
"R_Um8eoK6vyk0zRKh",6,6,5,5,75,"sam","diagnostic","NA",5.5,6,6,5,5,79,"robin","diagnostic","NA",5.5,5,4,5,4,72,"francis","non-diagnostic","ND2",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,1,"MTurk",1,3
"R_2xDD4X3dUb5wy3X",3,5,3,6,50,"sam","diagnostic","NA",4.25,2,5,6,4,50,"robin","diagnostic","NA",4.25,3,4,5,4,50,"francis","non-diagnostic","ND2",4,3,5,6,4,50,"alex","non-diagnostic","ND1",4.5,22,1,"MTurk",NA,2
"R_2s7iQzQE4HrBioF",4,3,3,2,31,"sam","diagnostic","NA",3,7,6,7,6,81,"robin","non-diagnostic","ND1",6.5,6,7,6,7,80,"francis","diagnostic","NA",6.5,6,7,6,7,74,"alex","non-diagnostic","ND2",6.5,32,1,"MTurk",7,2
"R_2aOHanOmysw92Cq",6,7,7,6,74,"sam","diagnostic","NA",6.5,5,6,6,7,76,"robin","non-diagnostic","ND1",6,6,6,7,6,81,"francis","diagnostic","NA",6.25,6,7,6,6,70,"alex","non-diagnostic","ND2",6.25,29,1,"MTurk",7,2
"R_2trpAiUYtqf1wM6",7,7,7,6,86,"sam","diagnostic","NA",6.75,7,6,7,7,83,"robin","non-diagnostic","ND1",6.75,7,7,7,7,93,"francis","diagnostic","NA",7,6,7,7,6,80,"alex","non-diagnostic","ND2",6.5,30,1,"MTurk",7,2
"R_TpBK6HJCp4q1urn",6,7,7,5,87,"sam","diagnostic","NA",6.25,6,5,6,6,84,"robin","non-diagnostic","ND1",5.75,6,7,7,3,82,"francis","non-diagnostic","ND2",5.75,6,5,5,4,72,"alex","diagnostic","NA",5,24,1,"MTurk",7,2
"R_3hhxPIFNsuAnjv0",7,7,7,7,82,"sam","diagnostic","NA",7,7,6,7,6,70,"robin","non-diagnostic","ND1",6.5,6,7,7,7,81,"francis","diagnostic","NA",6.75,7,6,7,6,77,"alex","non-diagnostic","ND2",6.5,35,1,"MTurk",7,2
"R_3a7dfltSIyjn90l",7,6,5,7,75,"sam","diagnostic","NA",6.25,7,6,5,7,86,"robin","non-diagnostic","ND1",6.25,7,6,7,6,53,"francis","non-diagnostic","ND2",6.5,7,6,6,7,69,"alex","diagnostic","NA",6.5,45,1,"MTurk",7,2
"R_1Qat1qreFzCBOpE",7,7,7,7,91,"sam","diagnostic","NA",7,7,7,7,7,99,"robin","non-diagnostic","ND1",7,6,6,6,6,91,"francis","non-diagnostic","ND2",6,6,6,6,6,96,"alex","diagnostic","NA",6,39,1,"MTurk",7,2
"R_3RkHqLkxKmRRUas",6,4,4,5,73,"sam","diagnostic","NA",4.75,5,2,1,7,29,"robin","diagnostic","NA",3.75,3,4,7,2,69,"francis","non-diagnostic","ND2",4,1,3,6,2,64,"alex","non-diagnostic","ND1",3,24,1,"MTurk",NA,2
"R_2TGjDbHcx1GGRhf",7,6,7,6,73,"sam","diagnostic","NA",6.5,6,7,5,6,80,"robin","non-diagnostic","ND1",6,7,6,6,7,85,"francis","diagnostic","NA",6.5,6,7,5,7,86,"alex","non-diagnostic","ND2",6.25,46,2,"MTurk",7,5
"R_sb514wJ8C8JbgGd",3,5,5,4,73,"sam","diagnostic","NA",4.25,4,7,5,4,81,"robin","diagnostic","NA",5,4,6,5,5,87,"francis","non-diagnostic","ND2",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,1,"MTurk",7,1
"R_1M8p5VRcq875Xfr",7,5,6,7,87,"sam","diagnostic","NA",6.25,7,5,6,7,94,"robin","non-diagnostic","ND1",6.25,7,6,7,6,88,"francis","diagnostic","NA",6.5,6,5,7,7,87,"alex","non-diagnostic","ND2",6.25,34,1,"MTurk",7,5
"R_3MzCRMLdQYztsVs",6,3,5,5,72,"sam","diagnostic","NA",4.75,6,2,4,7,76,"robin","non-diagnostic","ND1",4.75,3,5,4,7,70,"francis","non-diagnostic","ND2",4.75,6,2,5,4,65,"alex","diagnostic","NA",4.25,44,2,"MTurk",7,2
"R_31t5AFTo6DI6J74",7,5,6,7,82,"sam","diagnostic","NA",6.25,6,5,7,7,84,"robin","diagnostic","NA",6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,6,6,87,"alex","non-diagnostic","ND1",6,29,2,"MTurk",7,2
"R_3psuOJughJfzt60",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,98,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,30,1,"MTurk",1,3
"R_2cc65N450yFwVEK",6,6,6,6,85,"sam","diagnostic","NA",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,6,71,"francis","non-diagnostic","ND2",6.25,5,6,6,6,73,"alex","non-diagnostic","ND1",5.75,36,1,"MTurk",7,2
"R_2ds5RV5KZIJt6hD",5,1,3,2,59,"sam","diagnostic","NA",2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,5,33,"francis","non-diagnostic","ND2",5.25,1,3,2,7,40,"alex","non-diagnostic","ND1",3.25,38,1,"MTurk",7,2
"R_3J9siQhmixStjIg",4,2,3,2,85,"sam","diagnostic","NA",2.75,4,3,2,3,80,"robin","non-diagnostic","ND1",3,5,3,2,3,93,"francis","diagnostic","NA",3.25,6,2,3,3,88,"alex","non-diagnostic","ND2",3.5,30,1,"MTurk",7,3
"R_6nTLDIPGnBUhxIJ",6,6,5,6,75,"sam","diagnostic","NA",5.75,6,5,6,6,79,"robin","diagnostic","NA",5.75,6,7,7,6,82,"francis","non-diagnostic","ND2",6.5,5,6,5,6,76,"alex","non-diagnostic","ND1",5.5,32,2,"MTurk",7,NA
"R_2ZTtsS371GKm4yX",6,6,7,6,90,"sam","diagnostic","NA",6.25,6,7,5,6,86,"robin","non-diagnostic","ND1",6,6,7,5,7,88,"francis","non-diagnostic","ND2",6.25,7,5,6,7,86,"alex","diagnostic","NA",6.25,38,2,"MTurk",7,2
"R_2VqMpoK4be4pGUb",5,6,6,4,60,"sam","diagnostic","NA",5.25,5,4,6,5,62,"robin","non-diagnostic","ND1",5,5,6,4,5,67,"francis","non-diagnostic","ND2",5,5,4,6,4,66,"alex","diagnostic","NA",4.75,45,2,"MTurk",7,2
"R_1MRkgRNqsf4WgGi",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,30,1,"MTurk",1,3
"R_3PYKq06fYW4LNLX",4,5,4,5,66,"sam","diagnostic","NA",4.5,6,5,4,5,67,"robin","diagnostic","NA",5,6,4,3,5,68,"francis","non-diagnostic","ND2",4.5,6,4,6,5,69,"alex","non-diagnostic","ND1",5.25,63,2,"MTurk",NA,3
"R_1QxtPPduOBmW4yg",6,6,5,6,76,"sam","diagnostic","NA",5.75,6,6,7,6,82,"robin","diagnostic","NA",6.25,5,7,6,6,78,"francis","non-diagnostic","ND2",6,6,5,7,6,75,"alex","non-diagnostic","ND1",6,36,1,"MTurk",7,NA
"R_RepQlAPDg6uILa9",4,3,2,4,53,"sam","diagnostic","NA",3.25,5,3,2,3,84,"robin","non-diagnostic","ND1",3.25,4,3,3,2,82,"francis","non-diagnostic","ND2",3,6,3,2,3,85,"alex","diagnostic","NA",3.5,30,1,"MTurk",7,3
"R_1gU9w7r9988IOtC",5,3,6,6,70,"sam","diagnostic","NA",5,4,3,5,4,71,"robin","non-diagnostic","ND1",4,5,4,6,5,39,"francis","diagnostic","NA",5,5,4,5,3,29,"alex","non-diagnostic","ND2",4.25,36,2,"MTurk",7,5
"R_3JdXuQ7VZWC5dzj",6,7,7,7,86,"sam","diagnostic","NA",6.75,7,7,7,7,90,"robin","non-diagnostic","ND1",7,7,7,7,7,99,"francis","diagnostic","NA",7,7,7,7,7,96,"alex","non-diagnostic","ND2",7,41,2,"MTurk",7,2
"R_3dRnfDGMRhg9YVl",4,5,3,6,33,"sam","diagnostic","NA",4.5,3,6,4,5,69,"robin","non-diagnostic","ND1",4.5,4,6,3,5,64,"francis","diagnostic","NA",4.5,6,4,5,6,62,"alex","non-diagnostic","ND2",5.25,41,2,"MTurk",7,2
"R_s5ml4TbTdL12YDL",6,5,4,6,74,"sam","diagnostic","NA",5.25,5,5,6,6,74,"robin","non-diagnostic","ND1",5.5,5,5,6,6,72,"francis","non-diagnostic","ND2",5.5,5,6,3,4,64,"alex","diagnostic","NA",4.5,58,1,"MTurk",2,5
"R_2e201omkYUNjma3",5,4,6,3,71,"sam","diagnostic","NA",4.5,3,6,5,4,37,"robin","non-diagnostic","ND1",4.5,3,6,5,4,71,"francis","non-diagnostic","ND2",4.5,5,3,6,5,60,"alex","diagnostic","NA",4.75,41,1,"MTurk",7,5
"R_1rkTMS9cVnhhEOf",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","diagnostic","NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,100,"alex","non-diagnostic","ND1",7,30,1,"MTurk",1,1
"R_1o4EDDZyIMji8xL",6,5,6,5,69,"sam","diagnostic","NA",5.5,6,5,6,5,100,"robin","non-diagnostic","ND1",5.5,6,5,5,6,91,"francis","non-diagnostic","ND2",5.5,6,5,6,5,88,"alex","diagnostic","NA",5.5,25,1,"MTurk",7,5
"R_3snaPO4HXrH60rr",6,6,6,6,85,"sam","diagnostic","NA",6,6,6,6,6,91,"robin","diagnostic","NA",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,81,"alex","non-diagnostic","ND1",6,30,1,"MTurk",7,2
"R_6GapSrLiXo9GbCh",5,7,6,5,100,"sam","diagnostic","NA",5.75,6,6,6,5,91,"robin","non-diagnostic","ND1",5.75,6,7,6,7,77,"francis","diagnostic","NA",6.5,5,7,5,5,81,"alex","non-diagnostic","ND2",5.5,30,1,"MTurk",7,3
"R_3RfpDGVsFNYs6N7",4,2,2,3,88,"sam","diagnostic","NA",2.75,5,2,3,2,85,"robin","diagnostic","NA",3,5,3,3,2,81,"francis","non-diagnostic","ND2",3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,"MTurk",7,3
"R_1qXwKh3s32crldQ",5,7,5,6,93,"sam","diagnostic","NA",5.75,6,6,6,6,60,"robin","non-diagnostic","ND1",6,6,6,6,6,84,"francis","diagnostic","NA",6,6,7,6,7,48,"alex","non-diagnostic","ND2",6.5,30,1,"MTurk",7,3
"R_2wodKwPkTy4Hl3Z",6,6,4,7,92,"sam","diagnostic","NA",5.75,4,5,7,5,71,"robin","diagnostic","NA",5.25,6,4,6,5,70,"francis","non-diagnostic","ND2",5.25,5,6,4,5,73,"alex","non-diagnostic","ND1",5,45,2,"MTurk",1,3
"R_2sRowUKAA8FqgkJ",5,7,6,6,80,"sam","diagnostic","NA",6,6,7,7,6,80,"robin","non-diagnostic","ND1",6.5,6,7,7,6,78,"francis","diagnostic","NA",6.5,5,7,6,7,70,"alex","non-diagnostic","ND2",6.25,26,1,"MTurk",1,5
"R_1jPA3ZxJ6lKAU0L",6,6,7,6,97,"sam","diagnostic","NA",6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,6,100,"francis","non-diagnostic","ND2",6.5,7,6,6,6,98,"alex","non-diagnostic","ND1",6.25,33,2,"MTurk",7,3
"R_3PLAdiv84N0mMpg",6,7,6,6,67,"sam","diagnostic","NA",6.25,6,7,6,7,65,"robin","non-diagnostic","ND1",6.5,6,7,7,6,91,"francis","non-diagnostic","ND2",6.5,6,7,5,5,48,"alex","diagnostic","NA",5.75,32,1,"MTurk",1,1
"R_1if9YMMGFM31KtW",6,6,7,6,99,"sam","diagnostic","NA",6.25,7,7,6,6,100,"robin","non-diagnostic","ND1",6.5,6,6,7,6,99,"francis","diagnostic","NA",6.25,6,6,7,6,100,"alex","non-diagnostic","ND2",6.25,48,2,"MTurk",7,3
"R_RklRwCnmAqnxj45",5,6,6,5,67,"sam","diagnostic","NA",5.5,5,6,6,6,66,"robin","diagnostic","NA",5.75,5,6,5,5,64,"francis","non-diagnostic","ND2",5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"MTurk",7,3
"R_CgExnZ1Q8gspFIJ",6,5,6,4,74,"sam","diagnostic","NA",5.25,4,5,4,5,82,"robin","non-diagnostic","ND1",4.5,6,4,6,4,63,"francis","non-diagnostic","ND2",5,7,4,5,4,59,"alex","diagnostic","NA",5,35,2,"MTurk",2,2
"R_31ynDpCMHR7rC4o",4,5,6,5,91,"sam","diagnostic","NA",5,4,5,6,5,88,"robin","non-diagnostic","ND1",5,4,5,6,5,82,"francis","non-diagnostic","ND2",5,5,4,5,6,89,"alex","diagnostic","NA",5,25,2,"MTurk",1,2
"R_yPheV3uP89SOg01",4,5,6,5,62,"sam","diagnostic","NA",5,4,6,5,4,61,"robin","non-diagnostic","ND1",4.75,3,4,5,4,71,"francis","diagnostic","NA",4,3,5,4,5,74,"alex","non-diagnostic","ND2",4.25,21,2,"MTurk",2,2
"R_27ljC6aQZV1xetQ",7,7,7,7,71,"sam","diagnostic","NA",7,7,7,7,7,69,"robin","non-diagnostic","ND1",7,7,7,7,7,94,"francis","non-diagnostic","ND2",7,7,7,7,7,74,"alex","diagnostic","NA",7,34,1,"MTurk",7,4
"R_UshIXFTPI2mjjWh",6,6,6,6,100,"sam","diagnostic","NA",6,5,5,6,6,100,"robin","diagnostic","NA",5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,100,"alex","non-diagnostic","ND1",6,35,1,"MTurk",7,2
"R_2pRDrsA4IyvyvJZ",7,5,4,6,88,"sam","diagnostic","NA",5.5,7,6,4,7,93,"robin","non-diagnostic","ND1",6,7,6,5,5,83,"francis","non-diagnostic","ND2",5.75,6,5,6,6,80,"alex","diagnostic","NA",5.75,35,1,"MTurk",1,1
"R_Q4yejGqjoxqJPNL",7,6,7,6,89,"sam","diagnostic","NA",6.5,7,6,7,6,96,"robin","non-diagnostic","ND1",6.5,7,6,7,7,88,"francis","diagnostic","NA",6.75,7,6,7,6,85,"alex","non-diagnostic","ND2",6.5,31,1,"MTurk",1,5
"R_1P5Cu9oZT8joqy4",4,4,4,4,50,"sam","diagnostic","NA",4,4,4,4,4,50,"robin","non-diagnostic","ND1",4,4,4,4,4,40,"francis","diagnostic","NA",4,4,4,4,4,50,"alex","non-diagnostic","ND2",4,53,1,"MTurk",7,2
"R_3Rl9qCW95qNGxrr",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,"MTurk",7,5
"R_25zIbwQYBZzVU9p",6,7,6,7,81,"sam","diagnostic","NA",6.5,6,7,5,7,79,"robin","non-diagnostic","ND1",6.25,6,7,6,6,80,"francis","diagnostic","NA",6.25,5,7,6,7,80,"alex","non-diagnostic","ND2",6.25,41,2,"MTurk",7,2
"R_1rfCj95XVA925DH",7,7,7,6,85,"sam","diagnostic","NA",6.75,7,7,6,7,90,"robin","diagnostic","NA",6.75,7,7,6,7,89,"francis","non-diagnostic","ND2",6.75,7,7,6,7,97,"alex","non-diagnostic","ND1",6.75,25,1,"MTurk",7,2
"R_3s1Gi0fcyD62l9M",5,6,6,6,75,"sam","diagnostic","NA",5.75,5,5,6,7,81,"robin","non-diagnostic","ND1",5.75,6,5,6,6,77,"francis","non-diagnostic","ND2",5.75,6,6,6,7,58,"alex","diagnostic","NA",6.25,39,2,"MTurk",1,1
"R_1GvRLdv0UM7Y34U",7,7,7,7,56,"sam","diagnostic","NA",7,7,7,7,7,82,"robin","non-diagnostic","ND1",7,7,7,6,7,68,"francis","non-diagnostic","ND2",6.75,7,7,7,7,49,"alex","diagnostic","NA",7,35,1,"MTurk",2,2
"R_32PDiiDumsNhQ74",5,6,7,7,64,"sam","diagnostic","NA",6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7,6,65,"francis","non-diagnostic","ND2",6,5,6,6,6,63,"alex","non-diagnostic","ND1",5.75,39,2,"MTurk",1,1
"R_24j8DMe8paMCo1b",6,5,4,6,100,"sam","diagnostic","NA",5.25,6,5,6,6,100,"robin","non-diagnostic","ND1",5.75,6,5,6,6,100,"francis","diagnostic","NA",5.75,6,5,5,6,100,"alex","non-diagnostic","ND2",5.5,62,2,"MTurk",7,2
"R_12yin1MoH3O0YeF",5,6,6,4,87,"sam","diagnostic","NA",5.25,6,7,7,7,96,"robin","non-diagnostic","ND1",6.75,6,5,7,7,79,"francis","diagnostic","NA",6.25,6,6,7,7,89,"alex","non-diagnostic","ND2",6.5,31,1,"MTurk",2,3
"R_3MsbXU6lcUqX7M1",2,3,4,5,70,"sam","diagnostic","NA",3.5,3,4,5,6,75,"robin","diagnostic","NA",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,5,81,"alex","non-diagnostic","ND1",3.5,29,1,"MTurk",2,2
"R_27r1UgXSqclNO0z",7,5,5,7,79,"sam","diagnostic","NA",6,7,7,6,7,87,"robin","non-diagnostic","ND1",6.75,7,6,6,6,100,"francis","non-diagnostic","ND2",6.25,6,7,6,7,80,"alex","diagnostic","NA",6.5,40,1,"MTurk",7,5
"R_0Io0J0npZCgPLhL",6,7,6,7,97,"sam","diagnostic","NA",6.5,7,6,7,6,96,"robin","diagnostic","NA",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,7,6,93,"alex","non-diagnostic","ND1",6.25,31,1,"MTurk",2,5
"R_2Ugt6Oq2sggBffT",7,6,6,6,59,"sam","diagnostic","NA",6.25,7,5,6,6,58,"robin","diagnostic","NA",6,6,4,5,5,65,"francis","non-diagnostic","ND2",5,7,6,5,7,56,"alex","non-diagnostic","ND1",6.25,43,2,"MTurk",4,NA
"R_Q0Pr3YxYYOl7v0t",3,4,5,6,77,"sam","diagnostic","NA",4.5,2,3,4,5,79,"robin","non-diagnostic","ND1",3.5,3,4,5,6,83,"francis","non-diagnostic","ND2",4.5,2,3,4,5,75,"alex","diagnostic","NA",3.5,29,1,"MTurk",2,2
"R_1IfVBnPzWg94jB1",5,6,7,6,87,"sam","diagnostic","NA",6,7,5,6,7,85,"robin","non-diagnostic","ND1",6.25,5,6,7,5,88,"francis","diagnostic","NA",5.75,5,6,7,4,86,"alex","non-diagnostic","ND2",5.5,40,2,"MTurk",7,1
"R_1XfVamhcia4kRUJ",7,7,7,7,85,"sam","diagnostic","NA",7,7,7,7,7,93,"robin","non-diagnostic","ND1",7,7,7,7,7,79,"francis","non-diagnostic","ND2",7,7,7,7,7,94,"alex","diagnostic","NA",7,26,1,"MTurk",1,2
"R_sqkwx9DWESioWAN",6,7,5,6,78,"sam","diagnostic","NA",6,6,7,6,5,78,"robin","non-diagnostic","ND1",6,6,7,6,5,81,"francis","diagnostic","NA",6,7,5,6,7,72,"alex","non-diagnostic","ND2",6.25,36,1,"MTurk",7,2
"R_1Ksg9Ek1vUcI7BX",5,7,6,7,55,"sam","diagnostic","NA",6.25,6,6,6,7,62,"robin","diagnostic","NA",6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,4,7,68,"alex","non-diagnostic","ND1",5.75,42,1,"MTurk",4,2
"R_0BTpwanO6GIUcNz",7,6,7,7,77,"sam","diagnostic","NA",6.75,6,7,6,7,82,"robin","non-diagnostic","ND1",6.5,7,5,7,7,68,"francis","non-diagnostic","ND2",6.5,6,6,7,7,71,"alex","diagnostic","NA",6.5,36,1,"MTurk",7,2
"R_1rAeiyIh49WKDKg",6,5,7,6,90,"sam","diagnostic","NA",6,5,6,7,5,99,"robin","non-diagnostic","ND1",5.75,5,7,6,5,62,"francis","diagnostic","NA",5.75,6,7,5,6,72,"alex","non-diagnostic","ND2",6,41,1,"MTurk",7,2
"R_3Mg97zfZKCyumzm",6,7,6,7,69,"sam","diagnostic","NA",6.5,6,7,6,7,69,"robin","non-diagnostic","ND1",6.5,6,7,6,7,81,"francis","non-diagnostic","ND2",6.5,6,7,6,7,71,"alex","diagnostic","NA",6.5,37,1,"MTurk",1,1
