"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_valence","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_valence","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_valence","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_valence","alex_R_tot","age","gender","attn_chk_1Q","attn_chk_2_Q","att1_fail","att2_fail","att_fail"
"R_pKo9NcPnkCBGWsh",5,5,4,4,63,"sam","diagnostic","NA","good",4.5,5,5,4,5,62,"robin","non-diagnostic","ND2","good",4.75,2,3,4,4,47,"francis","non-diagnostic","ND1","bad",3.25,1,1,4,4,11,"alex","diagnostic","NA","bad",2.5,42,1,7,2,FALSE,FALSE,FALSE
"R_3RxE6RCr7zj8Hht",4,5,4,5,72,"sam","diagnostic","NA","good",4.5,5,4,5,5,73,"robin","non-diagnostic","ND2","good",4.75,4,4,5,5,68,"francis","non-diagnostic","ND1","bad",4.5,5,4,4,5,66,"alex","diagnostic","NA","bad",4.5,29,1,3,5,TRUE,FALSE,FALSE
"R_e4mS3VPrYUAQc0N",7,7,4,7,90,"sam","diagnostic","NA","good",6.25,7,7,4,7,90,"robin","non-diagnostic","ND2","good",6.25,1,1,2,1,10,"francis","diagnostic","NA","bad",1.25,1,1,2,1,10,"alex","non-diagnostic","ND1","bad",1.25,60,2,7,5,FALSE,FALSE,FALSE
"R_RKVzP6d2sY1MIEh",6,5,6,6,88,"sam","diagnostic","NA","good",5.75,6,5,5,6,85,"robin","non-diagnostic","ND1","good",5.5,2,2,2,2,12,"francis","diagnostic","NA","bad",2,2,2,2,2,10,"alex","non-diagnostic","ND2","bad",2,26,1,7,2,FALSE,FALSE,FALSE
"R_T8em4RcAxoPbyAF",7,7,5,6,80,"sam","diagnostic","NA","good",6.25,6,7,7,7,90,"robin","non-diagnostic","ND2","good",6.75,1,1,1,1,9,"francis","diagnostic","NA","bad",1,3,1,2,1,5,"alex","non-diagnostic","ND1","bad",1.75,29,1,7,5,FALSE,FALSE,FALSE
"R_3hnbWJp1KvHxUP0",5,6,5,6,80,"sam","diagnostic","NA","good",5.5,6,7,7,7,86,"robin","non-diagnostic","ND2","good",6.75,3,3,2,2,51,"francis","diagnostic","NA","bad",2.5,3,2,3,4,55,"alex","non-diagnostic","ND1","bad",3,33,1,2,2,TRUE,FALSE,FALSE
"R_1Qi8Efm7Z2W0w13",5,6,6,6,81,"sam","diagnostic","NA","good",5.75,6,7,6,6,84,"robin","non-diagnostic","ND2","good",6.25,3,3,2,2,52,"francis","diagnostic","NA","bad",2.5,2,2,3,4,57,"alex","non-diagnostic","ND1","bad",2.75,37,1,1,2,TRUE,FALSE,FALSE
"R_3PsK3tQHxGlwaNY",7,7,6,6,91,"sam","diagnostic","NA","good",6.5,7,7,7,6,89,"robin","non-diagnostic","ND2","good",6.75,2,1,1,2,56,"francis","non-diagnostic","ND1","bad",1.5,2,1,2,2,56,"alex","diagnostic","NA","bad",1.75,36,1,7,2,FALSE,FALSE,FALSE
"R_2TLZ7ndp9EUEfhz",7,7,7,7,95,"sam","diagnostic","NA","good",7,7,6,7,7,87,"robin","non-diagnostic","ND1","good",6.75,2,1,1,2,56,"francis","non-diagnostic","ND2","bad",1.5,1,1,1,2,54,"alex","diagnostic","NA","bad",1.25,31,1,7,5,FALSE,FALSE,FALSE
"R_3MrgJZzoQtdw59b",7,7,7,6,93,"sam","diagnostic","NA","good",6.75,7,7,6,7,94,"robin","non-diagnostic","ND1","good",6.75,2,2,2,1,56,"francis","diagnostic","NA","bad",1.75,1,1,2,2,55,"alex","non-diagnostic","ND2","bad",1.5,38,1,7,2,FALSE,FALSE,FALSE
"R_234c6aRKI4IgaYd",6,6,6,7,92,"sam","diagnostic","NA","good",6.25,7,7,7,7,94,"robin","non-diagnostic","ND2","good",7,1,1,1,1,54,"francis","diagnostic","NA","bad",1,1,1,2,1,56,"alex","non-diagnostic","ND1","bad",1.25,37,1,7,5,FALSE,FALSE,FALSE
"R_4VlPQUznducJwI1",7,7,6,6,93,"sam","diagnostic","NA","good",6.5,7,6,6,6,90,"robin","non-diagnostic","ND1","good",6.25,2,2,2,1,55,"francis","non-diagnostic","ND2","bad",1.75,1,1,2,2,55,"alex","diagnostic","NA","bad",1.5,36,1,7,2,FALSE,FALSE,FALSE
"R_1j8GM5kwZkLQSYu",6,6,7,7,92,"sam","diagnostic","NA","good",6.5,7,7,7,6,92,"robin","non-diagnostic","ND1","good",6.75,1,1,2,2,55,"francis","diagnostic","NA","bad",1.5,1,2,1,2,57,"alex","non-diagnostic","ND2","bad",1.5,33,1,7,5,FALSE,FALSE,FALSE
"R_21v4YP0lKwQFEdz",6,6,6,7,92,"sam","diagnostic","NA","good",6.25,7,7,7,6,93,"robin","non-diagnostic","ND2","good",6.75,2,2,1,2,54,"francis","diagnostic","NA","bad",1.75,1,1,2,1,55,"alex","non-diagnostic","ND1","bad",1.25,35,1,7,2,FALSE,FALSE,FALSE
"R_1Nk0xlDc9XlrcmK",7,6,5,6,84,"sam","diagnostic","NA","good",6,6,7,5,6,83,"robin","non-diagnostic","ND2","good",6,4,3,4,3,41,"francis","non-diagnostic","ND1","bad",3.5,2,3,1,2,24,"alex","diagnostic","NA","bad",2,38,2,7,5,FALSE,FALSE,FALSE
"R_1ISZoUat7VRIme4",6,6,6,6,96,"sam","diagnostic","NA","good",6,6,7,6,6,95,"robin","non-diagnostic","ND2","good",6.25,2,1,2,2,14,"francis","diagnostic","NA","bad",1.75,2,3,2,2,10,"alex","non-diagnostic","ND1","bad",2.25,35,1,7,2,FALSE,FALSE,FALSE
"R_WDVtunGNDtOkTap",6,7,6,7,92,"sam","diagnostic","NA","good",6.5,2,3,1,2,14,"robin","non-diagnostic","ND1","good",2,2,1,2,3,18,"francis","diagnostic","NA","bad",2,2,1,2,2,12,"alex","non-diagnostic","ND2","bad",1.75,37,1,7,2,FALSE,FALSE,FALSE
"R_1pujCbGEbyTF6xi",7,6,5,6,84,"sam","diagnostic","NA","good",6,6,7,5,6,82,"robin","non-diagnostic","ND1","good",6,2,1,1,2,22,"francis","non-diagnostic","ND2","bad",1.5,2,3,1,2,29,"alex","diagnostic","NA","bad",2,37,2,7,5,FALSE,FALSE,FALSE
"R_26anbsGBiduLg2z",6,7,6,7,91,"sam","diagnostic","NA","good",6.5,6,7,6,6,93,"robin","non-diagnostic","ND2","good",6.25,2,3,2,2,15,"francis","diagnostic","NA","bad",2.25,2,1,2,2,15,"alex","non-diagnostic","ND1","bad",1.75,27,1,7,2,FALSE,FALSE,FALSE
"R_1jUG3RVIyt65fvY",6,5,6,6,89,"sam","diagnostic","NA","good",5.75,1,2,1,2,13,"robin","non-diagnostic","ND1","good",1.5,2,1,2,2,16,"francis","diagnostic","NA","bad",1.75,2,1,1,2,18,"alex","non-diagnostic","ND2","bad",1.5,28,1,7,2,FALSE,FALSE,FALSE
"R_301qQciDC7CFwn2",7,7,7,7,93,"sam","diagnostic","NA","good",7,6,7,6,7,92,"robin","non-diagnostic","ND2","good",6.5,2,1,2,3,17,"francis","diagnostic","NA","bad",2,2,3,2,1,11,"alex","non-diagnostic","ND1","bad",2,25,1,7,2,FALSE,FALSE,FALSE
"R_3oYKHqHRWsYZMdD",6,7,7,6,91,"sam","diagnostic","NA","good",6.5,6,7,6,6,94,"robin","non-diagnostic","ND2","good",6.25,2,1,2,2,12,"francis","diagnostic","NA","bad",1.75,2,1,1,1,12,"alex","non-diagnostic","ND1","bad",1.25,29,1,7,5,FALSE,FALSE,FALSE
"R_28MsyOE5kyvjZ8X",6,7,6,6,90,"sam","diagnostic","NA","good",6.25,7,7,6,6,93,"robin","non-diagnostic","ND1","good",6.5,2,1,2,2,13,"francis","non-diagnostic","ND2","bad",1.75,1,1,2,2,8,"alex","diagnostic","NA","bad",1.5,28,2,7,2,FALSE,FALSE,FALSE
"R_3HFeJtt6Ee71eVP",6,7,6,7,94,"sam","diagnostic","NA","good",6.5,6,7,6,6,94,"robin","non-diagnostic","ND1","good",6.25,2,2,1,2,8,"francis","diagnostic","NA","bad",1.75,2,1,1,2,10,"alex","non-diagnostic","ND2","bad",1.5,31,2,7,2,FALSE,FALSE,FALSE
"R_1FfzKjPBjC2vv3b",6,7,7,6,87,"sam","diagnostic","NA","good",6.5,7,7,7,6,88,"robin","non-diagnostic","ND1","good",6.75,1,1,2,2,12,"francis","non-diagnostic","ND2","bad",1.5,2,2,3,2,15,"alex","diagnostic","NA","bad",2.25,36,1,7,2,FALSE,FALSE,FALSE
"R_2BtyD0Owumkm7AU",6,7,6,6,94,"sam","diagnostic","NA","good",6.25,7,7,6,6,93,"robin","non-diagnostic","ND2","good",6.5,1,1,2,2,9,"francis","non-diagnostic","ND1","bad",1.5,1,1,1,2,10,"alex","diagnostic","NA","bad",1.25,38,1,7,2,FALSE,FALSE,FALSE
"R_1OPSPqwA0VbhImn",7,7,7,6,92,"sam","diagnostic","NA","good",6.75,6,7,6,7,94,"robin","non-diagnostic","ND2","good",6.5,2,1,1,2,14,"francis","diagnostic","NA","bad",1.5,2,1,2,2,11,"alex","non-diagnostic","ND1","bad",1.75,39,1,7,2,FALSE,FALSE,FALSE
"R_RPjIEzjlfP6v8xr",6,7,7,6,95,"sam","diagnostic","NA","good",6.5,6,7,6,6,94,"robin","non-diagnostic","ND1","good",6.25,1,1,2,1,10,"francis","diagnostic","NA","bad",1.25,2,2,1,2,11,"alex","non-diagnostic","ND2","bad",1.75,39,1,7,2,FALSE,FALSE,FALSE
"R_1gdsKtOUWFg9U8X",6,7,7,7,95,"sam","diagnostic","NA","good",6.75,6,7,6,6,91,"robin","non-diagnostic","ND1","good",6.25,2,1,2,1,8,"francis","non-diagnostic","ND2","bad",1.5,1,2,1,1,7,"alex","diagnostic","NA","bad",1.25,41,1,7,2,FALSE,FALSE,FALSE
"R_wNa5nnMnN1YU0g1",6,6,5,7,80,"sam","diagnostic","NA","good",6,5,7,6,6,89,"robin","non-diagnostic","ND2","good",6,2,3,3,2,18,"francis","diagnostic","NA","bad",2.5,4,3,5,3,34,"alex","non-diagnostic","ND1","bad",3.75,31,1,7,2,FALSE,FALSE,FALSE
"R_PRIGea6KK5csK09",7,7,6,6,96,"sam","diagnostic","NA","good",6.5,6,7,6,7,92,"robin","non-diagnostic","ND2","good",6.5,2,1,2,2,7,"francis","non-diagnostic","ND1","bad",1.75,2,1,2,1,8,"alex","diagnostic","NA","bad",1.5,35,1,7,2,FALSE,FALSE,FALSE
"R_DvmE9pGelQdwS8F",7,6,7,7,94,"sam","diagnostic","NA","good",6.75,6,7,6,5,95,"robin","non-diagnostic","ND2","good",6,2,2,2,1,8,"francis","diagnostic","NA","bad",1.75,2,1,2,2,13,"alex","non-diagnostic","ND1","bad",1.75,35,1,7,2,FALSE,FALSE,FALSE
"R_3prwwN1EXpIMnQt",6,7,7,6,94,"sam","diagnostic","NA","good",6.5,7,6,7,6,97,"robin","non-diagnostic","ND1","good",6.5,2,2,1,2,13,"francis","non-diagnostic","ND2","bad",1.75,2,1,2,2,9,"alex","diagnostic","NA","bad",1.75,33,1,7,2,FALSE,FALSE,FALSE
"R_5oQNbsCJoleXlGp",6,7,6,7,96,"sam","diagnostic","NA","good",6.5,6,7,6,7,94,"robin","non-diagnostic","ND1","good",6.5,1,2,1,2,16,"francis","diagnostic","NA","bad",1.5,2,2,3,2,11,"alex","non-diagnostic","ND2","bad",2.25,32,2,7,5,FALSE,FALSE,FALSE
"R_3ilr0CkG1npdDHp",5,7,6,6,91,"sam","diagnostic","NA","good",6,6,7,6,5,95,"robin","non-diagnostic","ND2","good",6,3,1,2,2,16,"francis","diagnostic","NA","bad",2,2,2,3,2,12,"alex","non-diagnostic","ND1","bad",2.25,36,1,7,5,FALSE,FALSE,FALSE
"R_2zAZH2D3drOjUg7",6,7,6,5,94,"sam","diagnostic","NA","good",6,5,6,6,6,96,"robin","non-diagnostic","ND2","good",5.75,1,2,1,3,12,"francis","non-diagnostic","ND1","bad",1.75,2,3,1,2,11,"alex","diagnostic","NA","bad",2,38,1,7,2,FALSE,FALSE,FALSE
"R_1rjP0ieIgyfckRV",7,6,7,7,95,"sam","diagnostic","NA","good",6.75,5,7,6,6,90,"robin","non-diagnostic","ND1","good",6,1,2,1,3,9,"francis","non-diagnostic","ND2","bad",1.75,2,1,3,2,9,"alex","diagnostic","NA","bad",2,36,1,7,2,FALSE,FALSE,FALSE
"R_TcIhUsfIzBV1AOJ",6,7,7,7,92,"sam","diagnostic","NA","good",6.75,5,7,5,6,95,"robin","non-diagnostic","ND1","good",5.75,3,2,3,1,7,"francis","diagnostic","NA","bad",2.25,2,1,3,2,9,"alex","non-diagnostic","ND2","bad",2,32,1,7,5,FALSE,FALSE,FALSE
"R_2vkzMz3dALPY0xb",5,7,6,6,95,"sam","diagnostic","NA","good",6,5,7,6,6,97,"robin","non-diagnostic","ND2","good",6,3,2,1,2,10,"francis","diagnostic","NA","bad",2,2,1,2,2,4,"alex","non-diagnostic","ND1","bad",1.75,31,1,7,2,FALSE,FALSE,FALSE
"R_12LpwwT1DdQVyKB",7,6,6,7,96,"sam","diagnostic","NA","good",6.5,6,7,7,7,95,"robin","non-diagnostic","ND2","good",6.75,3,1,2,3,10,"francis","diagnostic","NA","bad",2.25,1,2,1,2,9,"alex","non-diagnostic","ND1","bad",1.5,37,1,7,2,FALSE,FALSE,FALSE
"R_r6W1y6arAS40ppf",7,6,6,7,94,"sam","diagnostic","NA","good",6.5,6,7,6,7,92,"robin","non-diagnostic","ND1","good",6.5,3,2,2,1,10,"francis","non-diagnostic","ND2","bad",2,3,1,3,2,14,"alex","diagnostic","NA","bad",2.25,34,1,7,5,FALSE,FALSE,FALSE
"R_O8t1CLVZ07GQMcV",7,6,7,6,88,"sam","diagnostic","NA","good",6.5,6,5,7,6,95,"robin","non-diagnostic","ND2","good",6,2,1,1,1,14,"francis","diagnostic","NA","bad",1.25,1,1,2,2,15,"alex","non-diagnostic","ND1","bad",1.5,31,1,7,2,FALSE,FALSE,FALSE
"R_1q8lZTy2fiprLhh",6,7,7,6,93,"sam","diagnostic","NA","good",6.5,6,7,7,7,99,"robin","non-diagnostic","ND2","good",6.75,2,2,1,1,6,"francis","diagnostic","NA","bad",1.5,1,1,2,2,3,"alex","non-diagnostic","ND1","bad",1.5,35,1,7,2,FALSE,FALSE,FALSE
"R_UL5EQ0D2LAkgZr3",6,7,7,6,86,"sam","diagnostic","NA","good",6.5,6,7,7,7,95,"robin","non-diagnostic","ND1","good",6.75,2,1,2,1,10,"francis","non-diagnostic","ND2","bad",1.5,1,2,2,1,5,"alex","diagnostic","NA","bad",1.5,36,1,7,2,FALSE,FALSE,FALSE
"R_0PXLTxCI6iFoFnX",7,7,6,6,95,"sam","diagnostic","NA","good",6.5,7,6,7,5,92,"robin","non-diagnostic","ND1","good",6.25,3,1,2,1,7,"francis","non-diagnostic","ND2","bad",1.75,2,1,2,1,11,"alex","diagnostic","NA","bad",1.5,38,1,7,2,FALSE,FALSE,FALSE
"R_3JlyJ0PBIlk2LBT",6,7,7,6,92,"sam","diagnostic","NA","good",6.5,6,7,7,7,93,"robin","non-diagnostic","ND1","good",6.75,2,2,1,2,14,"francis","diagnostic","NA","bad",1.75,2,2,1,1,15,"alex","non-diagnostic","ND2","bad",1.5,31,1,7,2,FALSE,FALSE,FALSE
"R_31sgtKucKT62HD4",7,7,6,6,91,"sam","diagnostic","NA","good",6.5,7,6,7,5,93,"robin","non-diagnostic","ND2","good",6.25,2,3,2,2,5,"francis","diagnostic","NA","bad",2.25,2,3,2,3,20,"alex","non-diagnostic","ND1","bad",2.5,29,1,1,5,TRUE,FALSE,FALSE
"R_1EXyeRMlS6eQ9CG",6,7,7,7,94,"sam","diagnostic","NA","good",6.75,7,7,6,7,95,"robin","non-diagnostic","ND2","good",6.75,1,2,1,1,16,"francis","non-diagnostic","ND1","bad",1.25,1,1,2,1,9,"alex","diagnostic","NA","bad",1.25,34,2,7,2,FALSE,FALSE,FALSE
"R_1DOaLxjkYmvECph",7,7,5,6,95,"sam","diagnostic","NA","good",6.25,6,7,6,7,90,"robin","non-diagnostic","ND1","good",6.5,2,1,3,2,7,"francis","diagnostic","NA","bad",2,2,1,3,3,11,"alex","non-diagnostic","ND2","bad",2.25,36,2,7,2,FALSE,FALSE,FALSE
"R_xc1B1yQ9FsjWve1",6,7,7,6,92,"sam","diagnostic","NA","good",6.5,6,6,7,6,93,"robin","non-diagnostic","ND1","good",6.25,2,2,1,2,12,"francis","non-diagnostic","ND2","bad",1.75,3,2,2,1,10,"alex","diagnostic","NA","bad",2,36,1,7,2,FALSE,FALSE,FALSE
"R_r6XaQHEqe0UIGdj",7,7,6,6,92,"sam","diagnostic","NA","good",6.5,6,7,6,7,90,"robin","non-diagnostic","ND2","good",6.5,3,1,2,2,3,"francis","diagnostic","NA","bad",2,2,1,1,1,11,"alex","non-diagnostic","ND1","bad",1.25,29,1,7,2,FALSE,FALSE,FALSE
"R_UDv4NhOFEgwa3hD",6,7,7,6,92,"sam","diagnostic","NA","good",6.5,7,6,7,6,97,"robin","non-diagnostic","ND2","good",6.5,3,1,2,1,92,"francis","non-diagnostic","ND1","bad",1.75,1,1,2,1,8,"alex","diagnostic","NA","bad",1.25,36,1,7,2,FALSE,FALSE,FALSE
"R_2tG31fQ9lx0uM9W",6,7,7,6,86,"sam","diagnostic","NA","good",6.5,7,6,6,7,87,"robin","non-diagnostic","ND1","good",6.5,3,2,2,1,8,"francis","non-diagnostic","ND2","bad",2,1,2,2,1,9,"alex","diagnostic","NA","bad",1.5,37,2,7,5,FALSE,FALSE,FALSE
"R_2uTJNj2LMIDLpbk",6,7,6,7,98,"sam","diagnostic","NA","good",6.5,6,7,6,6,98,"robin","non-diagnostic","ND1","good",6.25,1,2,1,2,9,"francis","diagnostic","NA","bad",1.5,3,1,2,3,14,"alex","non-diagnostic","ND2","bad",2.25,36,1,7,2,FALSE,FALSE,FALSE
"R_3Ny9q6HFpA8AFpY",6,7,6,7,99,"sam","diagnostic","NA","good",6.5,7,6,7,6,92,"robin","non-diagnostic","ND2","good",6.5,2,3,1,2,20,"francis","diagnostic","NA","bad",2,3,1,2,3,14,"alex","non-diagnostic","ND1","bad",2.25,29,2,7,5,FALSE,FALSE,FALSE
"R_2TZufvGFdrWDcLY",7,7,6,6,91,"sam","diagnostic","NA","good",6.5,7,6,7,6,95,"robin","non-diagnostic","ND2","good",6.5,2,1,2,3,12,"francis","diagnostic","NA","bad",2,1,3,2,1,13,"alex","non-diagnostic","ND1","bad",1.75,38,2,7,2,FALSE,FALSE,FALSE
"R_2xxBDarzRFSSTkv",7,6,7,7,84,"sam","diagnostic","NA","good",6.75,6,6,7,7,93,"robin","non-diagnostic","ND2","good",6.5,2,2,1,2,11,"francis","non-diagnostic","ND1","bad",1.75,1,1,2,2,9,"alex","diagnostic","NA","bad",1.5,36,1,7,5,FALSE,FALSE,FALSE
"R_1DtJRnXLavnBUCi",6,6,5,5,83,"sam","diagnostic","NA","good",5.5,6,6,5,6,83,"robin","non-diagnostic","ND1","good",5.75,4,4,4,4,51,"francis","non-diagnostic","ND2","bad",4,4,4,2,4,36,"alex","diagnostic","NA","bad",3.5,58,2,7,5,FALSE,FALSE,FALSE
"R_2azZTGaODagUVM0",7,6,7,6,96,"sam","diagnostic","NA","good",6.5,5,7,6,7,91,"robin","non-diagnostic","ND1","good",6.25,1,1,2,1,10,"francis","diagnostic","NA","bad",1.25,2,2,1,1,11,"alex","non-diagnostic","ND2","bad",1.5,39,1,7,2,FALSE,FALSE,FALSE
"R_2WB8gKmBsqaUgub",7,7,7,7,98,"sam","diagnostic","NA","good",7,7,7,6,7,95,"robin","non-diagnostic","ND1","good",6.75,1,1,4,2,10,"francis","non-diagnostic","ND2","bad",2,1,1,4,1,15,"alex","diagnostic","NA","bad",1.75,27,1,7,5,FALSE,FALSE,FALSE
"R_1mr2oFTwm97NOx4",7,7,7,7,95,"sam","diagnostic","NA","good",7,7,7,6,7,100,"robin","non-diagnostic","ND2","good",6.75,2,2,2,2,15,"francis","diagnostic","NA","bad",2,3,3,3,3,35,"alex","non-diagnostic","ND1","bad",3,29,1,2,5,TRUE,FALSE,FALSE
"R_UVWrUpa4fZ74ADf",7,7,7,7,93,"sam","diagnostic","NA","good",7,7,7,7,7,92,"robin","non-diagnostic","ND1","good",7,1,1,1,1,7,"francis","diagnostic","NA","bad",1,1,2,2,2,11,"alex","non-diagnostic","ND2","bad",1.75,29,1,7,2,FALSE,FALSE,FALSE
"R_3Ld0BGu6vvABDk1",7,7,7,7,83,"sam","diagnostic","NA","good",7,7,7,6,7,89,"robin","non-diagnostic","ND1","good",6.75,2,1,3,2,6,"francis","non-diagnostic","ND2","bad",2,1,1,1,1,6,"alex","diagnostic","NA","bad",1,24,2,7,2,FALSE,FALSE,FALSE
"R_2PzEIPmYomWpUBs",7,7,7,7,95,"sam","diagnostic","NA","good",7,6,6,6,6,70,"robin","non-diagnostic","ND2","good",6,3,3,3,3,14,"francis","non-diagnostic","ND1","bad",3,3,3,3,2,10,"alex","diagnostic","NA","bad",2.75,53,2,3,2,TRUE,FALSE,FALSE
"R_1N4ciBqBHfjhGta",6,6,6,6,85,"sam","diagnostic","NA","good",6,6,6,5,6,82,"robin","non-diagnostic","ND2","good",5.75,1,1,3,2,17,"francis","diagnostic","NA","bad",1.75,3,3,3,4,30,"alex","non-diagnostic","ND1","bad",3.25,27,1,7,2,FALSE,FALSE,FALSE
"R_3Gwvu9tKwTc0spE",7,7,5,7,100,"sam","diagnostic","NA","good",6.5,7,7,5,7,100,"robin","non-diagnostic","ND1","good",6.5,2,1,3,3,20,"francis","diagnostic","NA","bad",2.25,1,2,4,2,26,"alex","non-diagnostic","ND2","bad",2.25,28,2,7,2,FALSE,FALSE,FALSE
"R_OiKUCkrmIuKy7yp",6,6,6,6,80,"sam","diagnostic","NA","good",6,6,6,5,6,80,"robin","non-diagnostic","ND1","good",5.75,2,2,2,2,20,"francis","diagnostic","NA","bad",2,2,3,4,3,20,"alex","non-diagnostic","ND2","bad",3,26,2,7,2,FALSE,FALSE,FALSE
"R_2wpHHr5q88SMYow",6,6,6,6,75,"sam","diagnostic","NA","good",6,5,5,6,6,76,"robin","non-diagnostic","ND2","good",5.5,3,3,4,3,40,"francis","non-diagnostic","ND1","bad",3.25,3,3,4,3,40,"alex","diagnostic","NA","bad",3.25,28,2,7,2,FALSE,FALSE,FALSE
"R_3p4J1nrWoSfxUoO",6,6,6,7,85,"sam","diagnostic","NA","good",6.25,5,7,7,7,88,"robin","non-diagnostic","ND1","good",6.5,2,2,2,2,25,"francis","non-diagnostic","ND2","bad",2,3,4,4,2,50,"alex","diagnostic","NA","bad",3.25,23,1,7,5,FALSE,FALSE,FALSE
"R_3374ZFcggXl4aA7",5,4,4,6,50,"sam","diagnostic","NA","good",4.75,5,5,4,5,50,"robin","non-diagnostic","ND2","good",4.75,3,4,4,4,50,"francis","non-diagnostic","ND1","bad",3.75,3,4,4,4,50,"alex","diagnostic","NA","bad",3.75,57,2,7,2,FALSE,FALSE,FALSE
"R_0liJRb2DtgXS0bn",6,6,6,4,65,"sam","diagnostic","NA","good",5.5,5,5,5,6,75,"robin","non-diagnostic","ND2","good",5.25,2,2,3,2,15,"francis","diagnostic","NA","bad",2.25,3,3,3,2,36,"alex","non-diagnostic","ND1","bad",2.75,34,1,7,5,FALSE,FALSE,FALSE
"R_1hPQBJBoVprcb3U",7,7,7,7,80,"sam","diagnostic","NA","good",7,6,5,7,7,75,"robin","non-diagnostic","ND1","good",6.25,1,1,2,1,10,"francis","non-diagnostic","ND2","bad",1.25,1,1,2,1,10,"alex","diagnostic","NA","bad",1.25,43,1,7,2,FALSE,FALSE,FALSE
"R_12bRSNPEmETbng4",7,6,6,6,89,"sam","diagnostic","NA","good",6.25,7,6,6,6,88,"robin","non-diagnostic","ND1","good",6.25,1,2,2,2,22,"francis","diagnostic","NA","bad",1.75,1,2,2,2,28,"alex","non-diagnostic","ND2","bad",1.75,31,1,7,2,FALSE,FALSE,FALSE
"R_3I4VNmVPaJZ0uHp",6,6,4,5,85,"sam","diagnostic","NA","good",5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,35,"francis","diagnostic","NA","bad",3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,FALSE,NA,FALSE
"R_3qqYkysJBU4ur49",6,5,5,6,71,"sam","diagnostic","NA","good",5.5,5,5,4,6,60,"robin","non-diagnostic","ND2","good",5,3,3,4,3,35,"francis","non-diagnostic","ND1","bad",3.25,1,3,3,2,40,"alex","diagnostic","NA","bad",2.25,37,2,7,5,FALSE,FALSE,FALSE
"R_1LzhUiO4ZHVNmoj",7,7,7,7,100,"sam","diagnostic","NA","good",7,6,7,7,7,100,"robin","non-diagnostic","ND2","good",6.75,2,1,3,1,10,"francis","diagnostic","NA","bad",1.75,3,4,3,4,30,"alex","non-diagnostic","ND1","bad",3.5,18,2,2,2,TRUE,FALSE,FALSE
"R_ewCPaaycFuBjIQ1",6,6,6,6,70,"sam","diagnostic","NA","good",6,6,6,6,6,85,"robin","non-diagnostic","ND2","good",6,2,2,3,2,20,"francis","diagnostic","NA","bad",2.25,2,3,5,5,30,"alex","non-diagnostic","ND1","bad",3.75,18,2,7,5,FALSE,FALSE,FALSE
"R_2RV284vGoLSqNgF",7,6,6,6,85,"sam","diagnostic","NA","good",6.25,7,7,6,7,90,"robin","non-diagnostic","ND2","good",6.75,2,1,4,2,20,"francis","non-diagnostic","ND1","bad",2.25,1,2,4,2,15,"alex","diagnostic","NA","bad",2.25,18,2,7,2,FALSE,FALSE,FALSE
"R_eDxfa1hsfvbOGEF",7,7,6,7,80,"sam","diagnostic","NA","good",6.75,7,7,6,7,80,"robin","non-diagnostic","ND1","good",6.75,1,1,4,2,25,"francis","diagnostic","NA","bad",2,3,4,3,2,20,"alex","non-diagnostic","ND2","bad",3,18,2,7,2,FALSE,FALSE,FALSE
"R_1riwIvoVl9omIB4",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,2,3,3,4,53,"francis","non-diagnostic","ND2","bad",3,1,1,1,1,18,"alex","diagnostic","NA","bad",1,18,2,1,2,TRUE,FALSE,FALSE
"R_3pr0MDDq0yS0kEj",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,3,4,3,1,20,"francis","non-diagnostic","ND2","bad",2.75,1,1,3,1,10,"alex","diagnostic","NA","bad",1.5,19,2,2,2,TRUE,FALSE,FALSE
"R_12JWjknKHcn6lhV",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,3,2,5,"francis","non-diagnostic","ND1","bad",1.75,2,2,4,2,10,"alex","diagnostic","NA","bad",2.5,19,3,7,5,FALSE,FALSE,FALSE
"R_1hSj18pDILG02rH",6,6,5,4,80,"sam","diagnostic","NA","good",5.25,6,7,5,6,90,"robin","non-diagnostic","ND1","good",6,2,2,2,2,18,"francis","diagnostic","NA","bad",2,2,2,4,3,19,"alex","non-diagnostic","ND2","bad",2.75,18,2,2,2,TRUE,FALSE,FALSE
