"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_R_tot","age","gender","attn_chk_1Q","attn_chk_2_Q"
"R_3IZbpujtKFvX3q4",2,1,3,2,22,"sam","diagnostic","NA",2,1,1,2,2,10,"robin","non-diagnostic","ND1",1.5,2,2,3,2,25,"francis","non-diagnostic","ND2",2.25,1,1,2,1,3,"alex","diagnostic","NA",1.25,18,1,2,5
"R_2zZVv64DVF6Bphr",1,1,1,1,13,"sam","diagnostic","NA",1,2,2,1,1,20,"robin","non-diagnostic","ND1",1.5,3,3,5,3,39,"francis","diagnostic","NA",3.5,1,2,4,4,36,"alex","non-diagnostic","ND2",2.75,21,2,2,2
"R_Y6pwiemwT6bXDoJ",3,3,3,3,25,"sam","diagnostic","NA",3,3,3,3,4,18,"robin","diagnostic","NA",3.25,3,2,3,2,13,"francis","non-diagnostic","ND2",2.5,3,3,3,3,18,"alex","non-diagnostic","ND1",3,20,2,7,5
"R_2SIbXofyY1DRPZ9",1,2,3,3,7,"sam","diagnostic","NA",2.25,1,1,1,1,6,"robin","non-diagnostic","ND1",1,1,1,3,1,4,"francis","non-diagnostic","ND2",1.5,1,1,3,3,9,"alex","diagnostic","NA",2,19,2,7,5
"R_ac7UXIMHXfNgTaV",1,1,3,2,10,"sam","diagnostic","NA",1.75,2,1,2,2,15,"robin","non-diagnostic","ND1",1.75,2,2,3,2,25,"francis","non-diagnostic","ND2",2.25,1,1,2,1,2,"alex","diagnostic","NA",1.25,25,1,7,2
"R_3NU2nept43SIXtW",2,2,3,2,20,"sam","diagnostic","NA",2.25,2,3,2,2,19,"robin","non-diagnostic","ND1",2.25,3,3,4,3,43,"francis","diagnostic","NA",3.25,1,1,1,1,7,"alex","non-diagnostic","ND2",1,20,2,7,2
"R_3e9syvR1OiZl926",2,3,3,3,35,"sam","diagnostic","NA",2.75,2,2,2,3,30,"robin","non-diagnostic","ND1",2.25,2,2,4,3,35,"francis","non-diagnostic","ND2",2.75,1,1,3,2,10,"alex","diagnostic","NA",1.75,23,2,7,5
"R_1eUUw7icDDe0tra",3,2,4,2,40,"sam","diagnostic","NA",2.75,3,2,1,2,5,"robin","non-diagnostic","ND1",2,2,4,4,3,41,"francis","diagnostic","NA",3.25,1,3,7,3,49,"alex","non-diagnostic","ND2",3.5,18,2,2,2
"R_3oMeMTpvXsj3a41",3,3,4,3,44,"sam","diagnostic","NA",3.25,3,3,3,3,30,"robin","diagnostic","NA",3,3,3,3,3,31,"francis","non-diagnostic","ND2",3,3,2,2,2,18,"alex","non-diagnostic","ND1",2.25,18,2,7,5
"R_27r0LJ6FjIS0ctL",3,3,4,4,71,"sam","diagnostic","NA",3.5,4,4,3,4,61,"robin","non-diagnostic","ND1",3.75,4,4,5,4,40,"francis","non-diagnostic","ND2",4.25,3,3,4,4,29,"alex","diagnostic","NA",3.5,39,2,7,2
"R_pcPKboGEEpRRZkt",3,2,6,3,30,"sam","diagnostic","NA",3.5,2,1,3,3,20,"robin","diagnostic","NA",2.25,2,5,6,2,49,"francis","non-diagnostic","ND2",3.75,2,3,5,3,29,"alex","non-diagnostic","ND1",3.25,19,1,5,2
"R_2VliLEcInn2W3fb",2,3,4,2,23,"sam","diagnostic","NA",2.75,2,2,1,2,15,"robin","non-diagnostic","ND1",1.75,2,2,4,2,20,"francis","diagnostic","NA",2.5,2,1,2,2,20,"alex","non-diagnostic","ND2",1.75,19,2,7,2
"R_3PNe7Zcc23oYXUo",4,4,4,4,50,"sam","diagnostic","NA",4,3,4,4,4,50,"robin","non-diagnostic","ND1",3.75,4,4,4,4,50,"francis","diagnostic","NA",4,4,4,4,4,50,"alex","non-diagnostic","ND2",4,26,2,7,2
"R_C1gzVuovhIPfj8Z",4,3,2,2,30,"sam","diagnostic","NA",2.75,4,2,2,3,30,"robin","non-diagnostic","ND1",2.75,3,4,4,5,40,"francis","non-diagnostic","ND2",4,4,3,5,2,20,"alex","diagnostic","NA",3.5,20,1,1,2
"R_1HpXnRZ4GXwmtGi",1,1,1,1,7,"sam","diagnostic","NA",1,4,4,4,4,50,"robin","non-diagnostic","ND1",4,2,4,4,4,52,"francis","non-diagnostic","ND2",3.5,3,1,3,2,13,"alex","diagnostic","NA",2.25,27,2,7,2
"R_21Ag9VubgPJAD9c",2,3,3,4,20,"sam","diagnostic","NA",3,2,2,1,3,16,"robin","diagnostic","NA",2,3,3,4,3,30,"francis","non-diagnostic","ND2",3.25,1,2,4,4,15,"alex","non-diagnostic","ND1",2.75,19,2,7,2
"R_PApOC4H94vpr6Jr",2,3,4,2,30,"sam","diagnostic","NA",2.75,2,3,2,2,20,"robin","non-diagnostic","ND1",2.25,3,2,4,3,34,"francis","diagnostic","NA",3,2,2,3,2,25,"alex","non-diagnostic","ND2",2.25,18,2,7,2
"R_QfW5VHCSKVbD81X",2,3,3,2,10,"sam","diagnostic","NA",2.5,3,3,1,5,60,"robin","non-diagnostic","ND1",3,3,3,4,4,20,"francis","non-diagnostic","ND2",3.5,1,1,1,1,0,"alex","diagnostic","NA",1,18,2,7,2
"R_2Ysx2IEyYsjcDho",2,2,3,2,15,"sam","diagnostic","NA",2.25,2,2,2,3,20,"robin","non-diagnostic","ND1",2.25,4,3,5,4,60,"francis","non-diagnostic","ND2",4,3,4,4,4,35,"alex","diagnostic","NA",3.75,20,1,7,5
"R_ONnJcl6vJLar92F",2,3,3,3,20,"sam","diagnostic","NA",2.75,3,2,2,2,9,"robin","non-diagnostic","ND1",2.25,3,4,4,4,30,"francis","non-diagnostic","ND2",3.75,1,1,3,2,6,"alex","diagnostic","NA",1.75,28,2,1,5
"R_6xPOL1D6sxvWktr",1,2,3,2,10,"sam","diagnostic","NA",2,2,2,1,1,10,"robin","non-diagnostic","ND1",1.5,2,2,3,2,10,"francis","diagnostic","NA",2.25,2,2,2,2,10,"alex","non-diagnostic","ND2",2,33,2,7,2
"R_1roZFzfmrz35Vco",1,1,3,3,14,"sam","diagnostic","NA",2,2,2,2,3,28,"robin","non-diagnostic","ND1",2.25,4,3,3,3,47,"francis","diagnostic","NA",3.25,2,4,2,3,29,"alex","non-diagnostic","ND2",2.75,49,1,2,2
"R_1LTmRcuNvn6V7ly",2,2,4,4,11,"sam","diagnostic","NA",3,2,4,1,2,9,"robin","diagnostic","NA",2.25,4,4,4,4,49,"francis","non-diagnostic","ND2",4,2,2,4,4,21,"alex","non-diagnostic","ND1",3,20,1,2,5
"R_3dXmdjFknMCHkUn",2,2,3,2,25,"sam","diagnostic","NA",2.25,3,2,2,3,35,"robin","non-diagnostic","ND1",2.5,3,3,4,3,38,"francis","non-diagnostic","ND2",3.25,3,3,3,3,36,"alex","diagnostic","NA",3,22,1,7,5
"R_0cbkPkmGTqUm4p3",2,2,4,3,30,"sam","diagnostic","NA",2.75,2,1,1,1,15,"robin","diagnostic","NA",1.25,2,2,4,3,25,"francis","non-diagnostic","ND2",2.75,2,2,3,2,29,"alex","non-diagnostic","ND1",2.25,28,2,7,2
"R_2f8TisKlfvjKlWe",3,3,4,4,40,"sam","diagnostic","NA",3.5,3,3,2,3,40,"robin","non-diagnostic","ND1",2.75,3,3,4,3,40,"francis","non-diagnostic","ND2",3.25,3,2,3,2,30,"alex","diagnostic","NA",2.5,40,2,5,5
"R_3FPeAd2fYLaB3r9",2,2,3,2,30,"sam","diagnostic","NA",2.25,3,3,2,3,30,"robin","non-diagnostic","ND1",2.75,3,3,4,3,35,"francis","diagnostic","NA",3.25,2,2,2,3,30,"alex","non-diagnostic","ND2",2.25,26,2,7,2
"R_12A7fPU7s2xkYQ3",2,2,4,2,19,"sam","diagnostic","NA",2.5,3,2,3,2,10,"robin","non-diagnostic","ND1",2.5,3,3,4,3,23,"francis","non-diagnostic","ND2",3.25,4,3,3,3,20,"alex","diagnostic","NA",3.25,19,2,4,5
"R_pzpI5NqNfCM0cQF",4,3,4,3,39,"sam","diagnostic","NA",3.5,3,3,2,3,32,"robin","diagnostic","NA",2.75,4,4,5,4,63,"francis","non-diagnostic","ND2",4.25,3,2,4,2,25,"alex","non-diagnostic","ND1",2.75,20,2,7,2
"R_3P79H6mzeUeOFFn",2,3,2,1,7,"sam","diagnostic","NA",2,3,2,1,1,15,"robin","non-diagnostic","ND1",1.75,1,2,4,2,13,"francis","diagnostic","NA",2.25,2,1,3,2,12,"alex","non-diagnostic","ND2",2,20,2,2,2
"R_dj9ucIMUHnH0ym5",2,2,3,1,22,"sam","diagnostic","NA",2,4,4,2,5,40,"robin","diagnostic","NA",3.75,3,3,4,4,40,"francis","non-diagnostic","ND2",3.5,3,3,4,3,33,"alex","non-diagnostic","ND1",3.25,21,1,7,2
"R_12gQVSo1i5WEzAT",4,4,6,5,50,"sam","diagnostic","NA",4.75,4,5,5,4,50,"robin","non-diagnostic","ND1",4.5,4,4,6,5,50,"francis","diagnostic","NA",4.75,4,4,6,5,50,"alex","non-diagnostic","ND2",4.75,50,2,7,5
"R_26hGlIqidGJ3XSg",3,3,3,3,10,"sam","diagnostic","NA",3,3,3,3,3,29,"robin","non-diagnostic","ND1",3,4,3,3,3,29,"francis","non-diagnostic","ND2",3.25,1,1,1,1,0,"alex","diagnostic","NA",1,24,2,1,2
"R_pcn2vkr0nDYmFod",3,3,4,2,40,"sam","diagnostic","NA",3,3,4,2,5,46,"robin","non-diagnostic","ND1",3.5,4,4,5,5,50,"francis","non-diagnostic","ND2",4.5,2,2,3,1,28,"alex","diagnostic","NA",2,21,2,7,2
"R_2vitwKXcR65e2mk",1,2,2,2,26,"sam","diagnostic","NA",1.75,3,2,2,2,84,"robin","diagnostic","NA",2.25,3,4,2,3,73,"francis","non-diagnostic","ND2",3,4,4,3,5,66,"alex","non-diagnostic","ND1",4,33,1,6,5
"R_Zsrv7AdLk6f0lPj",2,2,4,2,26,"sam","diagnostic","NA",2.5,1,1,1,1,11,"robin","diagnostic","NA",1,3,3,4,3,29,"francis","non-diagnostic","ND2",3.25,2,2,4,3,28,"alex","non-diagnostic","ND1",2.75,24,1,2,5
"R_3frtxWq5Rnb7XXF",3,3,3,3,29,"sam","diagnostic","NA",3,3,3,2,2,26,"robin","non-diagnostic","ND1",2.5,3,3,4,3,37,"francis","diagnostic","NA",3.25,2,2,2,3,18,"alex","non-diagnostic","ND2",2.25,27,2,7,2
"R_3GrXlwpIxEidYf4",2,2,4,2,38,"sam","diagnostic","NA",2.5,4,3,3,3,46,"robin","non-diagnostic","ND1",3.25,5,4,5,4,57,"francis","non-diagnostic","ND2",4.5,4,2,3,2,41,"alex","diagnostic","NA",2.75,22,2,3,2
"R_2XmIs5ZVlNgtiap",3,3,4,2,71,"sam","diagnostic","NA",3,2,2,2,2,20,"robin","diagnostic","NA",2,4,4,4,4,61,"francis","non-diagnostic","ND2",4,3,3,4,3,32,"alex","non-diagnostic","ND1",3.25,35,1,2,2
"R_1HdHYgoTf9OA3IJ",2,1,4,2,19,"sam","diagnostic","NA",2.25,1,1,1,2,7,"robin","diagnostic","NA",1.25,3,3,4,3,42,"francis","non-diagnostic","ND2",3.25,2,2,6,3,24,"alex","non-diagnostic","ND1",3.25,19,2,5,5
"R_2XoMwudoVDJeFsU",1,1,2,1,0,"sam","diagnostic","NA",1.25,1,1,1,1,10,"robin","diagnostic","NA",1,2,2,3,2,19,"francis","non-diagnostic","ND2",2.25,1,1,2,1,1,"alex","non-diagnostic","ND1",1.25,19,2,7,2
"R_3KDvaLQUGNR3U4d",2,2,3,2,20,"sam","diagnostic","NA",2.25,2,2,2,3,15,"robin","non-diagnostic","ND1",2.25,4,5,5,3,62,"francis","non-diagnostic","ND2",4.25,2,2,2,1,6,"alex","diagnostic","NA",1.75,25,2,7,2
"R_1INtsZuPgMS2cE7",2,2,4,1,16,"sam","diagnostic","NA",2.25,2,2,3,2,0,"robin","non-diagnostic","ND1",2.25,2,2,3,2,0,"francis","diagnostic","NA",2.25,1,1,4,3,7,"alex","non-diagnostic","ND2",2.25,20,5,7,5
"R_ReiM9kJKJPZQAAp",4,4,5,3,50,"sam","diagnostic","NA",4,3,3,2,4,40,"robin","non-diagnostic","ND1",3,6,6,4,4,74,"francis","non-diagnostic","ND2",5,2,2,2,2,32,"alex","diagnostic","NA",2,33,2,7,2
"R_2z93aWSvX6pNhO9",1,1,1,1,21,"sam","diagnostic","NA",1,2,2,1,1,18,"robin","non-diagnostic","ND1",1.5,3,4,4,3,29,"francis","non-diagnostic","ND2",3.5,1,1,1,1,16,"alex","diagnostic","NA",1,25,2,7,2
"R_3oXgg3cYIscJhTw",1,1,3,1,0,"sam","diagnostic","NA",1.5,1,1,1,1,0,"robin","diagnostic","NA",1,1,1,4,3,1,"francis","non-diagnostic","ND2",2.25,1,1,4,1,1,"alex","non-diagnostic","ND1",1.75,18,2,2,2
"R_3P7WB8jF3j6zMg0",3,3,3,2,25,"sam","diagnostic","NA",2.75,2,2,2,1,20,"robin","non-diagnostic","ND1",1.75,2,2,2,1,20,"francis","non-diagnostic","ND2",1.75,1,2,4,1,21,"alex","diagnostic","NA",2,19,2,7,2
"R_1GIAGFQzg6FxLrN",2,2,3,2,13,"sam","diagnostic","NA",2.25,2,2,2,2,10,"robin","non-diagnostic","ND1",2,2,2,4,2,13,"francis","diagnostic","NA",2.5,2,2,4,2,9,"alex","non-diagnostic","ND2",2.5,19,2,7,2
"R_1QL9poQI8Ey4tmx",3,2,2,2,18,"sam","diagnostic","NA",2.25,1,2,1,2,10,"robin","non-diagnostic","ND1",1.5,3,3,4,2,26,"francis","diagnostic","NA",3,1,1,2,2,8,"alex","non-diagnostic","ND2",1.5,19,2,5,5
"R_cNDjVOEXDAISL7P",1,1,4,1,0,"sam","diagnostic","NA",1.75,1,1,1,1,0,"robin","diagnostic","NA",1,1,1,4,1,0,"francis","non-diagnostic","ND2",1.75,1,1,4,1,0,"alex","non-diagnostic","ND1",1.75,48,2,1,5
"R_8BOyuSuxTczDXjP",2,2,2,2,10,"sam","diagnostic","NA",2,2,2,2,2,10,"robin","non-diagnostic","ND1",2,2,2,2,2,10,"francis","non-diagnostic","ND2",2,3,3,3,3,25,"alex","diagnostic","NA",3,19,1,7,2
"R_1onkwHr0Ghpv7cm",4,4,3,3,30,"sam","diagnostic","NA",3.5,2,2,2,2,20,"robin","non-diagnostic","ND1",2,4,4,4,3,40,"francis","non-diagnostic","ND2",3.75,3,2,4,2,35,"alex","diagnostic","NA",2.75,47,2,2,5
"R_0BNT0fgZJnvnmoN",2,2,3,1,10,"sam","diagnostic","NA",2,1,1,1,1,0,"robin","non-diagnostic","ND1",1,2,2,4,3,20,"francis","diagnostic","NA",2.75,1,1,1,1,0,"alex","non-diagnostic","ND2",1,23,1,7,5
"R_1d1hqYYOj3YHnAB",2,2,2,2,11,"sam","diagnostic","NA",2,2,3,2,3,11,"robin","non-diagnostic","ND1",2.5,3,3,4,3,34,"francis","diagnostic","NA",3.25,2,3,3,3,15,"alex","non-diagnostic","ND2",2.75,18,1,7,5
"R_3lE1XGwszLDcKgu",3,3,5,4,41,"sam","diagnostic","NA",3.75,2,2,2,2,22,"robin","non-diagnostic","ND1",2,3,3,3,4,35,"francis","diagnostic","NA",3.25,3,3,3,3,28,"alex","non-diagnostic","ND2",3,33,2,5,5
"R_vIGvLpNcrHnPksx",2,2,2,2,16,"sam","diagnostic","NA",2,2,2,2,3,26,"robin","non-diagnostic","ND1",2.25,3,3,2,3,43,"francis","non-diagnostic","ND2",2.75,1,2,1,1,3,"alex","diagnostic","NA",1.25,23,2,7,2
"R_10T2uoqYbcYigmm",3,3,4,2,34,"sam","diagnostic","NA",3,1,1,1,1,9,"robin","non-diagnostic","ND1",1,4,4,4,3,33,"francis","non-diagnostic","ND2",3.75,2,2,3,2,22,"alex","diagnostic","NA",2.25,43,2,7,2
"R_XsS8SCmxrjgmfBf",1,1,4,1,0,"sam","diagnostic","NA",1.75,1,1,1,1,0,"robin","diagnostic","NA",1,3,3,4,4,30,"francis","non-diagnostic","ND2",3.5,1,1,2,1,0,"alex","non-diagnostic","ND1",1.25,21,2,7,5
"R_2zSKFtFhfJcxITH",2,1,1,2,10,"sam","diagnostic","NA",1.5,1,1,1,3,13,"robin","diagnostic","NA",1.5,2,3,2,2,18,"francis","non-diagnostic","ND2",2.25,1,2,3,2,10,"alex","non-diagnostic","ND1",2,22,2,7,5
"R_3hlJl5e3hheu40M",2,2,3,2,18,"sam","diagnostic","NA",2.25,2,2,2,3,29,"robin","non-diagnostic","ND1",2.25,2,2,3,3,29,"francis","diagnostic","NA",2.5,2,2,4,3,17,"alex","non-diagnostic","ND2",2.75,21,2,7,5
"R_1Crq2NYugi0gAC6",1,1,5,3,8,"sam","diagnostic","NA",2.5,1,1,1,3,6,"robin","non-diagnostic","ND1",1.5,5,4,7,4,38,"francis","diagnostic","NA",5,1,1,6,1,3,"alex","non-diagnostic","ND2",2.25,20,2,7,5
"R_1ITcXqisVTgfngE",2,2,5,4,40,"sam","diagnostic","NA",3.25,2,3,3,3,25,"robin","non-diagnostic","ND1",2.75,2,2,4,3,20,"francis","non-diagnostic","ND2",2.75,3,3,5,4,35,"alex","diagnostic","NA",3.75,18,2,2,5
"R_OOwTA71WcGGZlvz",1,1,3,3,0,"sam","diagnostic","NA",2,1,1,1,1,0,"robin","non-diagnostic","ND1",1,2,1,3,2,0,"francis","diagnostic","NA",2,1,1,1,1,0,"alex","non-diagnostic","ND2",1,19,1,7,2
"R_2PC0MUmP0OL1ofh",1,1,1,1,0,"sam","diagnostic","NA",1,1,1,1,1,0,"robin","non-diagnostic","ND1",1,3,1,4,3,30,"francis","non-diagnostic","ND2",2.75,1,1,1,1,0,"alex","diagnostic","NA",1,19,1,7,2
"R_TaUG3zX7uOKCmDT",1,1,1,1,8,"sam","diagnostic","NA",1,2,2,4,3,30,"robin","non-diagnostic","ND1",2.75,1,1,1,1,23,"francis","diagnostic","NA",1,1,1,1,1,24,"alex","non-diagnostic","ND2",1,20,2,7,2
"R_2fx32JlKwYZcpRh",2,2,3,2,15,"sam","diagnostic","NA",2.25,2,2,1,2,15,"robin","non-diagnostic","ND1",1.75,2,2,3,3,15,"francis","diagnostic","NA",2.5,2,2,2,2,15,"alex","non-diagnostic","ND2",2,21,1,7,2
"R_333xjw6jWame2Hx",1,1,1,1,0,"sam","diagnostic","NA",1,1,1,1,1,0,"robin","non-diagnostic","ND1",1,1,1,1,1,0,"francis","non-diagnostic","ND2",1,1,1,1,1,0,"alex","diagnostic","NA",1,28,1,2,2
"R_A0x8uz5ZKQL1nDX",2,2,1,1,20,"sam","diagnostic","NA",1.5,2,2,1,2,15,"robin","diagnostic","NA",1.75,4,3,4,4,43,"francis","non-diagnostic","ND2",3.75,2,2,4,2,15,"alex","non-diagnostic","ND1",2.5,22,1,7,5
"R_25zuz4q8KNIw8F5",2,2,6,4,70,"sam","diagnostic","NA",3.5,4,3,4,2,70,"robin","non-diagnostic","ND1",3.25,3,4,6,5,70,"francis","non-diagnostic","ND2",4.5,3,3,4,1,70,"alex","diagnostic","NA",2.75,22,2,2,5
"R_tMsa1GoCLYoVNId",2,2,1,1,4,"sam","diagnostic","NA",1.5,2,1,1,1,6,"robin","diagnostic","NA",1.25,2,2,4,3,9,"francis","non-diagnostic","ND2",2.75,1,1,1,1,2,"alex","non-diagnostic","ND1",1,27,2,7,5
"R_2Pi36X02EevWfmX",4,2,4,1,14,"sam","diagnostic","NA",2.75,4,2,3,4,25,"robin","non-diagnostic","ND1",3.25,4,3,5,4,45,"francis","diagnostic","NA",4,2,4,4,2,43,"alex","non-diagnostic","ND2",3,19,1,7,5
"R_27j4K1XRjPon1Rc",3,1,3,1,9,"sam","diagnostic","NA",2,4,2,1,1,20,"robin","non-diagnostic","ND1",2,4,1,1,1,10,"francis","non-diagnostic","ND2",1.75,2,1,1,1,0,"alex","diagnostic","NA",1.25,28,2,7,2
"R_2zLVQR5ljEQEO8q",2,2,2,2,24,"sam","diagnostic","NA",2,2,2,3,2,20,"robin","non-diagnostic","ND1",2.25,4,4,7,4,40,"francis","non-diagnostic","ND2",4.75,2,2,3,2,12,"alex","diagnostic","NA",2.25,20,2,7,2
"R_3HjL5ghy9tQE53M",4,4,4,4,50,"sam","diagnostic","NA",4,4,4,4,4,50,"robin","diagnostic","NA",4,4,4,4,4,50,"francis","non-diagnostic","ND2",4,4,4,4,4,50,"alex","non-diagnostic","ND1",4,20,1,7,2
"R_29bGr7KY1rLPJiZ",1,1,1,1,10,"sam","diagnostic","NA",1,1,1,1,1,21,"robin","non-diagnostic","ND1",1,1,1,1,1,24,"francis","non-diagnostic","ND2",1,1,1,1,1,17,"alex","diagnostic","NA",1,20,1,2,2
"R_2gy7Sbf9yR4va6J",2,1,4,3,20,"sam","diagnostic","NA",2.5,1,1,1,2,4,"robin","diagnostic","NA",1.25,1,1,2,2,5,"francis","non-diagnostic","ND2",1.5,1,1,2,2,5,"alex","non-diagnostic","ND1",1.5,23,2,7,5
"R_pAiD1wS4SsK8tqh",2,2,4,2,25,"sam","diagnostic","NA",2.5,2,3,1,2,20,"robin","diagnostic","NA",2,2,3,5,3,25,"francis","non-diagnostic","ND2",3.25,2,2,4,2,20,"alex","non-diagnostic","ND1",2.5,23,2,7,5
"R_30jcyXQmK5xDhby",1,1,4,4,20,"sam","diagnostic","NA",2.5,1,1,1,1,0,"robin","diagnostic","NA",1,2,3,5,2,16,"francis","non-diagnostic","ND2",3,1,1,4,3,20,"alex","non-diagnostic","ND1",2.25,27,2,7,2
"R_2DUgU6RooxgPNBo",2,2,1,1,10,"sam","diagnostic","NA",1.5,2,2,1,2,5,"robin","non-diagnostic","ND1",1.75,2,3,4,3,30,"francis","non-diagnostic","ND2",3,2,2,2,2,15,"alex","diagnostic","NA",2,20,1,7,5
"R_2D7gtUrRk5QKy4b",2,1,2,1,20,"sam","diagnostic","NA",1.5,3,3,3,3,40,"robin","non-diagnostic","ND1",3,2,2,3,3,30,"francis","diagnostic","NA",2.5,2,2,3,2,30,"alex","non-diagnostic","ND2",2.25,27,2,5,2
"R_Dohe9c2g131HZ3H",2,2,2,2,17,"sam","diagnostic","NA",2,3,3,5,3,35,"robin","non-diagnostic","ND1",3.5,4,3,6,4,33,"francis","non-diagnostic","ND2",4.25,2,2,2,3,11,"alex","diagnostic","NA",2.25,19,2,7,2
"R_1Nh3UPMAnUcoQnx",1,1,1,1,0,"sam","diagnostic","NA",1,1,1,1,1,0,"robin","diagnostic","NA",1,1,1,1,1,0,"francis","non-diagnostic","ND2",1,1,1,1,1,0,"alex","non-diagnostic","ND1",1,18,1,7,2
"R_2SiskkQfSy5CYg7",1,1,1,1,5,"sam","diagnostic","NA",1,1,1,1,1,9,"robin","non-diagnostic","ND1",1,2,2,3,3,17,"francis","non-diagnostic","ND2",2.5,1,1,1,1,0,"alex","diagnostic","NA",1,46,2,1,2
"R_3I6Ulx1X6uwwCI5",1,2,3,1,26,"sam","diagnostic","NA",1.75,1,2,1,2,20,"robin","non-diagnostic","ND1",1.5,6,4,4,3,40,"francis","non-diagnostic","ND2",4.25,2,2,3,1,30,"alex","diagnostic","NA",2,19,2,6,2
"R_1QuUqFOM71AiWp6",1,1,3,1,0,"sam","diagnostic","NA",1.5,1,1,1,1,0,"robin","non-diagnostic","ND1",1,1,1,4,2,0,"francis","diagnostic","NA",2,1,1,1,1,2,"alex","non-diagnostic","ND2",1,19,1,2,2
"R_SPOFownHDS9iEdH",2,2,3,2,25,"sam","diagnostic","NA",2.25,3,3,2,3,30,"robin","diagnostic","NA",2.75,4,3,4,6,40,"francis","non-diagnostic","ND2",4.25,2,2,2,3,25,"alex","non-diagnostic","ND1",2.25,20,2,7,5
"R_UGce5ihdb1Xl9O9",3,3,3,2,31,"sam","diagnostic","NA",2.75,2,4,3,3,31,"robin","non-diagnostic","ND1",3,2,2,2,2,9,"francis","non-diagnostic","ND2",2,2,2,2,2,6,"alex","diagnostic","NA",2,47,2,1,2
"R_1DCEvrROIcsNzPx",1,2,3,3,0,"sam","diagnostic","NA",2.25,1,1,2,2,11,"robin","non-diagnostic","ND1",1.5,1,1,4,2,13,"francis","diagnostic","NA",2,2,2,3,2,22,"alex","non-diagnostic","ND2",2.25,19,2,7,2
"R_3G6VS5i8JOM9NvJ",2,1,1,1,35,"sam","diagnostic","NA",1.25,4,3,1,4,40,"robin","non-diagnostic","ND1",3,2,1,2,3,33,"francis","non-diagnostic","ND2",2,2,2,1,1,33,"alex","diagnostic","NA",1.5,18,2,7,5
"R_2bKuDLOnmGL7GKF",3,3,3,3,37,"sam","diagnostic","NA",3,2,2,2,3,23,"robin","non-diagnostic","ND1",2.25,3,3,4,4,40,"francis","non-diagnostic","ND2",3.5,2,3,4,4,37,"alex","diagnostic","NA",3.25,29,1,7,2
"R_3OcQF1FBbMEjKB2",2,2,3,2,20,"sam","diagnostic","NA",2.25,2,2,2,2,15,"robin","diagnostic","NA",2,3,3,4,3,35,"francis","non-diagnostic","ND2",3.25,2,3,4,3,25,"alex","non-diagnostic","ND1",3,51,2,7,2
"R_22XQMloQkq9bBVz",1,1,5,1,0,"sam","diagnostic","NA",2,1,1,1,1,0,"robin","non-diagnostic","ND1",1,3,3,5,4,25,"francis","diagnostic","NA",3.75,1,1,5,1,0,"alex","non-diagnostic","ND2",2,19,2,6,5
"R_2tzo61BObPjJPQa",3,4,4,3,50,"sam","diagnostic","NA",3.5,2,3,1,3,32,"robin","diagnostic","NA",2.25,4,4,4,3,50,"francis","non-diagnostic","ND2",3.75,4,4,4,3,50,"alex","non-diagnostic","ND1",3.75,36,2,7,5
"R_1fkl401LHEHzhJo",2,2,2,3,15,"sam","diagnostic","NA",2.25,2,1,1,1,88,"robin","non-diagnostic","ND1",1.25,5,6,4,6,87,"francis","non-diagnostic","ND2",5.25,2,2,2,2,11,"alex","diagnostic","NA",2,19,1,1,5
"R_1eIELsKujujaJAF",1,1,2,1,10,"sam","diagnostic","NA",1.25,2,2,1,1,20,"robin","non-diagnostic","ND1",1.5,3,4,4,3,50,"francis","diagnostic","NA",3.5,1,1,2,2,15,"alex","non-diagnostic","ND2",1.5,19,2,7,2
"R_3FVC8o83xReK10a",2,2,2,2,15,"sam","diagnostic","NA",2,1,1,1,1,7,"robin","diagnostic","NA",1,4,4,3,3,60,"francis","non-diagnostic","ND2",3.5,1,1,2,1,7,"alex","non-diagnostic","ND1",1.25,24,2,7,2
"R_22PlznZok1yrN4K",1,2,3,1,5,"sam","diagnostic","NA",1.75,1,1,1,1,0,"robin","non-diagnostic","ND1",1,1,2,4,2,15,"francis","non-diagnostic","ND2",2.25,2,1,3,1,5,"alex","diagnostic","NA",1.75,21,2,2,2
"R_215pBkJdZOkvuRB",1,1,1,1,0,"sam","diagnostic","NA",1,1,1,1,1,3,"robin","non-diagnostic","ND1",1,3,3,3,3,34,"francis","diagnostic","NA",3,1,1,1,1,10,"alex","non-diagnostic","ND2",1,21,1,7,2
"R_3qyvTjNDr9NL0se",2,2,6,2,23,"sam","diagnostic","NA",3,1,1,1,1,4,"robin","non-diagnostic","ND1",1,3,3,7,3,35,"francis","non-diagnostic","ND2",4,1,1,6,2,18,"alex","diagnostic","NA",2.5,19,1,7,2
