"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_R_tot","age","gender","Sample","attn_chk_1Q","attn_chk_2_Q"
"R_2s5fBg4YcwJuISj",5,6,7,6,79,"sam","diagnostic","NA",6,5,6,7,6,87,"robin","non-diagnostic","ND1",6,4,5,7,7,84,"francis","diagnostic","NA",5.75,4,2,3,2,90,"alex","non-diagnostic","ND2",2.75,25,1,"MTurk",7,5
"R_1Cs74CFpGI2dLfW",6,4,5,5,74,"sam","diagnostic","NA",5,5,5,6,5,75,"robin","non-diagnostic","ND1",5.25,5,5,4,5,68,"francis","diagnostic","NA",4.75,4,5,6,5,78,"alex","non-diagnostic","ND2",5,25,1,"MTurk",7,5
"R_1I77xu4x4poFqUn",6,3,5,5,69,"sam","diagnostic","NA",4.75,6,4,6,3,65,"robin","non-diagnostic","ND1",4.75,6,3,7,4,78,"francis","diagnostic","NA",5,6,4,6,4,64,"alex","non-diagnostic","ND2",5,34,1,"MTurk",7,2
"R_1CkaZn7LLTMY5fu",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","non-diagnostic","ND1",7,48,1,"MTurk",7,2
"R_5hHgYWJbOCmjmBH",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,28,2,"MTurk",7,2
"R_3QLVtkgxajooLB8",6,6,6,6,97,"sam","diagnostic","NA",6,6,6,6,6,96,"robin","non-diagnostic","ND1",6,6,6,6,6,98,"francis","non-diagnostic","ND2",6,6,6,6,6,95,"alex","diagnostic","NA",6,49,2,"MTurk",7,2
"R_3flCiXKkUaOLC6X",7,7,6,7,99,"sam","diagnostic","NA",6.75,6,7,6,6,93,"robin","non-diagnostic","ND1",6.25,6,6,7,7,85,"francis","non-diagnostic","ND2",6.5,6,6,6,7,88,"alex","diagnostic","NA",6.25,29,1,"MTurk",7,2
"R_3L07QCv05LNIVDE",7,6,7,6,95,"sam","diagnostic","NA",6.5,7,6,7,6,92,"robin","non-diagnostic","ND1",6.5,7,6,7,6,91,"francis","diagnostic","NA",6.5,7,6,7,6,93,"alex","non-diagnostic","ND2",6.5,32,1,"MTurk",1,5
"R_3EA9781VhtmdzIx",7,5,6,5,84,"sam","diagnostic","NA",5.75,6,7,5,6,74,"robin","non-diagnostic","ND1",6,7,6,7,6,64,"francis","diagnostic","NA",6.5,6,7,5,6,72,"alex","non-diagnostic","ND2",6,30,1,"MTurk",7,2
"R_1PZysVLKwrJqGxD",4,4,5,5,18,"sam","diagnostic","NA",4.5,4,5,4,4,17,"robin","non-diagnostic","ND1",4.25,4,5,4,4,25,"francis","non-diagnostic","ND2",4.25,4,4,4,4,26,"alex","diagnostic","NA",4,33,2,"MTurk",7,2
"R_1PcPcFpLJ7Fz1sf",6,7,6,7,99,"sam","diagnostic","NA",6.5,7,7,6,7,98,"robin","non-diagnostic","ND1",6.75,7,6,7,7,96,"francis","diagnostic","NA",6.75,7,6,7,7,100,"alex","non-diagnostic","ND2",6.75,32,2,"MTurk",7,3
"R_1f7abUmtErdBIwk",6,2,4,4,66,"sam","diagnostic","NA",4,6,3,4,4,78,"robin","diagnostic","NA",4.25,6,3,5,4,69,"francis","non-diagnostic","ND2",4.5,6,3,5,5,70,"alex","non-diagnostic","ND1",4.75,44,2,"MTurk",4,2
"R_3oZwvstplgJVDOe",5,6,5,5,68,"sam","diagnostic","NA",5.25,5,5,6,3,66,"robin","non-diagnostic","ND1",4.75,7,4,4,4,75,"francis","diagnostic","NA",4.75,5,6,4,4,63,"alex","non-diagnostic","ND2",4.75,37,1,"MTurk",2,2
"R_1ffPs4AzIByteZt",4,6,4,5,68,"sam","diagnostic","NA",4.75,3,6,4,5,69,"robin","non-diagnostic","ND1",4.5,4,5,3,4,58,"francis","non-diagnostic","ND2",4,5,4,5,6,61,"alex","diagnostic","NA",5,28,2,"MTurk",7,2
"R_3PnV19TLIqm53uF",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,4,100,"francis","diagnostic","NA",6.25,7,7,7,7,100,"alex","non-diagnostic","ND2",7,64,2,"MTurk",7,2
"R_z1LY4c4oQjB3oWZ",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,30,2,"MTurk",7,2
"R_1hNg29lhbaWlT8c",7,7,7,7,92,"sam","diagnostic","NA",7,7,7,7,7,87,"robin","non-diagnostic","ND1",7,6,7,7,7,83,"francis","non-diagnostic","ND2",6.75,6,7,6,7,90,"alex","diagnostic","NA",6.5,30,2,"MTurk",2,2
"R_u3KRlnLUaiH5wSB",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,69,2,"MTurk",7,5
"R_1M3PkKBExXaayZN",3,4,5,4,69,"sam","diagnostic","NA",4,4,3,5,4,71,"robin","non-diagnostic","ND1",4,4,3,5,4,67,"francis","diagnostic","NA",4,4,3,4,6,66,"alex","non-diagnostic","ND2",4.25,50,1,"MTurk",5,2
"R_879y8RmynP6Uykx",7,7,6,6,100,"sam","diagnostic","NA",6.5,7,6,7,6,80,"robin","non-diagnostic","ND1",6.5,7,7,6,6,90,"francis","non-diagnostic","ND2",6.5,6,6,6,6,80,"alex","diagnostic","NA",6,25,1,"MTurk",1,2
"R_u2PRHZcafAC9FLz",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,28,1,"MTurk",7,2
"R_1qg3iuWb03dgjEO",7,7,7,7,99,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,54,2,"MTurk",7,2
"R_W2LIymK5UMB2sOR",6,6,6,6,86,"sam","diagnostic","NA",6,6,6,6,6,86,"robin","non-diagnostic","ND1",6,6,6,6,6,86,"francis","diagnostic","NA",6,6,6,6,6,86,"alex","non-diagnostic","ND2",6,39,1,"MTurk",7,2
"R_2VapDdwUJtrrAld",6,7,7,5,80,"sam","diagnostic","NA",6.25,7,5,6,6,70,"robin","non-diagnostic","ND1",6,6,7,7,5,70,"francis","non-diagnostic","ND2",6.25,7,5,6,6,80,"alex","diagnostic","NA",6,26,1,"MTurk",7,5
"R_3JDIdjPs5QXpQL7",7,7,6,6,79,"sam","diagnostic","NA",6.5,7,7,7,7,92,"robin","diagnostic","NA",7,7,7,6,7,86,"francis","non-diagnostic","ND2",6.75,6,6,6,7,78,"alex","non-diagnostic","ND1",6.25,45,1,"MTurk",NA,2
"R_30wNLgIjW5PuNPa",7,6,7,6,92,"sam","diagnostic","NA",6.5,7,6,6,7,90,"robin","non-diagnostic","ND1",6.5,7,6,7,6,87,"francis","diagnostic","NA",6.5,7,6,7,6,82,"alex","non-diagnostic","ND2",6.5,53,2,"MTurk",7,3
"R_3LejA9wjV1Q8OMr",6,6,5,5,77,"sam","diagnostic","NA",5.5,6,6,6,6,86,"robin","non-diagnostic","ND1",6,5,5,4,4,67,"francis","diagnostic","NA",4.5,5,5,4,5,74,"alex","non-diagnostic","ND2",4.75,46,2,"MTurk",7,2
"R_2WwidygII9gOCoV",7,7,6,6,97,"sam","diagnostic","NA",6.5,7,7,6,7,96,"robin","non-diagnostic","ND1",6.75,7,6,6,6,89,"francis","non-diagnostic","ND2",6.25,7,7,7,6,100,"alex","diagnostic","NA",6.75,30,2,"MTurk",7,5
"R_3CIOOv57mlHiqep",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,6,7,7,100,"alex","non-diagnostic","ND2",6.75,34,2,"MTurk",7,2
"R_2b3jnMoFQa9UJsr",7,7,7,7,83,"sam","diagnostic","NA",7,7,7,7,7,91,"robin","non-diagnostic","ND1",7,7,7,7,7,88,"francis","non-diagnostic","ND2",7,7,7,7,7,84,"alex","diagnostic","NA",7,28,2,"MTurk",3,2
"R_PLCBsEOScClStWx",6,7,6,6,94,"sam","diagnostic","NA",6.25,6,7,6,6,80,"robin","non-diagnostic","ND1",6.25,5,6,6,6,82,"francis","non-diagnostic","ND2",5.75,6,5,5,4,64,"alex","diagnostic","NA",5,29,1,"MTurk",7,2
"R_qCkTuPjvhBjeFkB",6,5,4,4,66,"sam","diagnostic","NA",4.75,5,5,4,4,66,"robin","diagnostic","NA",4.5,5,5,4,4,58,"francis","non-diagnostic","ND2",4.5,5,4,4,4,56,"alex","non-diagnostic","ND1",4.25,43,1,"MTurk",NA,2
"R_2dEkzrEA1hHH9G8",6,6,6,6,76,"sam","diagnostic","NA",6,6,6,6,6,81,"robin","non-diagnostic","ND1",6,5,5,5,5,63,"francis","diagnostic","NA",5,5,5,5,5,76,"alex","non-diagnostic","ND2",5,40,1,"MTurk",7,2
"R_1nOeT7lTJZWXrpb",6,7,6,7,82,"sam","diagnostic","NA",6.5,6,7,7,7,89,"robin","non-diagnostic","ND1",6.75,5,6,5,6,74,"francis","diagnostic","NA",5.5,7,6,5,6,85,"alex","non-diagnostic","ND2",6,24,2,"MTurk",6,5
"R_2ZVOmz10h8MJi1f",7,5,5,6,72,"sam","diagnostic","NA",5.75,6,5,4,6,71,"robin","non-diagnostic","ND1",5.25,7,5,6,4,72,"francis","non-diagnostic","ND2",5.5,7,7,7,7,91,"alex","diagnostic","NA",7,41,1,"MTurk",7,2
"R_1LbYi5mzKD1Kmrl",5,5,4,6,70,"sam","diagnostic","NA",5,6,5,6,6,72,"robin","non-diagnostic","ND1",5.75,6,5,4,5,60,"francis","non-diagnostic","ND2",5,5,5,4,6,71,"alex","diagnostic","NA",5,70,1,"MTurk",7,2
"R_9oCCJksG7GjXuWB",7,7,7,7,91,"sam","diagnostic","NA",7,7,7,7,7,94,"robin","non-diagnostic","ND1",7,7,7,7,7,98,"francis","non-diagnostic","ND2",7,7,7,7,7,92,"alex","diagnostic","NA",7,38,1,"MTurk",7,2
"R_3nGlaJ0JvEgkjxV",7,6,6,6,95,"sam","diagnostic","NA",6.25,7,6,7,6,93,"robin","diagnostic","NA",6.5,6,7,6,6,96,"francis","non-diagnostic","ND2",6.25,6,6,7,7,93,"alex","non-diagnostic","ND1",6.5,65,2,"MTurk",7,2
"R_C3tZ0Sav16ysNTH",7,7,7,7,93,"sam","diagnostic","NA",7,7,7,7,7,92,"robin","non-diagnostic","ND1",7,7,7,7,7,84,"francis","diagnostic","NA",7,7,7,7,7,94,"alex","non-diagnostic","ND2",7,43,1,"MTurk",7,2
"R_9TQGtZFwyHRjPR7",7,7,7,7,90,"sam","diagnostic","NA",7,7,7,7,7,95,"robin","non-diagnostic","ND1",7,7,7,7,7,95,"francis","diagnostic","NA",7,6,6,6,6,91,"alex","non-diagnostic","ND2",6,70,2,"MTurk",7,2
"R_26apDyYV6YpfW7i",7,6,7,6,82,"sam","diagnostic","NA",6.5,6,7,6,7,95,"robin","diagnostic","NA",6.5,7,6,7,6,76,"francis","non-diagnostic","ND2",6.5,7,6,7,6,86,"alex","non-diagnostic","ND1",6.5,42,2,"MTurk",7,2
"R_2Eirbm3BkZ7yVBG",5,4,4,5,55,"sam","diagnostic","NA",4.5,3,4,4,3,42,"robin","non-diagnostic","ND1",3.5,5,5,4,4,64,"francis","diagnostic","NA",4.5,6,5,4,4,62,"alex","non-diagnostic","ND2",4.75,42,2,"MTurk",7,2
"R_3eXJAYCSYgOVLH3",7,6,7,6,81,"sam","diagnostic","NA",6.5,7,6,7,6,82,"robin","non-diagnostic","ND1",6.5,7,6,7,6,85,"francis","diagnostic","NA",6.5,7,6,7,6,91,"alex","non-diagnostic","ND2",6.5,25,2,"MTurk",1,2
"R_1Nqsdf6Oq1aEyqY",6,5,4,5,80,"sam","diagnostic","NA",5,5,6,4,5,60,"robin","non-diagnostic","ND1",5,6,5,3,5,80,"francis","non-diagnostic","ND2",4.75,5,6,5,6,71,"alex","diagnostic","NA",5.5,28,1,"MTurk",1,5
"R_2tm2rE6jZLEXnp7",7,6,6,7,91,"sam","diagnostic","NA",6.5,7,6,6,7,89,"robin","non-diagnostic","ND1",6.5,7,6,6,7,93,"francis","non-diagnostic","ND2",6.5,7,6,7,6,96,"alex","diagnostic","NA",6.5,60,2,"MTurk",7,3
"R_Y49ykISGGWqEMcV",1,1,1,1,47,"sam","diagnostic","NA",1,1,1,1,1,66,"robin","non-diagnostic","ND1",1,1,1,1,1,73,"francis","non-diagnostic","ND2",1,1,1,1,1,50,"alex","diagnostic","NA",1,33,1,"MTurk",7,2
"R_1FsP5Duu5x1zpfK",7,7,7,7,82,"sam","diagnostic","NA",7,7,7,7,7,84,"robin","non-diagnostic","ND1",7,7,7,7,7,80,"francis","diagnostic","NA",7,7,7,7,7,87,"alex","non-diagnostic","ND2",7,40,1,"MTurk",7,2
"R_1MQkBVYKZD8Eb4k",6,6,5,5,82,"sam","diagnostic","NA",5.5,5,6,5,6,75,"robin","non-diagnostic","ND1",5.5,6,5,7,6,80,"francis","non-diagnostic","ND2",6,6,5,5,6,64,"alex","diagnostic","NA",5.5,39,2,"MTurk",7,1
"R_PYiT3TuUPLQUwM1",7,6,7,7,86,"sam","diagnostic","NA",6.75,6,6,7,7,81,"robin","non-diagnostic","ND1",6.5,7,5,7,5,82,"francis","diagnostic","NA",6,7,7,7,7,100,"alex","non-diagnostic","ND2",7,26,2,"MTurk",7,2
"R_2DNBGocvHDJJ0qn",7,6,7,7,85,"sam","diagnostic","NA",6.75,6,5,7,6,100,"robin","non-diagnostic","ND1",6,5,6,7,5,90,"francis","diagnostic","NA",5.75,7,6,7,7,99,"alex","non-diagnostic","ND2",6.75,34,1,"MTurk",7,2
"R_3h3X68fG6UYcrBi",7,7,7,7,82,"sam","diagnostic","NA",7,7,7,6,7,85,"robin","diagnostic","NA",6.75,6,6,6,5,84,"francis","non-diagnostic","ND2",5.75,6,6,6,6,83,"alex","non-diagnostic","ND1",6,44,1,"MTurk",7,NA
"R_3OpgX3rcUo9LWnB",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,34,1,"MTurk",7,2
"R_ZfSkRycTz76z5Ad",6,6,7,6,79,"sam","diagnostic","NA",6.25,5,6,7,7,84,"robin","non-diagnostic","ND1",6.25,6,7,7,6,65,"francis","diagnostic","NA",6.5,5,5,6,6,74,"alex","non-diagnostic","ND2",5.5,35,2,"MTurk",1,2
"R_pbWlL2aYYUL1YDT",7,7,6,7,100,"sam","diagnostic","NA",6.75,7,7,7,7,100,"robin","diagnostic","NA",7,6,6,6,6,100,"francis","non-diagnostic","ND2",6,7,7,7,7,100,"alex","non-diagnostic","ND1",7,31,1,"MTurk",NA,2
"R_sYJwqjl4ph5RcDn",7,6,5,6,60,"sam","diagnostic","NA",6,7,6,7,7,53,"robin","non-diagnostic","ND1",6.75,6,5,6,7,55,"francis","non-diagnostic","ND2",6,7,6,7,7,72,"alex","diagnostic","NA",6.75,25,1,"MTurk",7,2
"R_1MQoxdNTgusu8o1",6,6,4,6,85,"sam","diagnostic","NA",5.5,6,6,6,6,90,"robin","non-diagnostic","ND1",6,6,6,5,5,90,"francis","non-diagnostic","ND2",5.5,5,5,4,6,80,"alex","diagnostic","NA",5,36,2,"MTurk",7,2
"R_3L0uxcnOiI4GTfM",7,7,7,7,98,"sam","diagnostic","NA",7,7,6,7,6,93,"robin","non-diagnostic","ND1",6.5,7,7,7,6,89,"francis","non-diagnostic","ND2",6.75,7,7,7,6,80,"alex","diagnostic","NA",6.75,26,1,"MTurk",7,2
"R_10AzSbE5bdCaDFa",6,3,5,4,74,"sam","diagnostic","NA",4.5,6,2,4,7,72,"robin","non-diagnostic","ND1",4.75,6,3,5,4,72,"francis","non-diagnostic","ND2",4.5,6,3,7,5,69,"alex","diagnostic","NA",5.25,34,2,"MTurk",1,2
"R_3CCt0PgpSM4pTk7",6,5,7,5,94,"sam","diagnostic","NA",5.75,6,7,4,7,100,"robin","non-diagnostic","ND1",6,6,5,7,5,100,"francis","diagnostic","NA",5.75,6,5,5,7,96,"alex","non-diagnostic","ND2",5.75,30,2,"MTurk",7,2
"R_2rpyXQKNoOY0AeT",6,6,7,6,76,"sam","diagnostic","NA",6.25,7,7,6,7,85,"robin","diagnostic","NA",6.75,4,5,4,4,59,"francis","non-diagnostic","ND2",4.25,7,7,7,7,86,"alex","non-diagnostic","ND1",7,33,1,"MTurk",7,NA
"R_3LZmBDuc39rhqar",6,6,6,6,86,"sam","diagnostic","NA",6,6,6,6,6,78,"robin","non-diagnostic","ND1",6,5,5,5,5,50,"francis","non-diagnostic","ND2",5,6,6,6,6,82,"alex","diagnostic","NA",6,48,2,"MTurk",7,2
"R_3lLdgaCN0FLOKjF",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","non-diagnostic","ND1",7,40,1,"MTurk",7,NA
"R_1DpszNUJe2Fen3R",6,7,7,6,87,"sam","diagnostic","NA",6.5,6,7,7,6,81,"robin","non-diagnostic","ND1",6.5,6,7,7,6,92,"francis","non-diagnostic","ND2",6.5,6,7,7,6,97,"alex","diagnostic","NA",6.5,25,2,"MTurk",7,2
"R_ZsgCurUSTFPeYKd",7,6,6,7,93,"sam","diagnostic","NA",6.5,7,6,7,6,72,"robin","non-diagnostic","ND1",6.5,7,6,6,7,100,"francis","diagnostic","NA",6.5,7,6,5,6,95,"alex","non-diagnostic","ND2",6,30,2,"MTurk",1,2
"R_21GL8KmhoPwXjIV",4,5,6,6,86,"sam","diagnostic","NA",5.25,4,5,7,5,75,"robin","non-diagnostic","ND1",5.25,5,6,7,6,87,"francis","diagnostic","NA",6,5,6,7,5,89,"alex","non-diagnostic","ND2",5.75,35,1,"MTurk",7,2
"R_1DRPTriXgOEDC4Y",6,5,5,6,75,"sam","diagnostic","NA",5.5,5,6,5,6,67,"robin","non-diagnostic","ND1",5.5,6,5,6,6,50,"francis","diagnostic","NA",5.75,6,5,6,6,70,"alex","non-diagnostic","ND2",5.75,47,1,"MTurk",7,5
"R_YQv4NIO2o9R9hm1",7,7,6,7,92,"sam","diagnostic","NA",6.75,6,5,5,6,75,"robin","diagnostic","NA",5.5,6,5,6,6,81,"francis","non-diagnostic","ND2",5.75,6,5,6,5,74,"alex","non-diagnostic","ND1",5.5,32,2,"MTurk",7,NA
"R_1pT1ANDvzXsG84K",5,6,5,6,71,"sam","diagnostic","NA",5.5,5,6,6,6,64,"robin","non-diagnostic","ND1",5.75,5,6,5,6,49,"francis","diagnostic","NA",5.5,5,6,5,6,69,"alex","non-diagnostic","ND2",5.5,52,1,"MTurk",7,5
"R_24ukJGFHytvMIsV",5,5,5,5,71,"sam","diagnostic","NA",5,5,6,5,6,71,"robin","non-diagnostic","ND1",5.5,6,6,6,6,70,"francis","non-diagnostic","ND2",6,6,6,6,6,75,"alex","diagnostic","NA",6,47,2,"MTurk",7,2
"R_2QohbpbPKf3Gj6F",7,6,5,6,81,"sam","diagnostic","NA",6,6,6,7,6,94,"robin","diagnostic","NA",6.25,6,6,5,5,75,"francis","non-diagnostic","ND2",5.5,7,6,6,7,79,"alex","non-diagnostic","ND1",6.5,28,1,"MTurk",NA,2
"R_3QDih7vdEqR2knA",7,6,7,6,100,"sam","diagnostic","NA",6.5,7,7,7,7,99,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,50,2,"MTurk",7,2
"R_1lsCNZEbtvLDbQ9",4,5,5,6,64,"sam","diagnostic","NA",5,3,4,6,6,68,"robin","non-diagnostic","ND1",4.75,4,5,6,7,73,"francis","diagnostic","NA",5.5,5,5,5,7,68,"alex","non-diagnostic","ND2",5.5,41,2,"MTurk",1,2
"R_0ooAxU78aJMRuo1",5,6,7,6,70,"sam","diagnostic","NA",6,5,6,6,7,86,"robin","diagnostic","NA",6,7,6,5,5,86,"francis","non-diagnostic","ND2",5.75,6,7,7,6,96,"alex","non-diagnostic","ND1",6.5,25,1,"MTurk",7,NA
"R_Qg3bP6ROB2ofGs9",3,6,5,4,61,"sam","diagnostic","NA",4.5,5,6,4,5,66,"robin","non-diagnostic","ND1",5,4,7,6,5,64,"francis","non-diagnostic","ND2",5.5,4,6,5,6,72,"alex","diagnostic","NA",5.25,44,1,"MTurk",2,2
"R_3PFUWM0ZEy4afFD",5,3,6,4,55,"sam","diagnostic","NA",4.5,6,3,5,4,59,"robin","non-diagnostic","ND1",4.5,5,3,6,4,68,"francis","diagnostic","NA",4.5,5,3,6,4,55,"alex","non-diagnostic","ND2",4.5,43,1,"MTurk",7,2
"R_paSUB5y0aY1bdU5",5,6,3,5,76,"sam","diagnostic","NA",4.75,5,3,6,5,60,"robin","non-diagnostic","ND1",4.75,3,7,5,6,77,"francis","non-diagnostic","ND2",5.25,6,3,5,4,43,"alex","diagnostic","NA",4.5,25,1,"MTurk",7,2
"R_s74j8WctgzH5fzz",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,35,1,"MTurk",7,2
"R_VON5Qnso2KPfiUN",7,7,7,7,93,"sam","diagnostic","NA",7,7,7,7,7,93,"robin","non-diagnostic","ND1",7,7,7,7,7,97,"francis","non-diagnostic","ND2",7,6,7,7,7,84,"alex","diagnostic","NA",6.75,21,1,"MTurk",7,5
"R_1M3RBJa3ZrhUkVj",7,6,7,7,87,"sam","diagnostic","NA",6.75,7,7,6,7,89,"robin","non-diagnostic","ND1",6.75,7,6,7,7,79,"francis","non-diagnostic","ND2",6.75,7,6,7,7,89,"alex","diagnostic","NA",6.75,32,1,"MTurk",7,2
"R_25uwg2mrgN77K3N",6,6,7,7,80,"sam","diagnostic","NA",6.5,6,6,7,7,81,"robin","non-diagnostic","ND1",6.5,5,6,6,5,75,"francis","non-diagnostic","ND2",5.5,6,6,7,7,80,"alex","diagnostic","NA",6.5,32,2,"MTurk",7,2
"R_3izr3HhKmYKqgQO",6,7,6,7,92,"sam","diagnostic","NA",6.5,4,7,6,7,92,"robin","diagnostic","NA",6,5,7,5,6,82,"francis","non-diagnostic","ND2",5.75,7,6,7,6,92,"alex","non-diagnostic","ND1",6.5,30,2,"MTurk",7,NA
"R_1HoYbAGKBuA0Wv1",7,7,7,7,91,"sam","diagnostic","NA",7,7,7,7,7,89,"robin","non-diagnostic","ND1",7,7,7,7,7,95,"francis","diagnostic","NA",7,7,7,7,7,93,"alex","non-diagnostic","ND2",7,24,2,"MTurk",7,2
"R_DIV14hPSPUOlU9X",7,7,7,7,92,"sam","diagnostic","NA",7,7,7,6,7,92,"robin","diagnostic","NA",6.75,7,6,7,7,90,"francis","non-diagnostic","ND2",6.75,7,6,6,7,86,"alex","non-diagnostic","ND1",6.5,38,1,"MTurk",7,NA
"R_upHG0YxeGx7ovcd",5,6,7,6,69,"sam","diagnostic","NA",6,5,7,6,6,57,"robin","non-diagnostic","ND1",6,6,7,6,6,66,"francis","diagnostic","NA",6.25,7,5,6,6,68,"alex","non-diagnostic","ND2",6,54,1,"MTurk",7,2
"R_3nrsGxlsAtcWSe2",7,7,7,7,87,"sam","diagnostic","NA",7,7,7,7,7,96,"robin","non-diagnostic","ND1",7,7,7,7,6,89,"francis","non-diagnostic","ND2",6.75,7,7,7,7,79,"alex","diagnostic","NA",7,32,1,"MTurk",7,2
"R_1plYzcbn1xWkDwD",7,6,5,6,87,"sam","diagnostic","NA",6,7,6,7,7,88,"robin","non-diagnostic","ND1",6.75,7,6,6,5,94,"francis","diagnostic","NA",6,5,6,7,6,85,"alex","non-diagnostic","ND2",6,25,1,"MTurk",7,4
"R_2whvP2ytdsRDIk1",5,7,5,5,93,"sam","diagnostic","NA",5.5,5,7,7,6,78,"robin","non-diagnostic","ND1",6.25,5,7,7,7,85,"francis","non-diagnostic","ND2",6.5,5,7,7,6,96,"alex","diagnostic","NA",6.25,25,2,"MTurk",7,2
"R_1C0UsLqaMOSJaJP",6,7,6,7,87,"sam","diagnostic","NA",6.5,6,7,6,7,83,"robin","non-diagnostic","ND1",6.5,7,6,7,6,91,"francis","non-diagnostic","ND2",6.5,6,7,6,7,86,"alex","diagnostic","NA",6.5,39,2,"MTurk",1,2
"R_2dAxOBVZvSt9RA2",1,7,6,7,64,"sam","diagnostic","NA",5.25,7,2,7,3,70,"robin","non-diagnostic","ND1",4.75,1,7,1,1,83,"francis","non-diagnostic","ND2",2.5,6,3,5,1,69,"alex","diagnostic","NA",3.75,25,1,"MTurk",7,2
"R_2bT4sQL7hq6ZYmF",7,6,7,6,83,"sam","diagnostic","NA",6.5,6,5,6,6,71,"robin","diagnostic","NA",5.75,6,6,7,6,81,"francis","non-diagnostic","ND2",6.25,7,7,7,7,91,"alex","non-diagnostic","ND1",7,59,1,"MTurk",NA,5
"R_3R4lMHIBwdwNtJe",6,5,6,5,70,"sam","diagnostic","NA",5.5,5,5,4,5,70,"robin","non-diagnostic","ND1",4.75,5,5,4,4,65,"francis","diagnostic","NA",4.5,6,5,5,5,70,"alex","non-diagnostic","ND2",5.25,27,2,"MTurk",7,2
"R_Uxvs0MTdVkNkquB",4,6,6,6,75,"sam","diagnostic","NA",5.5,6,6,5,6,78,"robin","non-diagnostic","ND1",5.75,6,6,6,4,67,"francis","diagnostic","NA",5.5,4,6,5,5,67,"alex","non-diagnostic","ND2",5,40,1,"MTurk",7,3
"R_p0j5TRVEmUqrnwt",6,5,6,6,92,"sam","diagnostic","NA",5.75,6,7,6,7,99,"robin","non-diagnostic","ND1",6.5,5,6,5,6,78,"francis","non-diagnostic","ND2",5.5,6,7,6,7,86,"alex","diagnostic","NA",6.5,33,1,"MTurk",7,2
"R_3PNq6dhu1GwRnPS",6,6,7,6,83,"sam","diagnostic","NA",6.25,6,7,7,7,90,"robin","non-diagnostic","ND1",6.75,4,5,4,4,55,"francis","diagnostic","NA",4.25,5,7,7,6,91,"alex","non-diagnostic","ND2",6.25,44,1,"MTurk",7,2
"R_2VCsoU47beQcrkQ",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,67,2,"MTurk",7,5
