"ResponseId","scenario_abb","MP_R1","MP_R2","MP_R3","MP_R4","M_1","StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consentQ","PID","age","gender","gender_4_TEXT","S_M_R_1","S_M_R_2","S_M_R_3","S_M_R_4","S_M_M_1","J_ND1_R_1","J_ND1_R_2","J_ND1_R_3","J_ND1_R_4","J_ND1_M_1","C_ND2_R_1","C_ND2_R_2","C_ND2_R_3","C_ND2_R_4","C_ND2_M_1","F_M_R_1","F_M_R_2","F_M_R_3","F_M_R_4","F_M_M_1","A_M_R_1","A_M_R_2","A_M_R_3","A_M_R_4","A_M_M_1","R_M_R_1","R_M_R_2","R_M_R_3","R_M_R_4","R_M_M_1","attn_chk_1Q","attn_chk_2_Q","condition","R_tot","M1","M1R_tot"
"R_2B8sYoDrbSqumJZ","Charlie",7,6,7,7,81,2022-03-13 15:08:07,2022-03-13 15:12:36,"IP Address","154.16.89.164",100,269,TRUE,2022-03-13 15:12:36,NA,NA,NA,NA,41.8874053955078,-87.6317977905273,"anonymous","EN","Yes","A6G4LDE4SUKQR",53,"Male",NA,5,7,7,7,92,7,7,6,6,85,7,6,7,7,81,6,6,7,7,95,7,5,6,7,81,6,7,7,6,81,"None of the above","Swimming","Non-Diagnostic",6.75,81,0.669537396756324
"R_2B8sYoDrbSqumJZ","Francis",6,6,7,7,95,2022-03-13 15:08:07,2022-03-13 15:12:36,"IP Address","154.16.89.164",100,269,TRUE,2022-03-13 15:12:36,NA,NA,NA,NA,41.8874053955078,-87.6317977905273,"anonymous","EN","Yes","A6G4LDE4SUKQR",53,"Male",NA,5,7,7,7,92,7,7,6,6,85,7,6,7,7,81,6,6,7,7,95,7,5,6,7,81,6,7,7,6,81,"None of the above","Swimming","Diagnostic",6.5,95,1.03248549363929
"R_2B8sYoDrbSqumJZ","Alex",7,5,6,7,81,2022-03-13 15:08:07,2022-03-13 15:12:36,"IP Address","154.16.89.164",100,269,TRUE,2022-03-13 15:12:36,NA,NA,NA,NA,41.8874053955078,-87.6317977905273,"anonymous","EN","Yes","A6G4LDE4SUKQR",53,"Male",NA,5,7,7,7,92,7,7,6,6,85,7,6,7,7,81,6,6,7,7,95,7,5,6,7,81,6,7,7,6,81,"None of the above","Swimming","Diagnostic",6.25,81,0.391172205736355
"R_2B8sYoDrbSqumJZ","Robin",6,7,7,6,81,2022-03-13 15:08:07,2022-03-13 15:12:36,"IP Address","154.16.89.164",100,269,TRUE,2022-03-13 15:12:36,NA,NA,NA,NA,41.8874053955078,-87.6317977905273,"anonymous","EN","Yes","A6G4LDE4SUKQR",53,"Male",NA,5,7,7,7,92,7,7,6,6,85,7,6,7,7,81,6,6,7,7,95,7,5,6,7,81,6,7,7,6,81,"None of the above","Swimming","Diagnostic",6.5,81,0.530354801246339
"R_a9uYSW5D8m4ZVmx","Sam",7,7,7,7,94,2022-03-13 15:08:35,2022-03-13 15:13:01,"IP Address","168.158.212.230",100,266,TRUE,2022-03-13 15:13:02,NA,NA,NA,NA,37.7510070800781,-97.8219985961914,"anonymous","EN","Yes","A3HGK1KRABAF3E",33,"Female",NA,7,7,7,7,94,5,5,5,5,87,5,5,5,5,60,6,6,6,6,81,6,6,6,6,85,6,6,6,6,68,"None of the above","Soccer","Diagnostic",7,94,1.27498420663119
"R_a9uYSW5D8m4ZVmx","Jackie",5,5,5,5,87,2022-03-13 15:08:35,2022-03-13 15:13:01,"IP Address","168.158.212.230",100,266,TRUE,2022-03-13 15:13:02,NA,NA,NA,NA,37.7510070800781,-97.8219985961914,"anonymous","EN","Yes","A3HGK1KRABAF3E",33,"Female",NA,7,7,7,7,94,5,5,5,5,87,5,5,5,5,60,6,6,6,6,81,6,6,6,6,85,6,6,6,6,68,"None of the above","Soccer","Non-Diagnostic",5,87,-0.0895419036451627
"R_a9uYSW5D8m4ZVmx","Charlie",5,5,5,5,60,2022-03-13 15:08:35,2022-03-13 15:13:01,"IP Address","168.158.212.230",100,266,TRUE,2022-03-13 15:13:02,NA,NA,NA,NA,37.7510070800781,-97.8219985961914,"anonymous","EN","Yes","A3HGK1KRABAF3E",33,"Female",NA,7,7,7,7,94,5,5,5,5,87,5,5,5,5,60,6,6,6,6,81,6,6,6,6,85,6,6,6,6,68,"None of the above","Soccer","Non-Diagnostic",5,60,-1.05793681040299
"R_a9uYSW5D8m4ZVmx","Francis",6,6,6,6,81,2022-03-13 15:08:35,2022-03-13 15:13:01,"IP Address","168.158.212.230",100,266,TRUE,2022-03-13 15:13:02,NA,NA,NA,NA,37.7510070800781,-97.8219985961914,"anonymous","EN","Yes","A3HGK1KRABAF3E",33,"Female",NA,7,7,7,7,94,5,5,5,5,87,5,5,5,5,60,6,6,6,6,81,6,6,6,6,85,6,6,6,6,68,"None of the above","Soccer","Diagnostic",6,81,0.25198961022637
"R_a9uYSW5D8m4ZVmx","Alex",6,6,6,6,85,2022-03-13 15:08:35,2022-03-13 15:13:01,"IP Address","168.158.212.230",100,266,TRUE,2022-03-13 15:13:02,NA,NA,NA,NA,37.7510070800781,-97.8219985961914,"anonymous","EN","Yes","A3HGK1KRABAF3E",33,"Female",NA,7,7,7,7,94,5,5,5,5,87,5,5,5,5,60,6,6,6,6,81,6,6,6,6,85,6,6,6,6,68,"None of the above","Soccer","Diagnostic",6,85,0.395455522338641
"R_a9uYSW5D8m4ZVmx","Robin",6,6,6,6,68,2022-03-13 15:08:35,2022-03-13 15:13:01,"IP Address","168.158.212.230",100,266,TRUE,2022-03-13 15:13:02,NA,NA,NA,NA,37.7510070800781,-97.8219985961914,"anonymous","EN","Yes","A3HGK1KRABAF3E",33,"Female",NA,7,7,7,7,94,5,5,5,5,87,5,5,5,5,60,6,6,6,6,81,6,6,6,6,85,6,6,6,6,68,"None of the above","Soccer","Diagnostic",6,68,-0.214274604138512
"R_2ztKkCaYYc9o1WO","Sam",6,7,6,6,85,2022-03-13 15:08:04,2022-03-13 15:13:22,"IP Address","80.7.185.114",100,317,TRUE,2022-03-13 15:13:22,NA,NA,NA,NA,52.1932067871094,0.142593383789063,"anonymous","EN","Yes","AEQI66Y2JSY05",54,"Male",NA,6,7,6,6,85,5,4,4,4,60,4,4,4,4,50,6,7,5,4,75,7,7,5,6,90,7,7,6,7,95,"None of the above","Soccer","Diagnostic",6.25,85,0.534638117848626
"R_2ztKkCaYYc9o1WO","Jackie",5,4,4,4,60,2022-03-13 15:08:04,2022-03-13 15:13:22,"IP Address","80.7.185.114",100,317,TRUE,2022-03-13 15:13:22,NA,NA,NA,NA,52.1932067871094,0.142593383789063,"anonymous","EN","Yes","AEQI66Y2JSY05",54,"Male",NA,6,7,6,6,85,5,4,4,4,60,4,4,4,4,50,6,7,5,4,75,7,7,5,6,90,7,7,6,7,95,"None of the above","Soccer","Non-Diagnostic",4.25,60,-1.47548459693295
"R_2ztKkCaYYc9o1WO","Charlie",4,4,4,4,50,2022-03-13 15:08:04,2022-03-13 15:13:22,"IP Address","80.7.185.114",100,317,TRUE,2022-03-13 15:13:22,NA,NA,NA,NA,52.1932067871094,0.142593383789063,"anonymous","EN","Yes","AEQI66Y2JSY05",54,"Male",NA,6,7,6,6,85,5,4,4,4,60,4,4,4,4,50,6,7,5,4,75,7,7,5,6,90,7,7,6,7,95,"None of the above","Soccer","Non-Diagnostic",4,50,-1.97333197272361
"R_2ztKkCaYYc9o1WO","Francis",6,7,5,4,75,2022-03-13 15:08:04,2022-03-13 15:13:22,"IP Address","80.7.185.114",100,317,TRUE,2022-03-13 15:13:22,NA,NA,NA,NA,52.1932067871094,0.142593383789063,"anonymous","EN","Yes","AEQI66Y2JSY05",54,"Male",NA,6,7,6,6,85,5,4,4,4,60,4,4,4,4,50,6,7,5,4,75,7,7,5,6,90,7,7,6,7,95,"None of the above","Soccer","Diagnostic",5.5,75,-0.241574448962007
"R_2ztKkCaYYc9o1WO","Alex",7,7,5,6,90,2022-03-13 15:08:04,2022-03-13 15:13:22,"IP Address","80.7.185.114",100,317,TRUE,2022-03-13 15:13:22,NA,NA,NA,NA,52.1932067871094,0.142593383789063,"anonymous","EN","Yes","AEQI66Y2JSY05",54,"Male",NA,6,7,6,6,85,5,4,4,4,60,4,4,4,4,50,6,7,5,4,75,7,7,5,6,90,7,7,6,7,95,"None of the above","Soccer","Diagnostic",6.25,90,0.713970507988965
"R_2ztKkCaYYc9o1WO","Robin",7,7,6,7,95,2022-03-13 15:08:04,2022-03-13 15:13:22,"IP Address","80.7.185.114",100,317,TRUE,2022-03-13 15:13:22,NA,NA,NA,NA,52.1932067871094,0.142593383789063,"anonymous","EN","Yes","AEQI66Y2JSY05",54,"Male",NA,6,7,6,6,85,5,4,4,4,60,4,4,4,4,50,6,7,5,4,75,7,7,5,6,90,7,7,6,7,95,"None of the above","Soccer","Diagnostic",6.75,95,1.17166808914927
"R_3Endp9Yn0vjk32I","Sam",7,5,7,7,80,2022-03-13 15:05:25,2022-03-13 15:15:20,"IP Address","75.41.166.226",100,595,TRUE,2022-03-13 15:15:21,NA,NA,NA,NA,35.2803955078125,-98.9474029541016,"anonymous","EN","Yes","A3CGQOJC28OVGN",31,"Female",NA,7,5,7,7,80,5,4,6,4,55,4,3,5,6,55,6,7,5,6,80,5,7,6,7,85,5,6,7,6,70,"None of the above","Swimming","Diagnostic",6.5,80,0.494488323218272
"R_3Endp9Yn0vjk32I","Jackie",5,4,6,4,55,2022-03-13 15:05:25,2022-03-13 15:15:20,"IP Address","75.41.166.226",100,595,TRUE,2022-03-13 15:15:21,NA,NA,NA,NA,35.2803955078125,-98.9474029541016,"anonymous","EN","Yes","A3CGQOJC28OVGN",31,"Female",NA,7,5,7,7,80,5,4,6,4,55,4,3,5,6,55,6,7,5,6,80,5,7,6,7,85,5,6,7,6,70,"None of the above","Swimming","Non-Diagnostic",4.75,55,-1.37645179605332
"R_3Endp9Yn0vjk32I","Charlie",4,3,5,6,55,2022-03-13 15:05:25,2022-03-13 15:15:20,"IP Address","75.41.166.226",100,595,TRUE,2022-03-13 15:15:21,NA,NA,NA,NA,35.2803955078125,-98.9474029541016,"anonymous","EN","Yes","A3CGQOJC28OVGN",31,"Female",NA,7,5,7,7,80,5,4,6,4,55,4,3,5,6,55,6,7,5,6,80,5,7,6,7,85,5,6,7,6,70,"None of the above","Swimming","Non-Diagnostic",4.5,55,-1.5156343915633
"R_3Endp9Yn0vjk32I","Francis",6,7,5,6,80,2022-03-13 15:05:25,2022-03-13 15:15:20,"IP Address","75.41.166.226",100,595,TRUE,2022-03-13 15:15:21,NA,NA,NA,NA,35.2803955078125,-98.9474029541016,"anonymous","EN","Yes","A3CGQOJC28OVGN",31,"Female",NA,7,5,7,7,80,5,4,6,4,55,4,3,5,6,55,6,7,5,6,80,5,7,6,7,85,5,6,7,6,70,"None of the above","Swimming","Diagnostic",6,80,0.216123132198302
"R_3Endp9Yn0vjk32I","Alex",5,7,6,7,85,2022-03-13 15:05:25,2022-03-13 15:15:20,"IP Address","75.41.166.226",100,595,TRUE,2022-03-13 15:15:21,NA,NA,NA,NA,35.2803955078125,-98.9474029541016,"anonymous","EN","Yes","A3CGQOJC28OVGN",31,"Female",NA,7,5,7,7,80,5,4,6,4,55,4,3,5,6,55,6,7,5,6,80,5,7,6,7,85,5,6,7,6,70,"None of the above","Swimming","Diagnostic",6.25,85,0.534638117848626
"R_3Endp9Yn0vjk32I","Robin",5,6,7,6,70,2022-03-13 15:05:25,2022-03-13 15:15:20,"IP Address","75.41.166.226",100,595,TRUE,2022-03-13 15:15:21,NA,NA,NA,NA,35.2803955078125,-98.9474029541016,"anonymous","EN","Yes","A3CGQOJC28OVGN",31,"Female",NA,7,5,7,7,80,5,4,6,4,55,4,3,5,6,55,6,7,5,6,80,5,7,6,7,85,5,6,7,6,70,"None of the above","Swimming","Diagnostic",6,70,-0.142541648082377
"R_3QLidhkWGFGMuVm","Sam",7,7,6,6,92,2022-03-13 15:12:43,2022-03-13 15:15:30,"IP Address","174.102.174.153",100,166,TRUE,2022-03-13 15:15:31,NA,NA,NA,NA,42.6058044433594,-87.8761978149414,"anonymous","EN","Yes","A1AXN8VOE1LBL3",37,"Male",NA,7,7,6,6,92,4,4,4,4,51,4,4,4,4,51,5,5,6,5,83,7,7,7,6,94,6,7,6,6,88,"None of the above","Soccer","Diagnostic",6.5,92,0.924886059555086
"R_3QLidhkWGFGMuVm","Jackie",4,4,4,4,51,2022-03-13 15:12:43,2022-03-13 15:15:30,"IP Address","174.102.174.153",100,166,TRUE,2022-03-13 15:15:31,NA,NA,NA,NA,42.6058044433594,-87.8761978149414,"anonymous","EN","Yes","A1AXN8VOE1LBL3",37,"Male",NA,7,7,6,6,92,4,4,4,4,51,4,4,4,4,51,5,5,6,5,83,7,7,7,6,94,6,7,6,6,88,"None of the above","Soccer","Non-Diagnostic",4,51,-1.93746549469554
"R_3QLidhkWGFGMuVm","Charlie",4,4,4,4,51,2022-03-13 15:12:43,2022-03-13 15:15:30,"IP Address","174.102.174.153",100,166,TRUE,2022-03-13 15:15:31,NA,NA,NA,NA,42.6058044433594,-87.8761978149414,"anonymous","EN","Yes","A1AXN8VOE1LBL3",37,"Male",NA,7,7,6,6,92,4,4,4,4,51,4,4,4,4,51,5,5,6,5,83,7,7,7,6,94,6,7,6,6,88,"None of the above","Soccer","Non-Diagnostic",4,51,-1.93746549469554
"R_3QLidhkWGFGMuVm","Francis",5,5,6,5,83,2022-03-13 15:12:43,2022-03-13 15:15:30,"IP Address","174.102.174.153",100,166,TRUE,2022-03-13 15:15:31,NA,NA,NA,NA,42.6058044433594,-87.8761978149414,"anonymous","EN","Yes","A1AXN8VOE1LBL3",37,"Male",NA,7,7,6,6,92,4,4,4,4,51,4,4,4,4,51,5,5,6,5,83,7,7,7,6,94,6,7,6,6,88,"None of the above","Soccer","Diagnostic",5.25,83,-0.0938252202474492
"R_3QLidhkWGFGMuVm","Alex",7,7,7,6,94,2022-03-13 15:12:43,2022-03-13 15:15:30,"IP Address","174.102.174.153",100,166,TRUE,2022-03-13 15:15:31,NA,NA,NA,NA,42.6058044433594,-87.8761978149414,"anonymous","EN","Yes","A1AXN8VOE1LBL3",37,"Male",NA,7,7,6,6,92,4,4,4,4,51,4,4,4,4,51,5,5,6,5,83,7,7,7,6,94,6,7,6,6,88,"None of the above","Soccer","Diagnostic",6.75,94,1.13580161112121
"R_3QLidhkWGFGMuVm","Robin",6,7,6,6,88,2022-03-13 15:12:43,2022-03-13 15:15:30,"IP Address","174.102.174.153",100,166,TRUE,2022-03-13 15:15:31,NA,NA,NA,NA,42.6058044433594,-87.8761978149414,"anonymous","EN","Yes","A1AXN8VOE1LBL3",37,"Male",NA,7,7,6,6,92,4,4,4,4,51,4,4,4,4,51,5,5,6,5,83,7,7,7,6,94,6,7,6,6,88,"None of the above","Soccer","Diagnostic",6.25,88,0.642237551932829
"R_1dmjF659K5GAO42","Sam",6,7,5,5,67,2022-03-13 15:10:30,2022-03-13 15:15:51,"IP Address","73.184.42.9",100,321,TRUE,2022-03-13 15:15:51,NA,NA,NA,NA,34.2496948242187,-84.4894027709961,"anonymous","EN","Yes","AJ9IY4IHOGB8",33,"Male",NA,6,7,5,5,67,6,5,7,6,79,6,7,5,6,62,6,6,7,6,82,6,5,6,2,65,5,6,5,5,65,"None of the above","Swimming","Diagnostic",5.75,67,-0.389323677676565
"R_1dmjF659K5GAO42","Jackie",6,5,7,6,79,2022-03-13 15:10:30,2022-03-13 15:15:51,"IP Address","73.184.42.9",100,321,TRUE,2022-03-13 15:15:51,NA,NA,NA,NA,34.2496948242187,-84.4894027709961,"anonymous","EN","Yes","AJ9IY4IHOGB8",33,"Male",NA,6,7,5,5,67,6,5,7,6,79,6,7,5,6,62,6,6,7,6,82,6,5,6,2,65,5,6,5,5,65,"None of the above","Swimming","Non-Diagnostic",6,79,0.180256654170234
"R_1dmjF659K5GAO42","Charlie",6,7,5,6,62,2022-03-13 15:10:30,2022-03-13 15:15:51,"IP Address","73.184.42.9",100,321,TRUE,2022-03-13 15:15:51,NA,NA,NA,NA,34.2496948242187,-84.4894027709961,"anonymous","EN","Yes","AJ9IY4IHOGB8",33,"Male",NA,6,7,5,5,67,6,5,7,6,79,6,7,5,6,62,6,6,7,6,82,6,5,6,2,65,5,6,5,5,65,"None of the above","Swimming","Non-Diagnostic",6,62,-0.429473472306919
"R_1dmjF659K5GAO42","Francis",6,6,7,6,82,2022-03-13 15:10:30,2022-03-13 15:15:51,"IP Address","73.184.42.9",100,321,TRUE,2022-03-13 15:15:51,NA,NA,NA,NA,34.2496948242187,-84.4894027709961,"anonymous","EN","Yes","AJ9IY4IHOGB8",33,"Male",NA,6,7,5,5,67,6,5,7,6,79,6,7,5,6,62,6,6,7,6,82,6,5,6,2,65,5,6,5,5,65,"None of the above","Swimming","Diagnostic",6.25,82,0.427038683764422
"R_1dmjF659K5GAO42","Alex",6,5,6,2,65,2022-03-13 15:10:30,2022-03-13 15:15:51,"IP Address","73.184.42.9",100,321,TRUE,2022-03-13 15:15:51,NA,NA,NA,NA,34.2496948242187,-84.4894027709961,"anonymous","EN","Yes","AJ9IY4IHOGB8",33,"Male",NA,6,7,5,5,67,6,5,7,6,79,6,7,5,6,62,6,6,7,6,82,6,5,6,2,65,5,6,5,5,65,"None of the above","Swimming","Diagnostic",4.75,65,-1.01778701577264
"R_1dmjF659K5GAO42","Robin",5,6,5,5,65,2022-03-13 15:10:30,2022-03-13 15:15:51,"IP Address","73.184.42.9",100,321,TRUE,2022-03-13 15:15:51,NA,NA,NA,NA,34.2496948242187,-84.4894027709961,"anonymous","EN","Yes","AJ9IY4IHOGB8",33,"Male",NA,6,7,5,5,67,6,5,7,6,79,6,7,5,6,62,6,6,7,6,82,6,5,6,2,65,5,6,5,5,65,"None of the above","Swimming","Diagnostic",5.25,65,-0.739421824752671
"R_1goJ0y7rk5whjZ7","Sam",5,6,7,6,85,2022-03-13 15:12:22,2022-03-13 15:17:58,"IP Address","72.185.242.98",100,335,TRUE,2022-03-13 15:17:58,NA,NA,NA,NA,27.9454956054687,-82.4598007202149,"anonymous","EN","Yes","A2GDN8FCBREM7U",20,"Female",NA,5,6,7,6,85,7,6,7,6,75,5,6,7,5,79,5,6,7,6,77,7,6,6,7,82,6,7,6,7,76,"None of the above","Soccer","Diagnostic",6,85,0.395455522338641
"R_1goJ0y7rk5whjZ7","Jackie",7,6,7,6,75,2022-03-13 15:12:22,2022-03-13 15:17:58,"IP Address","72.185.242.98",100,335,TRUE,2022-03-13 15:17:58,NA,NA,NA,NA,27.9454956054687,-82.4598007202149,"anonymous","EN","Yes","A2GDN8FCBREM7U",20,"Female",NA,5,6,7,6,85,7,6,7,6,75,5,6,7,5,79,5,6,7,6,77,7,6,6,7,82,6,7,6,7,76,"None of the above","Soccer","Non-Diagnostic",6.5,75,0.315155933077932
"R_1goJ0y7rk5whjZ7","Charlie",5,6,7,5,79,2022-03-13 15:12:22,2022-03-13 15:17:58,"IP Address","72.185.242.98",100,335,TRUE,2022-03-13 15:17:58,NA,NA,NA,NA,27.9454956054687,-82.4598007202149,"anonymous","EN","Yes","A2GDN8FCBREM7U",20,"Female",NA,5,6,7,6,85,7,6,7,6,75,5,6,7,5,79,5,6,7,6,77,7,6,6,7,82,6,7,6,7,76,"None of the above","Soccer","Non-Diagnostic",5.75,79,0.0410740586602491
"R_1goJ0y7rk5whjZ7","Francis",5,6,7,6,77,2022-03-13 15:12:22,2022-03-13 15:17:58,"IP Address","72.185.242.98",100,335,TRUE,2022-03-13 15:17:58,NA,NA,NA,NA,27.9454956054687,-82.4598007202149,"anonymous","EN","Yes","A2GDN8FCBREM7U",20,"Female",NA,5,6,7,6,85,7,6,7,6,75,5,6,7,5,79,5,6,7,6,77,7,6,6,7,82,6,7,6,7,76,"None of the above","Soccer","Diagnostic",6,77,0.108523698114098
"R_1goJ0y7rk5whjZ7","Alex",7,6,6,7,82,2022-03-13 15:12:22,2022-03-13 15:17:58,"IP Address","72.185.242.98",100,335,TRUE,2022-03-13 15:17:58,NA,NA,NA,NA,27.9454956054687,-82.4598007202149,"anonymous","EN","Yes","A2GDN8FCBREM7U",20,"Female",NA,5,6,7,6,85,7,6,7,6,75,5,6,7,5,79,5,6,7,6,77,7,6,6,7,82,6,7,6,7,76,"None of the above","Soccer","Diagnostic",6.5,82,0.566221279274407
"R_1goJ0y7rk5whjZ7","Robin",6,7,6,7,76,2022-03-13 15:12:22,2022-03-13 15:17:58,"IP Address","72.185.242.98",100,335,TRUE,2022-03-13 15:17:58,NA,NA,NA,NA,27.9454956054687,-82.4598007202149,"anonymous","EN","Yes","A2GDN8FCBREM7U",20,"Female",NA,5,6,7,6,85,7,6,7,6,75,5,6,7,5,79,5,6,7,6,77,7,6,6,7,82,6,7,6,7,76,"None of the above","Soccer","Diagnostic",6.5,76,0.351022411106
"R_10o5ltmYK87pAsi","Sam",7,4,6,5,82,2022-03-13 15:05:31,2022-03-13 15:18:48,"IP Address","68.80.245.165",100,797,TRUE,2022-03-13 15:18:50,NA,NA,NA,NA,40.1085968017578,-75.2835006713867,"anonymous","EN","Yes","A4XYCIUGXRTFY",47,"Female",NA,7,4,6,5,82,7,4,6,5,87,7,5,7,4,92,7,3,6,7,89,5,7,4,6,80,5,6,4,6,99,"None of the above","Swimming","Diagnostic",5.5,82,0.00949089723446782
"R_10o5ltmYK87pAsi","Jackie",7,4,6,5,87,2022-03-13 15:05:31,2022-03-13 15:18:48,"IP Address","68.80.245.165",100,797,TRUE,2022-03-13 15:18:50,NA,NA,NA,NA,40.1085968017578,-75.2835006713867,"anonymous","EN","Yes","A4XYCIUGXRTFY",47,"Female",NA,7,4,6,5,82,7,4,6,5,87,7,5,7,4,92,7,3,6,7,89,5,7,4,6,80,5,6,4,6,99,"None of the above","Swimming","Non-Diagnostic",5.5,87,0.188823287374807
"R_10o5ltmYK87pAsi","Charlie",7,5,7,4,92,2022-03-13 15:05:31,2022-03-13 15:18:48,"IP Address","68.80.245.165",100,797,TRUE,2022-03-13 15:18:50,NA,NA,NA,NA,40.1085968017578,-75.2835006713867,"anonymous","EN","Yes","A4XYCIUGXRTFY",47,"Female",NA,7,4,6,5,82,7,4,6,5,87,7,5,7,4,92,7,3,6,7,89,5,7,4,6,80,5,6,4,6,99,"None of the above","Swimming","Non-Diagnostic",5.75,92,0.507338273025131
"R_10o5ltmYK87pAsi","Francis",7,3,6,7,89,2022-03-13 15:05:31,2022-03-13 15:18:48,"IP Address","68.80.245.165",100,797,TRUE,2022-03-13 15:18:50,NA,NA,NA,NA,40.1085968017578,-75.2835006713867,"anonymous","EN","Yes","A4XYCIUGXRTFY",47,"Female",NA,7,4,6,5,82,7,4,6,5,87,7,5,7,4,92,7,3,6,7,89,5,7,4,6,80,5,6,4,6,99,"None of the above","Swimming","Diagnostic",5.75,89,0.399738838940928
"R_10o5ltmYK87pAsi","Alex",5,7,4,6,80,2022-03-13 15:05:31,2022-03-13 15:18:48,"IP Address","68.80.245.165",100,797,TRUE,2022-03-13 15:18:50,NA,NA,NA,NA,40.1085968017578,-75.2835006713867,"anonymous","EN","Yes","A4XYCIUGXRTFY",47,"Female",NA,7,4,6,5,82,7,4,6,5,87,7,5,7,4,92,7,3,6,7,89,5,7,4,6,80,5,6,4,6,99,"None of the above","Swimming","Diagnostic",5.5,80,-0.0622420588216679
"R_10o5ltmYK87pAsi","Robin",5,6,4,6,99,2022-03-13 15:05:31,2022-03-13 15:18:48,"IP Address","68.80.245.165",100,797,TRUE,2022-03-13 15:18:50,NA,NA,NA,NA,40.1085968017578,-75.2835006713867,"anonymous","EN","Yes","A4XYCIUGXRTFY",47,"Female",NA,7,4,6,5,82,7,4,6,5,87,7,5,7,4,92,7,3,6,7,89,5,7,4,6,80,5,6,4,6,99,"None of the above","Swimming","Diagnostic",5.25,99,0.480038428201636
"R_DACRD6qvhDB3LQ5","Sam",6,6,6,6,77,2022-03-13 15:05:40,2022-03-13 15:19:15,"IP Address","72.255.194.153",100,815,TRUE,2022-03-13 15:19:16,NA,NA,NA,NA,34.6519012451172,-84.3583984375,"anonymous","EN","Yes","A3DQ5VQMUOSZ35",30,"Male",NA,6,6,6,6,77,5,5,6,5,59,4,4,4,4,50,6,5,5,6,73,7,7,7,7,91,6,6,6,6,73,"None of the above","Soccer","Diagnostic",6,77,0.108523698114098
"R_DACRD6qvhDB3LQ5","Jackie",5,5,6,5,59,2022-03-13 15:05:40,2022-03-13 15:19:15,"IP Address","72.255.194.153",100,815,TRUE,2022-03-13 15:19:16,NA,NA,NA,NA,34.6519012451172,-84.3583984375,"anonymous","EN","Yes","A3DQ5VQMUOSZ35",30,"Male",NA,6,6,6,6,77,5,5,6,5,59,4,4,4,4,50,6,5,5,6,73,7,7,7,7,91,6,6,6,6,73,"None of the above","Soccer","Non-Diagnostic",5.25,59,-0.954620692921078
"R_DACRD6qvhDB3LQ5","Charlie",4,4,4,4,50,2022-03-13 15:05:40,2022-03-13 15:19:15,"IP Address","72.255.194.153",100,815,TRUE,2022-03-13 15:19:16,NA,NA,NA,NA,34.6519012451172,-84.3583984375,"anonymous","EN","Yes","A3DQ5VQMUOSZ35",30,"Male",NA,6,6,6,6,77,5,5,6,5,59,4,4,4,4,50,6,5,5,6,73,7,7,7,7,91,6,6,6,6,73,"None of the above","Soccer","Non-Diagnostic",4,50,-1.97333197272361
"R_DACRD6qvhDB3LQ5","Francis",6,5,5,6,73,2022-03-13 15:05:40,2022-03-13 15:19:15,"IP Address","72.255.194.153",100,815,TRUE,2022-03-13 15:19:16,NA,NA,NA,NA,34.6519012451172,-84.3583984375,"anonymous","EN","Yes","A3DQ5VQMUOSZ35",30,"Male",NA,6,6,6,6,77,5,5,6,5,59,4,4,4,4,50,6,5,5,6,73,7,7,7,7,91,6,6,6,6,73,"None of the above","Soccer","Diagnostic",5.5,73,-0.313307405018143
"R_DACRD6qvhDB3LQ5","Alex",7,7,7,7,91,2022-03-13 15:05:40,2022-03-13 15:19:15,"IP Address","72.255.194.153",100,815,TRUE,2022-03-13 15:19:16,NA,NA,NA,NA,34.6519012451172,-84.3583984375,"anonymous","EN","Yes","A3DQ5VQMUOSZ35",30,"Male",NA,6,6,6,6,77,5,5,6,5,59,4,4,4,4,50,6,5,5,6,73,7,7,7,7,91,6,6,6,6,73,"None of the above","Soccer","Diagnostic",7,91,1.16738477254699
"R_DACRD6qvhDB3LQ5","Robin",6,6,6,6,73,2022-03-13 15:05:40,2022-03-13 15:19:15,"IP Address","72.255.194.153",100,815,TRUE,2022-03-13 15:19:16,NA,NA,NA,NA,34.6519012451172,-84.3583984375,"anonymous","EN","Yes","A3DQ5VQMUOSZ35",30,"Male",NA,6,6,6,6,77,5,5,6,5,59,4,4,4,4,50,6,5,5,6,73,7,7,7,7,91,6,6,6,6,73,"None of the above","Soccer","Diagnostic",6,73,-0.0349422139981731
"R_3NQkOVOYQj4UpuB","Sam",6,6,6,3,55,2022-03-13 15:18:02,2022-03-13 15:20:08,"IP Address","208.218.224.123",100,126,TRUE,2022-03-13 15:20:08,NA,NA,NA,NA,40.8023071289063,-73.7329025268555,"anonymous","EN","Yes","ALGWAURP5FPLU",30,"Male",NA,6,6,6,3,55,5,5,3,5,64,6,6,6,4,72,5,3,4,3,28,5,6,3,6,77,5,6,5,3,37,"None of the above","Soccer","Diagnostic",5.25,55,-1.09808660503335
