"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_R_tot","age","gender","Sample","attn_chk_1Q","attn_chk_2_Q"
"R_2VpFW4JVSxkbV3w",6,5,6,6,69,"sam","diagnostic","NA",5.75,6,5,5,6,69,"robin","diagnostic","NA",5.5,6,5,6,6,77,"francis","non-diagnostic","ND2",5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,1,"MTurk",7,2
"R_3PFUWM0ZEy4afFD",5,3,6,4,55,"sam","diagnostic","NA",4.5,6,3,5,4,59,"robin","non-diagnostic","ND1",4.5,5,3,6,4,68,"francis","diagnostic","NA",4.5,5,3,6,4,55,"alex","non-diagnostic","ND2",4.5,43,1,"MTurk",7,2
"R_paSUB5y0aY1bdU5",5,6,3,5,76,"sam","diagnostic","NA",4.75,5,3,6,5,60,"robin","non-diagnostic","ND1",4.75,3,7,5,6,77,"francis","non-diagnostic","ND2",5.25,6,3,5,4,43,"alex","diagnostic","NA",4.5,25,1,"MTurk",7,2
"R_2XpyNNBUuO7RpnZ",5,6,6,5,77,"sam","diagnostic","NA",5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,94,"francis","non-diagnostic","ND2",6,5,6,6,6,73,"alex","non-diagnostic","ND1",5.75,30,2,"MTurk",7,5
"R_s74j8WctgzH5fzz",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,35,1,"MTurk",7,2
"R_VON5Qnso2KPfiUN",7,7,7,7,93,"sam","diagnostic","NA",7,7,7,7,7,93,"robin","non-diagnostic","ND1",7,7,7,7,7,97,"francis","non-diagnostic","ND2",7,6,7,7,7,84,"alex","diagnostic","NA",6.75,21,1,"MTurk",7,5
"R_1Hcmdh0hlkYWuku",3,6,5,7,79,"sam","diagnostic","NA",5.25,3,5,4,6,71,"robin","diagnostic","NA",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,6,66,"alex","non-diagnostic","ND1",5,37,1,"MTurk",1,1
"R_2CB5cUtQyldSrm8",6,7,6,7,83,"sam","diagnostic","NA",6.5,6,7,6,7,84,"robin","non-diagnostic","ND1",6.5,6,7,6,7,82,"francis","non-diagnostic","ND2",6.5,6,6,5,6,92,"alex","diagnostic","NA",5.75,36,1,"MTurk",1,1
"R_2CBPXRlMnZMIQ3r",6,6,5,6,83,"sam","diagnostic","NA",5.75,5,6,5,6,84,"robin","diagnostic","NA",5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,6,88,"alex","non-diagnostic","ND1",5.75,49,2,"MTurk",7,2
"R_w1AYXw0A5HKtr0Z",7,6,7,6,86,"sam","diagnostic","NA",6.5,7,6,7,6,79,"robin","non-diagnostic","ND1",6.5,7,6,6,7,81,"francis","diagnostic","NA",6.5,6,7,6,7,84,"alex","non-diagnostic","ND2",6.5,44,1,"MTurk",1,3
"R_1M3RBJa3ZrhUkVj",7,6,7,7,87,"sam","diagnostic","NA",6.75,7,7,6,7,89,"robin","non-diagnostic","ND1",6.75,7,6,7,7,79,"francis","non-diagnostic","ND2",6.75,7,6,7,7,89,"alex","diagnostic","NA",6.75,32,1,"MTurk",7,2
"R_1gbaKRuuFsdfHhU",4,5,7,6,81,"sam","diagnostic","NA",5.5,4,6,5,7,71,"robin","non-diagnostic","ND1",5.5,6,4,7,6,80,"francis","non-diagnostic","ND2",5.75,5,7,6,5,72,"alex","diagnostic","NA",5.75,35,2,"MTurk",1,1
"R_3RjSmh2fXymg1qs",4,6,6,7,77,"sam","diagnostic","NA",5.75,4,5,6,7,62,"robin","diagnostic","NA",5.5,5,6,7,6,67,"francis","non-diagnostic","ND2",6,4,5,6,7,66,"alex","non-diagnostic","ND1",5.5,45,2,"MTurk",1,NA
"R_25uwg2mrgN77K3N",6,6,7,7,80,"sam","diagnostic","NA",6.5,6,6,7,7,81,"robin","non-diagnostic","ND1",6.5,5,6,6,5,75,"francis","non-diagnostic","ND2",5.5,6,6,7,7,80,"alex","diagnostic","NA",6.5,32,2,"MTurk",7,2
"R_r1M7GMpROyWGGIx",7,6,5,7,87,"sam","diagnostic","NA",6.25,7,6,5,6,89,"robin","diagnostic","NA",6,6,5,6,7,81,"francis","non-diagnostic","ND2",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,1,"MTurk",1,3
"R_3izr3HhKmYKqgQO",6,7,6,7,92,"sam","diagnostic","NA",6.5,4,7,6,7,92,"robin","diagnostic","NA",6,5,7,5,6,82,"francis","non-diagnostic","ND2",5.75,7,6,7,6,92,"alex","non-diagnostic","ND1",6.5,30,2,"MTurk",7,NA
"R_3PdULwKJ8cmoRBA",4,5,6,5,47,"sam","diagnostic","NA",5,3,4,5,6,59,"robin","non-diagnostic","ND1",4.5,4,5,6,5,64,"francis","diagnostic","NA",5,6,4,5,6,49,"alex","non-diagnostic","ND2",5.25,52,1,"MTurk",1,4
"R_54QJtZfqJqtFzLb",5,5,6,7,72,"sam","diagnostic","NA",5.75,5,6,5,7,67,"robin","non-diagnostic","ND1",5.75,5,5,4,4,66,"francis","non-diagnostic","ND2",4.5,4,5,6,7,64,"alex","diagnostic","NA",5.5,32,1,"MTurk",1,3
"R_UgYHGD0OtGJcKOZ",6,6,7,6,76,"sam","diagnostic","NA",6.25,6,5,6,5,79,"robin","non-diagnostic","ND1",5.5,6,6,5,6,70,"francis","diagnostic","NA",5.75,5,6,5,6,86,"alex","non-diagnostic","ND2",5.5,61,1,"MTurk",1,1
"R_1HoYbAGKBuA0Wv1",7,7,7,7,91,"sam","diagnostic","NA",7,7,7,7,7,89,"robin","non-diagnostic","ND1",7,7,7,7,7,95,"francis","diagnostic","NA",7,7,7,7,7,93,"alex","non-diagnostic","ND2",7,24,2,"MTurk",7,2
"R_3kyVHLquknntmSv",6,5,5,4,71,"sam","diagnostic","NA",5,5,6,5,6,58,"robin","non-diagnostic","ND1",5.5,4,5,7,6,66,"francis","diagnostic","NA",5.5,4,5,5,7,61,"alex","non-diagnostic","ND2",5.25,38,2,"MTurk",2,3
"R_DIV14hPSPUOlU9X",7,7,7,7,92,"sam","diagnostic","NA",7,7,7,6,7,92,"robin","diagnostic","NA",6.75,7,6,7,7,90,"francis","non-diagnostic","ND2",6.75,7,6,6,7,86,"alex","non-diagnostic","ND1",6.5,38,1,"MTurk",7,NA
"R_upHG0YxeGx7ovcd",5,6,7,6,69,"sam","diagnostic","NA",6,5,7,6,6,57,"robin","non-diagnostic","ND1",6,6,7,6,6,66,"francis","diagnostic","NA",6.25,7,5,6,6,68,"alex","non-diagnostic","ND2",6,54,1,"MTurk",7,2
"R_3nrsGxlsAtcWSe2",7,7,7,7,87,"sam","diagnostic","NA",7,7,7,7,7,96,"robin","non-diagnostic","ND1",7,7,7,7,6,89,"francis","non-diagnostic","ND2",6.75,7,7,7,7,79,"alex","diagnostic","NA",7,32,1,"MTurk",7,2
"R_3rGnSP3DNaHYSMW",7,5,4,6,34,"sam","diagnostic","NA",5.5,7,6,5,4,61,"robin","non-diagnostic","ND1",5.5,3,5,5,6,59,"francis","diagnostic","NA",4.75,7,7,6,5,62,"alex","non-diagnostic","ND2",6.25,34,1,"MTurk",1,1
"R_1plYzcbn1xWkDwD",7,6,5,6,87,"sam","diagnostic","NA",6,7,6,7,7,88,"robin","non-diagnostic","ND1",6.75,7,6,6,5,94,"francis","diagnostic","NA",6,5,6,7,6,85,"alex","non-diagnostic","ND2",6,25,1,"MTurk",7,4
"R_2whvP2ytdsRDIk1",5,7,5,5,93,"sam","diagnostic","NA",5.5,5,7,7,6,78,"robin","non-diagnostic","ND1",6.25,5,7,7,7,85,"francis","non-diagnostic","ND2",6.5,5,7,7,6,96,"alex","diagnostic","NA",6.25,25,2,"MTurk",7,2
"R_1C0UsLqaMOSJaJP",6,7,6,7,87,"sam","diagnostic","NA",6.5,6,7,6,7,83,"robin","non-diagnostic","ND1",6.5,7,6,7,6,91,"francis","non-diagnostic","ND2",6.5,6,7,6,7,86,"alex","diagnostic","NA",6.5,39,2,"MTurk",1,2
"R_2dAxOBVZvSt9RA2",1,7,6,7,64,"sam","diagnostic","NA",5.25,7,2,7,3,70,"robin","non-diagnostic","ND1",4.75,1,7,1,1,83,"francis","non-diagnostic","ND2",2.5,6,3,5,1,69,"alex","diagnostic","NA",3.75,25,1,"MTurk",7,2
"R_2bT4sQL7hq6ZYmF",7,6,7,6,83,"sam","diagnostic","NA",6.5,6,5,6,6,71,"robin","diagnostic","NA",5.75,6,6,7,6,81,"francis","non-diagnostic","ND2",6.25,7,7,7,7,91,"alex","non-diagnostic","ND1",7,59,1,"MTurk",NA,5
"R_3R4lMHIBwdwNtJe",6,5,6,5,70,"sam","diagnostic","NA",5.5,5,5,4,5,70,"robin","non-diagnostic","ND1",4.75,5,5,4,4,65,"francis","diagnostic","NA",4.5,6,5,5,5,70,"alex","non-diagnostic","ND2",5.25,27,2,"MTurk",7,2
"R_1ruCfr378WMSe73",7,6,5,6,59,"sam","diagnostic","NA",6,6,7,6,5,66,"robin","diagnostic","NA",6,6,7,6,7,68,"francis","non-diagnostic","ND2",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,"MTurk",7,5
"R_2BmP2lh9pFOW7KI",5,4,5,6,79,"sam","diagnostic","NA",5,5,3,6,5,65,"robin","diagnostic","NA",4.75,6,5,5,6,67,"francis","non-diagnostic","ND2",5.5,5,4,4,6,86,"alex","non-diagnostic","ND1",4.75,32,2,"MTurk",2,NA
"R_2aXvwh6xxJRg4uZ",5,6,6,6,80,"sam","diagnostic","NA",5.75,6,5,6,6,80,"robin","diagnostic","NA",5.75,6,6,7,6,80,"francis","non-diagnostic","ND2",6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,2,"MTurk",7,2
"R_Uxvs0MTdVkNkquB",4,6,6,6,75,"sam","diagnostic","NA",5.5,6,6,5,6,78,"robin","non-diagnostic","ND1",5.75,6,6,6,4,67,"francis","diagnostic","NA",5.5,4,6,5,5,67,"alex","non-diagnostic","ND2",5,40,1,"MTurk",7,3
"R_p0j5TRVEmUqrnwt",6,5,6,6,92,"sam","diagnostic","NA",5.75,6,7,6,7,99,"robin","non-diagnostic","ND1",6.5,5,6,5,6,78,"francis","non-diagnostic","ND2",5.5,6,7,6,7,86,"alex","diagnostic","NA",6.5,33,1,"MTurk",7,2
"R_3PNq6dhu1GwRnPS",6,6,7,6,83,"sam","diagnostic","NA",6.25,6,7,7,7,90,"robin","non-diagnostic","ND1",6.75,4,5,4,4,55,"francis","diagnostic","NA",4.25,5,7,7,6,91,"alex","non-diagnostic","ND2",6.25,44,1,"MTurk",7,2
"R_11c5Z4ZRYv72coP",6,5,6,5,85,"sam","diagnostic","NA",5.5,6,5,6,5,88,"robin","diagnostic","NA",5.5,6,5,6,5,59,"francis","non-diagnostic","ND2",5.5,6,5,6,5,85,"alex","non-diagnostic","ND1",5.5,51,2,"MTurk",1,1
"R_2VCsoU47beQcrkQ",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,67,2,"MTurk",7,5
"R_2xDInAtpV8hfeO3",6,6,7,6,90,"sam","diagnostic","NA",6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,6,88,"francis","non-diagnostic","ND2",6.25,6,6,7,7,93,"alex","non-diagnostic","ND1",6.5,36,3,"MTurk",7,2
"R_3lDiM0wHODQggON",6,6,6,6,85,"sam","diagnostic","NA",6,6,6,6,6,85,"robin","non-diagnostic","ND1",6,6,7,6,6,85,"francis","non-diagnostic","ND2",6.25,7,7,6,7,90,"alex","diagnostic","NA",6.75,39,2,"MTurk",7,2
"R_eWHJqB94Rzr1dYZ",7,7,6,7,96,"sam","diagnostic","NA",6.75,6,7,6,7,94,"robin","non-diagnostic","ND1",6.5,7,6,6,6,91,"francis","non-diagnostic","ND2",6.25,7,7,7,7,100,"alex","diagnostic","NA",7,20,2,"MTurk",2,2
"R_d0TyXqe09XNKYJH",6,7,5,6,73,"sam","diagnostic","NA",6,6,7,5,6,63,"robin","non-diagnostic","ND1",6,6,7,6,7,88,"francis","diagnostic","NA",6.5,5,6,7,6,62,"alex","non-diagnostic","ND2",6,33,1,"MTurk",7,2
"R_2rkZPJTWGCCeJqg",7,6,6,5,67,"sam","diagnostic","NA",6,7,6,6,6,76,"robin","non-diagnostic","ND1",6.25,7,6,7,7,92,"francis","diagnostic","NA",6.75,6,7,7,6,72,"alex","non-diagnostic","ND2",6.5,53,1,"MTurk",7,2
"R_1eEIG7bUBzpCzYO",5,6,7,6,91,"sam","diagnostic","NA",6,6,7,6,7,90,"robin","diagnostic","NA",6.5,7,5,7,7,91,"francis","non-diagnostic","ND2",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1,"MTurk",4,2
"R_1hLSIejFVEExKqg",6,7,5,6,75,"sam","diagnostic","NA",6,5,6,4,5,77,"robin","non-diagnostic","ND1",5,5,6,6,5,70,"francis","non-diagnostic","ND2",5.5,6,6,7,6,91,"alex","diagnostic","NA",6.25,53,1,"MTurk",7,3
"R_UfGa3C5rFgr8LU5",7,6,7,6,92,"sam","diagnostic","NA",6.5,7,5,6,6,80,"robin","diagnostic","NA",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,6,89,"alex","non-diagnostic","ND1",6.5,47,1,"MTurk",7,5
"R_z7pwJZsZLoWOfsJ",7,7,7,7,97,"sam","diagnostic","NA",7,7,7,7,7,96,"robin","diagnostic","NA",7,7,7,7,7,96,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","non-diagnostic","ND1",7,34,1,"MTurk",NA,2
"R_24I2XZAooHYcvIM",6,5,6,6,81,"sam","diagnostic","NA",5.75,6,5,6,7,76,"robin","diagnostic","NA",6,5,5,6,6,70,"francis","non-diagnostic","ND2",5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1,"MTurk",7,5
"R_3HSPIvQpsOSrz2h",7,6,7,6,94,"sam","diagnostic","NA",6.5,1,7,6,5,92,"robin","non-diagnostic","ND1",4.75,7,6,5,7,100,"francis","diagnostic","NA",6.25,7,6,7,5,73,"alex","non-diagnostic","ND2",6.25,30,2,"MTurk",1,2
"R_306rZmfGt6XjU59",5,5,5,5,75,"sam","diagnostic","NA",5,5,5,5,5,76,"robin","non-diagnostic","ND1",5,5,5,5,5,71,"francis","non-diagnostic","ND2",5,5,5,5,5,67,"alex","diagnostic","NA",5,41,1,"MTurk",7,2
"R_2dgBw2Rrqsh47DR",7,7,7,7,93,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,6,7,6,7,90,"francis","non-diagnostic","ND2",6.5,6,6,6,6,92,"alex","diagnostic","NA",6,36,2,"MTurk",7,2
"R_29615lPafYFQtje",5,4,4,4,50,"sam","diagnostic","NA",4.25,5,4,5,4,50,"robin","non-diagnostic","ND1",4.5,5,4,4,4,50,"francis","diagnostic","NA",4.25,5,4,4,4,50,"alex","non-diagnostic","ND2",4.25,32,1,"MTurk",7,2
"R_1OPr1I6oDfftNOx",7,4,6,5,68,"sam","diagnostic","NA",5.5,6,4,6,5,69,"robin","non-diagnostic","ND1",5.25,6,3,6,4,75,"francis","non-diagnostic","ND2",4.75,5,6,4,6,71,"alex","diagnostic","NA",5.25,34,2,"MTurk",7,4
"R_2pMmQyar2fksIdD",7,6,7,6,75,"sam","diagnostic","NA",6.5,7,6,7,6,76,"robin","non-diagnostic","ND1",6.5,7,6,6,7,77,"francis","diagnostic","NA",6.5,7,7,6,6,80,"alex","non-diagnostic","ND2",6.5,53,1,"MTurk",7,2
"R_3CHKSrsJM2hfHk0",6,7,6,6,95,"sam","diagnostic","NA",6.25,6,7,5,6,95,"robin","non-diagnostic","ND1",6,6,7,6,6,93,"francis","non-diagnostic","ND2",6.25,6,7,5,7,95,"alex","diagnostic","NA",6.25,42,1,"MTurk",7,2
"R_2B3DyCVlIr2CNZl",6,7,7,7,93,"sam","diagnostic","NA",6.75,7,7,7,7,100,"robin","non-diagnostic","ND1",7,6,5,7,7,97,"francis","diagnostic","NA",6.25,7,7,7,7,97,"alex","non-diagnostic","ND2",7,30,1,"MTurk",7,2
"R_2ONL9NPB8XaiOLQ",7,7,6,7,100,"sam","diagnostic","NA",6.75,7,6,7,7,97,"robin","non-diagnostic","ND1",6.75,7,7,7,6,95,"francis","non-diagnostic","ND2",6.75,7,7,7,7,93,"alex","diagnostic","NA",7,25,1,"MTurk",2,5
"R_2CwGGCyXhyaYkPV",7,7,7,7,100,"sam","diagnostic","NA",7,6,6,6,6,86,"robin","non-diagnostic","ND1",6,6,6,6,6,92,"francis","diagnostic","NA",6,7,7,7,7,98,"alex","non-diagnostic","ND2",7,41,1,"MTurk",7,2
"R_3EA7BD3iOg4rfrG",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,64,2,"MTurk",7,2
"R_2qqmqMvu096YQo2",6,6,7,7,79,"sam","diagnostic","NA",6.5,6,5,6,7,78,"robin","non-diagnostic","ND1",6,6,7,6,6,71,"francis","diagnostic","NA",6.25,6,5,6,7,73,"alex","non-diagnostic","ND2",6,40,2,"MTurk",7,2
"R_1gRXt74ODY0TLkf",7,7,6,7,68,"sam","diagnostic","NA",6.75,5,7,6,7,83,"robin","diagnostic","NA",6.25,6,7,6,7,89,"francis","non-diagnostic","ND2",6.5,7,7,6,5,77,"alex","non-diagnostic","ND1",6.25,53,2,"MTurk",NA,2
"R_3FP4v7jWo2NGoS5",7,7,6,6,92,"sam","diagnostic","NA",6.5,7,7,7,7,90,"robin","non-diagnostic","ND1",7,1,1,2,2,10,"francis","diagnostic","NA",1.5,7,7,7,7,85,"alex","non-diagnostic","ND2",7,32,2,"MTurk",7,2
"R_cSUsuLHiBgR5GPn",7,6,7,6,92,"sam","diagnostic","NA",6.5,6,6,7,6,80,"robin","diagnostic","NA",6.25,6,7,6,7,80,"francis","non-diagnostic","ND2",6.5,6,7,6,7,82,"alex","non-diagnostic","ND1",6.5,25,1,"MTurk",7,NA
"R_3dN76kBnGh2ctyt",7,7,6,7,100,"sam","diagnostic","NA",6.75,6,6,5,5,90,"robin","non-diagnostic","ND1",5.5,6,6,5,5,91,"francis","non-diagnostic","ND2",5.5,7,7,6,7,100,"alex","diagnostic","NA",6.75,39,1,"MTurk",7,2
"R_RgaES51ovs7P5Xb",7,7,6,7,100,"sam","diagnostic","NA",6.75,7,7,7,7,100,"robin","diagnostic","NA",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","non-diagnostic","ND1",7,30,2,"MTurk",7,NA
"R_cOUmeS43LktirgR",6,6,6,6,71,"sam","diagnostic","NA",6,6,6,6,6,71,"robin","non-diagnostic","ND1",6,6,6,6,6,71,"francis","non-diagnostic","ND2",6,6,6,6,6,71,"alex","diagnostic","NA",6,32,1,"MTurk",7,2
"R_33qE78lucoiGpCu",5,5,5,6,75,"sam","diagnostic","NA",5.25,5,5,5,5,73,"robin","diagnostic","NA",5,5,5,5,5,73,"francis","non-diagnostic","ND2",5,5,5,5,5,72,"alex","non-diagnostic","ND1",5,36,1,"MTurk",7,NA
"R_3HhHj5gL80CiGsg",7,7,6,6,98,"sam","diagnostic","NA",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,7,91,"francis","non-diagnostic","ND2",6,6,5,1,7,89,"alex","non-diagnostic","ND1",4.75,36,1,"MTurk",7,5
"R_2R2DButxrb5bb7X",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,99,"alex","non-diagnostic","ND2",7,37,2,"MTurk",7,2
"R_03CANE8ZlCxry7f",4,3,3,3,66,"sam","diagnostic","NA",3.25,5,6,5,5,62,"robin","non-diagnostic","ND1",5.25,4,3,5,5,62,"francis","non-diagnostic","ND2",4.25,4,3,3,3,55,"alex","diagnostic","NA",3.25,26,2,"MTurk",7,3
"R_2zGYdRgHX213k6k",7,7,6,7,80,"sam","diagnostic","NA",6.75,6,6,7,7,77,"robin","diagnostic","NA",6.5,6,5,7,7,61,"francis","non-diagnostic","ND2",6.25,6,6,6,6,69,"alex","non-diagnostic","ND1",6,31,2,"MTurk",NA,2
"R_1dNvytAJjI2zgOn",7,7,7,7,88,"sam","diagnostic","NA",7,7,7,6,7,90,"robin","diagnostic","NA",6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,84,"alex","non-diagnostic","ND1",7,32,1,"MTurk",7,2
"R_2CwgwM6rccIb0lo",5,5,7,7,75,"sam","diagnostic","NA",6,5,7,7,7,80,"robin","non-diagnostic","ND1",6.5,6,7,7,7,80,"francis","non-diagnostic","ND2",6.75,5,5,5,7,75,"alex","diagnostic","NA",5.5,60,2,"MTurk",7,2
"R_1FsaGr3LTkT9VKy",7,7,7,6,100,"sam","diagnostic","NA",6.75,6,6,6,7,100,"robin","non-diagnostic","ND1",6.25,7,7,6,6,100,"francis","non-diagnostic","ND2",6.5,7,7,7,6,100,"alex","diagnostic","NA",6.75,35,1,"MTurk",7,5
"R_sHxooYj265QggYp",6,6,6,5,80,"sam","diagnostic","NA",5.75,6,6,6,7,90,"robin","non-diagnostic","ND1",6.25,6,6,6,6,85,"francis","non-diagnostic","ND2",6,6,6,6,5,80,"alex","diagnostic","NA",5.75,36,1,"MTurk",7,2
"R_u2ppFQaCurFUENj",6,7,6,6,85,"sam","diagnostic","NA",6.25,6,7,7,7,84,"robin","non-diagnostic","ND1",6.75,6,7,5,6,80,"francis","diagnostic","NA",6,7,6,5,6,91,"alex","non-diagnostic","ND2",6,25,1,"MTurk",7,2
"R_3QJfeE6Et8ElBVs",6,5,6,5,72,"sam","diagnostic","NA",5.5,6,5,6,5,68,"robin","non-diagnostic","ND1",5.5,6,6,5,7,74,"francis","diagnostic","NA",6,5,6,7,4,83,"alex","non-diagnostic","ND2",5.5,39,2,"MTurk",7,1
"R_2dgvdjwMe10hLdL",7,7,7,7,93,"sam","diagnostic","NA",7,7,7,7,7,96,"robin","non-diagnostic","ND1",7,7,7,7,7,95,"francis","diagnostic","NA",7,7,7,7,7,92,"alex","non-diagnostic","ND2",7,60,2,"MTurk",7,2
"R_VVw6FIKfneugrKh",7,6,5,6,92,"sam","diagnostic","NA",6,7,6,6,7,87,"robin","diagnostic","NA",6.5,7,6,6,7,80,"francis","non-diagnostic","ND2",6.5,7,6,5,7,79,"alex","non-diagnostic","ND1",6.25,36,2,"MTurk",1,1
"R_3kLkwJN6MRPQJRA",6,6,6,7,94,"sam","diagnostic","NA",6.25,6,7,6,7,95,"robin","diagnostic","NA",6.5,6,7,6,6,92,"francis","non-diagnostic","ND2",6.25,7,7,7,7,97,"alex","non-diagnostic","ND1",7,38,1,"MTurk",2,5
"R_2QsoYA8jdwTC0jt",6,6,6,6,75,"sam","diagnostic","NA",6,7,7,7,7,92,"robin","diagnostic","NA",7,6,6,7,7,81,"francis","non-diagnostic","ND2",6.5,7,7,7,7,92,"alex","non-diagnostic","ND1",7,40,1,"MTurk",7,NA
"R_shyu4VQlWLvbOJr",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","diagnostic","NA",7,7,7,7,7,100,"alex","non-diagnostic","ND2",7,22,2,"MTurk",7,2
"R_2a8j3TwCmlbgMbR",6,7,7,7,85,"sam","diagnostic","NA",6.75,7,7,7,7,85,"robin","non-diagnostic","ND1",7,6,6,7,7,85,"francis","non-diagnostic","ND2",6.5,7,7,7,7,86,"alex","diagnostic","NA",7,53,1,"MTurk",7,2
"R_CeuqmlxLNRekXSx",7,7,7,7,88,"sam","diagnostic","NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,86,"francis","non-diagnostic","ND2",7,7,7,7,7,87,"alex","non-diagnostic","ND1",7,61,2,"MTurk",7,2
"R_29uzBEmzhX7MFFM",3,3,1,2,58,"sam","diagnostic","NA",2.25,2,5,4,4,69,"robin","non-diagnostic","ND1",3.75,1,2,1,1,62,"francis","non-diagnostic","ND2",1.25,7,2,3,4,55,"alex","diagnostic","NA",4,41,2,"MTurk",7,2
"R_2rBdMdvckppQnF9",6,7,7,6,83,"sam","diagnostic","NA",6.5,6,5,7,7,79,"robin","diagnostic","NA",6.25,7,6,6,7,77,"francis","non-diagnostic","ND2",6.5,6,7,7,6,82,"alex","non-diagnostic","ND1",6.5,25,1,"MTurk",NA,2
"R_11bAWotKoUozs28",5,6,5,6,68,"sam","diagnostic","NA",5.5,7,6,5,6,78,"robin","diagnostic","NA",6,7,6,5,6,87,"francis","non-diagnostic","ND2",6,6,5,4,5,68,"alex","non-diagnostic","ND1",5,32,1,"MTurk",NA,3
"R_1FE77VP0wMTVj5G",6,5,7,6,87,"sam","diagnostic","NA",6,7,6,7,7,100,"robin","non-diagnostic","ND1",6.75,6,5,6,6,71,"francis","non-diagnostic","ND2",5.75,7,6,7,7,87,"alex","diagnostic","NA",6.75,54,1,"MTurk",7,5
"R_3RpXVw8LmOocS5Z",6,7,6,7,80,"sam","diagnostic","NA",6.5,6,7,6,7,69,"robin","non-diagnostic","ND1",6.5,6,7,6,7,78,"francis","non-diagnostic","ND2",6.5,6,7,6,7,78,"alex","diagnostic","NA",6.5,26,1,"MTurk",4,3
"R_2rIbUfB0FrI8yrs",6,5,6,6,61,"sam","diagnostic","NA",5.75,6,5,6,7,66,"robin","non-diagnostic","ND1",6,6,5,4,5,80,"francis","diagnostic","NA",5,6,5,5,6,63,"alex","non-diagnostic","ND2",5.5,45,1,"MTurk",1,1
"R_3ER6wpzilgpq33Y",6,5,6,6,77,"sam","diagnostic","NA",5.75,6,6,7,7,85,"robin","non-diagnostic","ND1",6.5,6,5,6,6,89,"francis","diagnostic","NA",5.75,6,6,7,6,76,"alex","non-diagnostic","ND2",6.25,61,1,"MTurk",1,1
"R_uliBbeSd9ODmet3",6,6,6,7,85,"sam","diagnostic","NA",6.25,6,6,7,7,85,"robin","diagnostic","NA",6.5,6,7,7,6,90,"francis","non-diagnostic","ND2",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,1,"MTurk",7,2
"R_26neqeIxG7te4r0",7,7,5,6,80,"sam","diagnostic","NA",6.25,7,7,5,7,80,"robin","non-diagnostic","ND1",6.5,7,7,5,5,80,"francis","diagnostic","NA",6,7,7,5,7,80,"alex","non-diagnostic","ND2",6.5,31,2,"MTurk",7,2
"R_21aFORV6fN32D9S",7,7,7,7,100,"sam","diagnostic","NA",7,7,7,7,7,100,"robin","non-diagnostic","ND1",7,7,7,7,7,100,"francis","non-diagnostic","ND2",7,7,7,7,7,100,"alex","diagnostic","NA",7,38,1,"MTurk",7,2
