"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_valence","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_valence","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_valence","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_valence","alex_R_tot","age","gender","attn_chk_1Q","attn_chk_2_Q"
"R_3hFosq03unKnqMS",7,6,7,6,85,"sam","diagnostic","NA","good",6.5,7,6,6,7,82,"robin","non-diagnostic","ND2","good",6.5,2,2,1,1,46,"francis","diagnostic","NA","bad",1.5,2,2,1,2,35,"alex","non-diagnostic","ND1","bad",1.75,35,1,1,1
"R_3Hph2TqexTnvSie",5,6,5,6,80,"sam","diagnostic","NA","good",5.5,6,7,6,7,87,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,53,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,56,"alex","diagnostic","NA","bad",3,36,1,1,3
"R_3dK7QcJbRx35gI6",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,53,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,56,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_3lLG47E3cJ6HmHK",5,6,5,6,80,"sam","diagnostic","NA","good",5.5,6,7,6,7,88,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,52,"francis","diagnostic","NA","bad",2.75,4,3,2,3,57,"alex","non-diagnostic","ND1","bad",3,36,1,1,1
"R_3NQc223YEQDvxxZ",5,6,5,6,74,"sam","diagnostic","NA","good",5.5,6,7,6,7,79,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,57,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,57,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_PzI0814wR4NAWRj",5,6,5,6,73,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,54,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,56,"alex","diagnostic","NA","bad",3,36,2,1,1
"R_1mq4oRnYky1qpuo",5,6,5,6,78,"sam","diagnostic","NA","good",5.5,6,7,6,7,88,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,55,"francis","diagnostic","NA","bad",2.75,4,3,2,3,55,"alex","non-diagnostic","ND1","bad",3,36,2,1,1
"R_SC4BllLldnVV4jL",5,6,5,6,81,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,53,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,57,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_1gBJwjgeUBffbIA",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,88,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,58,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,59,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_1OHxOqFiBxsGNsn",7,6,7,7,83,"sam","diagnostic","NA","good",6.75,6,5,6,6,79,"robin","non-diagnostic","ND1","good",5.75,2,1,1,2,39,"francis","diagnostic","NA","bad",1.5,2,1,2,1,42,"alex","non-diagnostic","ND2","bad",1.5,35,1,1,1
"R_2R49gMILmdbJrXU",6,7,6,7,80,"sam","diagnostic","NA","good",6.5,7,6,6,7,86,"robin","non-diagnostic","ND1","good",6.5,2,2,1,1,34,"francis","non-diagnostic","ND2","bad",1.5,2,1,2,1,33,"alex","diagnostic","NA","bad",1.5,36,1,1,1
"R_rf1ZPuF6qc9gvNn",5,6,5,7,84,"sam","diagnostic","NA","good",5.75,7,6,6,7,84,"robin","non-diagnostic","ND1","good",6.5,1,2,2,1,39,"francis","diagnostic","NA","bad",1.5,3,2,2,2,31,"alex","non-diagnostic","ND2","bad",2.25,35,1,1,1
"R_20YcYDHsli6cANE",5,6,5,6,80,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,52,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,56,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_2dYFVHJFAvNA1tC",7,6,6,7,83,"sam","diagnostic","NA","good",6.5,7,6,7,6,91,"robin","non-diagnostic","ND2","good",6.5,2,1,2,2,39,"francis","diagnostic","NA","bad",1.75,1,2,2,2,32,"alex","non-diagnostic","ND1","bad",1.75,35,1,1,1
"R_3J1UNt74hcjHVEo",5,6,5,6,79,"sam","diagnostic","NA","good",5.5,6,7,6,7,86,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,53,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,58,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_1mUh22XAxo4FNjh",5,6,5,6,76,"sam","diagnostic","NA","good",5.5,6,7,6,7,86,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,53,"francis","diagnostic","NA","bad",2.75,4,3,2,3,53,"alex","non-diagnostic","ND1","bad",3,36,2,1,1
"R_2s5pH4tgjyLOYlj",5,6,5,6,76,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,55,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,54,"alex","diagnostic","NA","bad",3,35,2,1,1
"R_3FRm8IpBZNUtPl9",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,75,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,55,"alex","diagnostic","NA","bad",3,36,2,1,1
"R_1CvEgZOZbXwIgK5",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,55,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,55,"alex","diagnostic","NA","bad",3,35,2,1,1
"R_3knNExft1mtpFiY",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,86,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,58,"francis","diagnostic","NA","bad",2.75,4,3,2,3,59,"alex","non-diagnostic","ND1","bad",3,36,1,2,1
"R_d5SC7wdAKZ181IB",5,6,5,6,72,"sam","diagnostic","NA","good",5.5,6,7,6,7,84,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,53,"francis","diagnostic","NA","bad",2.75,4,3,2,3,57,"alex","non-diagnostic","ND1","bad",3,36,1,1,1
"R_1lmFLMORYikiHfD",5,6,5,6,72,"sam","diagnostic","NA","good",5.5,6,7,6,7,83,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,53,"francis","diagnostic","NA","bad",2.75,4,3,2,3,55,"alex","non-diagnostic","ND2","bad",3,36,1,1,1
"R_3e8E1MWiK0ZYipP",5,6,5,6,72,"sam","diagnostic","NA","good",5.5,6,7,6,7,83,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,55,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,54,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_29tzTba4TIAfNcJ",5,6,5,6,81,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,54,"francis","diagnostic","NA","bad",2.75,4,3,2,3,55,"alex","non-diagnostic","ND1","bad",3,36,1,1,1
"R_2QVsCU9MWPnaBu2",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,87,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,57,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,57,"alex","diagnostic","NA","bad",3,37,1,1,1
"R_3FIMMq27DOSAtE9",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,88,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,59,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,58,"alex","diagnostic","NA","bad",3,35,1,1,1
"R_2cC8I2QuTo9m72A",7,6,6,6,83,"sam","diagnostic","NA","good",6.25,6,5,6,5,81,"robin","non-diagnostic","ND2","good",5.5,2,1,2,2,39,"francis","non-diagnostic","ND1","bad",1.75,2,1,2,2,39,"alex","diagnostic","NA","bad",1.75,35,1,1,1
"R_2BnstnUIlm6L5k0",6,5,7,6,79,"sam","diagnostic","NA","good",6,7,6,6,6,81,"robin","non-diagnostic","ND2","good",6.25,2,3,2,2,42,"francis","diagnostic","NA","bad",2.25,3,3,2,1,39,"alex","non-diagnostic","ND1","bad",2.25,35,1,1,1
"R_UoxGD6fNgV60tSV",6,5,6,7,84,"sam","diagnostic","NA","good",6,6,5,6,6,81,"robin","non-diagnostic","ND1","good",5.75,2,1,2,1,40,"francis","non-diagnostic","ND2","bad",1.5,2,1,1,2,42,"alex","diagnostic","NA","bad",1.5,35,1,1,1
"R_1gNKsRPtGEOgW71",7,6,6,6,83,"sam","diagnostic","NA","good",6.25,6,5,6,6,78,"robin","non-diagnostic","ND1","good",5.75,2,1,2,1,37,"francis","diagnostic","NA","bad",1.5,2,1,2,2,35,"alex","non-diagnostic","ND2","bad",1.75,35,1,1,1
"R_3gLsI0JtAydgGZJ",6,7,6,6,73,"sam","diagnostic","NA","good",6.25,6,5,6,6,82,"robin","non-diagnostic","ND1","good",5.75,2,1,2,1,43,"francis","non-diagnostic","ND2","bad",1.5,2,1,2,1,42,"alex","diagnostic","NA","bad",1.5,36,1,1,1
"R_1Cd5qbEAOPmsADC",5,6,5,6,74,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,53,"francis","diagnostic","NA","bad",2.75,4,3,2,3,57,"alex","non-diagnostic","ND2","bad",3,36,2,1,1
"R_1dnn0bI1VRNJSvy",5,6,5,6,77,"sam","diagnostic","NA","good",5.5,6,7,6,7,92,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,58,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,58,"alex","diagnostic","NA","bad",3,37,1,1,1
"R_3k22OtEdcfjnCmL",5,6,5,6,76,"sam","diagnostic","NA","good",5.5,6,7,6,7,89,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,55,"francis","diagnostic","NA","bad",2.75,4,3,2,3,53,"alex","non-diagnostic","ND2","bad",3,36,2,1,1
"R_aWuu6OYnl9yi6Gd",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,88,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,57,"francis","diagnostic","NA","bad",2.75,4,3,2,3,56,"alex","non-diagnostic","ND1","bad",3,36,2,1,1
"R_zUsY0b9iRX66cpP",5,6,5,6,77,"sam","diagnostic","NA","good",5.5,6,7,6,7,86,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,54,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,55,"alex","diagnostic","NA","bad",3,36,2,1,1
"R_2fpvsLWdexbhnD2",5,6,5,6,78,"sam","diagnostic","NA","good",5.5,6,7,6,7,90,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,58,"francis","diagnostic","NA","bad",2.75,4,3,2,3,58,"alex","non-diagnostic","ND1","bad",3,36,1,2,1
"R_ZqSwPybgZzvlqwN",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,86,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,56,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,57,"alex","diagnostic","NA","bad",3,36,2,1,1
"R_eXwbNtJxlG1jklz",5,6,5,6,74,"sam","diagnostic","NA","good",5.5,6,7,6,7,75,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,55,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,54,"alex","diagnostic","NA","bad",3,36,2,1,1
"R_pQyuzGMmt0WYLQJ",7,6,6,7,84,"sam","diagnostic","NA","good",6.5,7,6,6,6,80,"robin","non-diagnostic","ND2","good",6.25,2,1,2,1,28,"francis","non-diagnostic","ND1","bad",1.5,2,2,2,2,34,"alex","diagnostic","NA","bad",2,35,1,1,1
"R_PLfnE6njUv2443n",5,6,5,6,81,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,54,"francis","diagnostic","NA","bad",2.75,4,3,2,3,57,"alex","non-diagnostic","ND2","bad",3,36,1,1,3
"R_28IlVNhybRRvReV",5,6,5,6,81,"sam","diagnostic","NA","good",5.5,6,7,6,7,86,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,54,"francis","diagnostic","NA","bad",2.75,4,3,2,3,58,"alex","non-diagnostic","ND1","bad",3,36,1,2,3
"R_erqxYwGrESfEsj7",5,6,5,6,79,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,55,"francis","diagnostic","NA","bad",2.75,4,3,2,3,57,"alex","non-diagnostic","ND2","bad",3,36,1,1,1
"R_1gMaj6C3wctmEs6",5,6,5,6,78,"sam","diagnostic","NA","good",5.5,6,7,6,7,94,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,57,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,58,"alex","diagnostic","NA","bad",3,35,1,2,1
"R_eyOwlhI9xGemZVf",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,82,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,53,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,56,"alex","diagnostic","NA","bad",3,35,1,1,1
"R_2uHPPX4n8HFILmt",5,6,5,6,73,"sam","diagnostic","NA","good",5.5,6,7,6,7,84,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,55,"francis","diagnostic","NA","bad",2.75,4,3,2,3,54,"alex","non-diagnostic","ND1","bad",3,36,1,1,1
"R_1puj9BdJg0WMGbN",5,6,5,6,72,"sam","diagnostic","NA","good",5.5,6,7,6,7,84,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,57,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,54,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_2PoOL4J7IWd7cqp",5,6,5,6,74,"sam","diagnostic","NA","good",5.5,6,7,6,7,86,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,56,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,55,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_3kebKrAUtkoi10k",5,6,5,6,80,"sam","diagnostic","NA","good",5.5,6,7,6,7,87,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,56,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,60,"alex","diagnostic","NA","bad",3,36,1,1,4
"R_eDksQc05Px1pNhT",5,6,5,6,74,"sam","diagnostic","NA","good",5.5,6,7,6,7,82,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,57,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,57,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_1pMctMbUC8CfIx4",5,6,5,6,82,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,56,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,59,"alex","diagnostic","NA","bad",3,36,1,2,3
"R_1Gw9qyXUkUgltas",5,6,5,6,72,"sam","diagnostic","NA","good",5.5,6,7,6,7,83,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,57,"francis","diagnostic","NA","bad",2.75,4,3,2,3,54,"alex","non-diagnostic","ND1","bad",3,36,1,1,1
"R_27s60GHvE1zgueu",5,6,5,6,78,"sam","diagnostic","NA","good",5.5,6,7,6,7,84,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,54,"francis","diagnostic","NA","bad",2.75,4,3,2,3,55,"alex","non-diagnostic","ND2","bad",3,36,2,1,1
"R_2pYrvfBiMXVo3gW",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,86,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,57,"francis","diagnostic","NA","bad",2.75,4,3,2,3,57,"alex","non-diagnostic","ND1","bad",3,36,2,1,1
"R_24iVd5T8ojqjcnZ",5,6,5,6,78,"sam","diagnostic","NA","good",5.5,6,5,6,5,75,"robin","non-diagnostic","ND1","good",5.5,3,3,2,3,55,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,54,"alex","diagnostic","NA","bad",3,36,2,1,1
"R_27ybDX0h4wQDFQc",5,6,5,6,76,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,54,"francis","diagnostic","NA","bad",2.75,4,3,2,3,57,"alex","non-diagnostic","ND2","bad",3,36,2,1,1
"R_3fNtodreJGvwvmx",5,6,5,6,76,"sam","diagnostic","NA","good",5.5,6,7,6,7,84,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,55,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,59,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_3KMUcDX0YVGL1KZ",6,5,6,5,81,"sam","diagnostic","NA","good",5.5,6,5,6,7,80,"robin","non-diagnostic","ND1","good",6,2,3,2,2,27,"francis","diagnostic","NA","bad",2.25,2,3,2,2,45,"alex","non-diagnostic","ND2","bad",2.25,35,1,1,1
"R_1MQJZAmFw4WQQ1l",5,6,5,6,74,"sam","diagnostic","NA","good",5.5,6,7,6,7,84,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,55,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,55,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_241bJE0UgH85fL0",6,5,6,6,81,"sam","diagnostic","NA","good",5.75,6,5,6,6,83,"robin","non-diagnostic","ND2","good",5.75,2,2,2,3,44,"francis","diagnostic","NA","bad",2.25,2,1,2,3,34,"alex","non-diagnostic","ND1","bad",2,35,1,1,1
"R_wUdV71dTewsQclr",6,7,5,6,86,"sam","diagnostic","NA","good",6,6,5,6,6,88,"robin","non-diagnostic","ND2","good",5.75,2,3,2,2,30,"francis","diagnostic","NA","bad",2.25,2,3,2,2,32,"alex","non-diagnostic","ND1","bad",2.25,35,1,1,1
"R_egNYPX9rwSefDrP",5,6,5,6,79,"sam","diagnostic","NA","good",5.5,6,7,6,7,91,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,56,"francis","diagnostic","NA","bad",2.75,4,3,2,3,58,"alex","non-diagnostic","ND2","bad",3,36,1,1,1
"R_TuvEW0qpOZCHPGx",5,6,6,6,80,"sam","diagnostic","NA","good",5.75,6,6,6,6,79,"robin","non-diagnostic","ND1","good",6,1,2,2,1,34,"francis","non-diagnostic","ND2","bad",1.5,2,2,3,2,37,"alex","diagnostic","NA","bad",2.25,35,1,1,1
"R_sedr0DI0yQNHmLf",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,88,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,55,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,56,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_svzWsh85wwACVoZ",5,6,5,6,73,"sam","diagnostic","NA","good",5.5,6,7,6,7,84,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,55,"francis","diagnostic","NA","bad",2.75,4,3,2,3,57,"alex","non-diagnostic","ND1","bad",3,36,1,1,1
"R_300snw2zPUrWiyQ",6,5,6,6,83,"sam","diagnostic","NA","good",5.75,6,5,6,7,83,"robin","non-diagnostic","ND2","good",6,2,2,2,2,29,"francis","non-diagnostic","ND1","bad",2,2,1,2,2,38,"alex","diagnostic","NA","bad",1.75,35,1,1,1
"R_3hua6eH698LQ1hu",6,5,7,6,83,"sam","diagnostic","NA","good",6,7,6,6,6,80,"robin","non-diagnostic","ND1","good",6.25,2,1,2,2,45,"francis","non-diagnostic","ND2","bad",1.75,2,2,2,1,37,"alex","diagnostic","NA","bad",1.75,35,1,1,1
"R_2zCTepIGKLsaeOy",5,6,5,6,72,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,56,"francis","diagnostic","NA","bad",2.75,4,3,2,3,55,"alex","non-diagnostic","ND2","bad",3,36,1,1,1
"R_sGnQQgnS2zvF6rn",5,6,5,6,78,"sam","diagnostic","NA","good",5.5,6,7,6,7,92,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,58,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,59,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_VPTyeoE1wgkPBYZ",5,6,5,6,77,"sam","diagnostic","NA","good",5.5,6,7,6,7,93,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,58,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,58,"alex","diagnostic","NA","bad",3,35,1,1,1
"R_3ITbjjXJhISOUCn",5,6,5,6,74,"sam","diagnostic","NA","good",5.5,6,7,6,7,87,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,53,"francis","diagnostic","NA","bad",2.75,4,3,2,3,56,"alex","non-diagnostic","ND2","bad",3,36,1,2,1
"R_3m7XBIlFGZM5oVn",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,86,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,56,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,54,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_Y0sYYOIhfbyAdH3",5,6,5,6,76,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,57,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,54,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_2Vwm37CftO0vxX6",5,6,5,6,72,"sam","diagnostic","NA","good",5.5,6,7,6,7,87,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,55,"francis","diagnostic","NA","bad",2.75,4,3,2,3,54,"alex","non-diagnostic","ND2","bad",3,36,1,1,1
"R_22zybE62wc0uNTG",5,6,5,6,54,"sam","diagnostic","NA","good",5.5,6,7,6,7,86,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,54,"francis","diagnostic","NA","bad",2.75,4,3,2,3,52,"alex","non-diagnostic","ND1","bad",3,37,1,1,1
"R_3pnYJMaG4UFk4lt",5,6,5,6,78,"sam","diagnostic","NA","good",5.5,6,7,6,7,85,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,57,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,52,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_2zP9QLAkfMCRoKe",5,6,5,6,86,"sam","diagnostic","NA","good",5.5,6,7,6,7,88,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,55,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,55,"alex","diagnostic","NA","bad",3,35,1,1,1
"R_3kInEhHXhzyHH18",5,6,5,6,76,"sam","diagnostic","NA","good",5.5,6,7,6,7,89,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,57,"francis","diagnostic","NA","bad",2.75,4,3,2,3,57,"alex","non-diagnostic","ND2","bad",3,36,1,1,1
"R_2urmWnQGqVYXI6y",6,6,5,6,84,"sam","diagnostic","NA","good",5.75,6,5,6,6,78,"robin","non-diagnostic","ND2","good",5.75,2,2,2,2,36,"francis","non-diagnostic","ND1","bad",2,2,1,2,2,36,"alex","diagnostic","NA","bad",1.75,35,1,1,1
"R_31sgtKucKT62HD4",7,7,6,6,91,"sam","diagnostic","NA","good",6.5,7,6,7,5,93,"robin","non-diagnostic","ND2","good",6.25,2,3,2,2,5,"francis","diagnostic","NA","bad",2.25,2,3,2,3,20,"alex","non-diagnostic","ND1","bad",2.5,29,1,1,5
"R_2aKOnz8DBsq3X9n",6,5,6,6,78,"sam","diagnostic","NA","good",5.75,6,7,6,6,87,"robin","non-diagnostic","ND2","good",6.25,2,1,2,2,39,"francis","diagnostic","NA","bad",1.75,2,3,2,2,44,"alex","non-diagnostic","ND1","bad",2.25,36,1,1,1
"R_1Dqg5XEVitfRvna",6,5,6,6,85,"sam","diagnostic","NA","good",5.75,6,6,6,6,87,"robin","non-diagnostic","ND2","good",6,2,2,2,2,38,"francis","non-diagnostic","ND1","bad",2,2,1,2,1,40,"alex","diagnostic","NA","bad",1.5,36,1,1,1
"R_3rTCkftvE78wjvZ",5,6,5,6,76,"sam","diagnostic","NA","good",5.5,6,7,6,7,90,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,57,"francis","diagnostic","NA","bad",2.75,4,3,2,3,58,"alex","non-diagnostic","ND2","bad",3,38,1,1,1
"R_1LqAj4AxuFVgOXg",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,93,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,57,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,58,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_Zt3ceF2kPngQ0Cd",5,6,5,6,76,"sam","diagnostic","NA","good",5.5,6,7,6,7,93,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,58,"francis","non-diagnostic","ND2","bad",2.75,4,3,2,3,58,"alex","diagnostic","NA","bad",3,0.36,1,2,1
"R_1LTJFYxqUUhxvuN",5,6,5,6,83,"sam","diagnostic","NA","good",5.5,6,7,6,7,93,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,58,"francis","diagnostic","NA","bad",2.75,4,3,2,3,58,"alex","non-diagnostic","ND1","bad",3,37,1,2,1
"R_1iqT4qfhag0TXUJ",5,6,5,6,79,"sam","diagnostic","NA","good",5.5,6,7,6,7,93,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,58,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,58,"alex","diagnostic","NA","bad",3,35,1,1,1
"R_3KoKMTugbmAU4Ek",6,5,6,5,81,"sam","diagnostic","NA","good",5.5,5,6,6,6,83,"robin","non-diagnostic","ND1","good",5.75,2,3,2,2,38,"francis","diagnostic","NA","bad",2.25,1,2,2,2,41,"alex","non-diagnostic","ND2","bad",1.75,36,1,1,1
"R_W0AvETQVtujllzH",5,6,5,6,73,"sam","diagnostic","NA","good",5.5,6,7,6,7,87,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,52,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,58,"alex","diagnostic","NA","bad",3,36,1,1,1
"R_237csdPPkcVhSG6",5,6,5,6,85,"sam","diagnostic","NA","good",5.5,6,7,6,7,93,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,58,"francis","non-diagnostic","ND1","bad",2.75,4,3,2,3,59,"alex","diagnostic","NA","bad",3,37,1,1,1
"R_3lLzoqhKQayXIQS",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,87,"robin","non-diagnostic","ND1","good",6.5,3,3,2,3,55,"francis","diagnostic","NA","bad",2.75,4,3,2,3,55,"alex","non-diagnostic","ND2","bad",3,36,1,1,1
"R_1o6hwbIQDlxhIu2",5,6,5,6,75,"sam","diagnostic","NA","good",5.5,6,7,6,7,87,"robin","non-diagnostic","ND2","good",6.5,3,3,2,3,53,"francis","diagnostic","NA","bad",2.75,4,3,2,3,54,"alex","non-diagnostic","ND1","bad",3,36,1,1,1
