StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,consentQ,age,gender,gender_4_TEXT,S_G_M_R_1,S_G_M_R_2,S_G_M_R_3,S_G_M_R_4,S_G_M_M_1,R_G_ND1_R_1,R_G_ND1_R_2,R_G_ND1_R_3,R_G_ND1_R_4,R_G_ND1_M_1,A_B_M_R_1,A_B_M_R_2,A_B_M_R_3,A_B_M_R_4,A_B_M_M_1,F_B_ND2_R_1,F_B_ND2_R_2,F_B_ND2_R_3,F_B_ND2_R_4,F_B_ND2_M_1,attn_chk_1Q,attn_chk_2_Q,S_G_ND1_R_1,S_G_ND1_R_2,S_G_ND1_R_3,S_G_ND1_R_4,S_G_ND1_M_1,R_G_M_R_1,R_G_M_R_2,R_G_M_R_3,R_G_M_R_4,R_G_M_M_1,A_B_ND2_R_1,A_B_ND2_R_2,A_B_ND2_R_3,A_B_ND2_R_4,A_B_ND2_M_1,F_B_M_R_1,F_B_M_R_2,F_B_M_R_3,F_B_M_R_4,F_B_M_M_1,R_G_ND2_R_1,R_G_ND2_R_2,R_G_ND2_R_3,R_G_ND2_R_4,R_G_ND2_M_1,F_B_ND1_R_1,F_B_ND1_R_2,F_B_ND1_R_3,F_B_ND1_R_4,F_B_ND1_M_1,S_G_ND2_R_1,S_G_ND2_R_2,S_G_ND2_R_3,S_G_ND2_R_4,S_G_ND2_M_1,A_B_ND1_R_1,A_B_ND1_R_2,A_B_ND1_R_3,A_B_ND1_R_4,A_B_ND1_M_1,previous_version,FL_59_DO,FL_6_DO,FL_26_DO,FL_27_DO,FL_28_DO,FL_29_DO,FL_30_DO,FL_31_DO,FL_93_DO,FL_100_DO
2022-04-12 11:48:21,2022-04-12 11:54:02,0,100,341,1,2022-04-12 11:54:02,R_29ghRUaD7NqaSxv,,,,,anonymous,EN,1,34,2,,4,6,4,7,76,6,4,7,7,84,3,4,5,7,75,2,4,4,6,72,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FL_6,FL_26,attn1|R_G_ND1|S_G_M|F_B_ND2|attn2|A_B_M,,,,,,,
2022-04-12 11:52:54,2022-04-12 11:54:21,0,100,86,1,2022-04-12 11:54:21,R_2UVPkAWhGXb7izf,,,,,anonymous,EN,1,53,2,,4,6,6,5,85,5,4,6,6,80,6,5,6,5,83,5,6,5,4,75,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_26,S_G_M|A_B_M|attn2|R_G_ND1|attn1|F_B_ND2,,,,,,,
2022-04-12 11:53:19,2022-04-12 11:54:37,0,100,78,1,2022-04-12 11:54:37,R_2BnYKbE1ZOEttzR,,,,,anonymous,EN,1,30,1,,,,,,,,,,,,,,,,,,,,,,1,3,7,6,5,4,70,7,6,5,6,94,7,5,4,3,72,6,5,5,4,94,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_27,,R_G_M|attn1|attn2|A_B_ND2|S_G_ND1|F_B_M,,,,,,
2022-04-12 11:51:54,2022-04-12 11:55:06,0,100,192,1,2022-04-12 11:55:07,R_3075uv7r3Z1NGz2,,,,,anonymous,EN,1,28,1,,6,6,6,6,79,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,5,5,6,6,77,6,6,6,6,90,,,,,,,,,,,6,6,6,6,76,2,FL_6,FL_93,,,,,,,attn2|R_G_ND2|A_B_ND1|attn1|S_G_M|F_B_M,
2022-04-12 11:52:39,2022-04-12 11:56:00,0,100,200,1,2022-04-12 11:56:01,R_OCHPnLS5BTUGKnD,,,,,anonymous,EN,1,30,1,,,,,,,,,,,,7,5,5,5,79,6,5,7,5,79,1,3,7,4,4,6,70,7,6,4,4,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_29,,,,R_G_M|S_G_ND1|A_B_M|F_B_ND2|attn1|attn2,,,,
2022-04-12 11:50:58,2022-04-12 11:56:06,0,100,307,1,2022-04-12 11:56:06,R_3FIl8NZ2ZZSTDBv,,,,,anonymous,EN,1,54,1,,,,,,,,,,,,7,6,7,7,96,7,7,7,7,100,7,2,7,7,7,7,92,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_29,,,,attn1|R_G_M|attn2|F_B_ND2|S_G_ND1|A_B_M,,,,
2022-04-12 11:52:42,2022-04-12 11:56:35,0,100,233,1,2022-04-12 11:56:35,R_3RqiSAHbFawjz7u,,,,,anonymous,EN,1,27,1,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,6,6,6,6,85,,,,,,2,2,2,2,10,,,,,,,,,,,6,6,6,6,85,2,2,2,2,10,3,FL_6,FL_31,,,,,,attn2|S_G_ND2|F_B_M|R_G_M|A_B_ND1|attn1,,
2022-04-12 11:52:45,2022-04-12 11:57:11,0,100,266,1,2022-04-12 11:57:12,R_0SZwEtNxsrdsxZD,,,,,anonymous,EN,1,54,1,,7,5,7,5,71,7,6,5,7,80,,,,,,,,,,,1,5,,,,,,,,,,,6,5,7,6,76,7,5,6,6,86,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_28,,,F_B_M|A_B_ND2|R_G_ND1|S_G_M|attn2|attn1,,,,,
2022-04-12 11:53:27,2022-04-12 11:57:31,0,100,243,1,2022-04-12 11:57:31,R_3nC5E7RhaEDx5ft,,,,,anonymous,EN,1,35,2,,5,6,6,6,85,,,,,,5,7,5,6,100,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,5,6,7,6,100,5,6,7,6,89,,,,,,,,,,,1,FL_6,FL_30,,,,,S_G_M|F_B_ND1|R_G_ND2|A_B_M|attn2|attn1,,,
2022-04-12 11:55:54,2022-04-12 11:57:41,0,100,107,1,2022-04-12 11:57:41,R_NXSDuSvXwuN4dj3,,,,,anonymous,EN,1,36,1,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,1,FL_6,FL_30,,,,,A_B_M|attn1|attn2|R_G_ND2|S_G_M|F_B_ND1,,,
2022-04-12 11:55:51,2022-04-12 11:58:04,0,100,133,1,2022-04-12 11:58:05,R_2pXBRqiVT97zukF,,,,,anonymous,EN,1,32,2,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,6,5,3,5,59,,,,,,6,3,6,4,62,,,,,,,,,,,6,5,3,2,71,5,6,5,4,62,3,FL_6,FL_31,,,,,,attn1|S_G_ND2|attn2|R_G_M|F_B_M|A_B_ND1,,
2022-04-12 11:52:00,2022-04-12 11:58:05,0,100,364,1,2022-04-12 11:58:05,R_1238IHiN8Hglywg,,,,,anonymous,EN,1,25,2,,7,7,6,7,83,7,6,7,7,92,1,2,1,2,18,7,6,7,7,81,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_26,attn2|F_B_ND2|R_G_ND1|attn1|S_G_M|A_B_M,,,,,,,
2022-04-12 11:43:23,2022-04-12 11:58:08,0,100,884,1,2022-04-12 11:58:08,R_zUcfICbe6UEufC1,,,,,anonymous,EN,1,35,1,,5,6,6,6,75,5,6,6,6,73,5,6,6,6,75,5,6,6,7,68,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_26,S_G_M|attn2|F_B_ND2|attn1|R_G_ND1|A_B_M,,,,,,,
2022-04-12 11:56:58,2022-04-12 11:58:21,0,100,82,1,2022-04-12 11:58:21,R_1C9Fkwfml2Hh62c,,,,,anonymous,EN,1,25,1,,7,7,7,7,90,7,7,7,7,90,7,7,7,7,88,7,7,7,7,89,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_26,attn1|F_B_ND2|R_G_ND1|attn2|S_G_M|A_B_M,,,,,,,
2022-04-12 11:56:45,2022-04-12 11:58:23,0,100,98,1,2022-04-12 11:58:23,R_W6iUOKt0hKEYqoF,,,,,anonymous,EN,1,56,1,,6,7,6,6,82,,,,,,6,7,6,6,95,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,6,7,6,6,88,6,7,6,6,82,,,,,,,,,,,1,FL_6,FL_30,,,,,attn2|R_G_ND2|attn1|A_B_M|S_G_M|F_B_ND1,,,
2022-04-12 11:54:43,2022-04-12 11:58:27,0,100,224,1,2022-04-12 11:58:27,R_1DZ4RvNPVuJlan7,,,,,anonymous,EN,1,33,1,,7,7,7,7,88,,,,,,1,1,1,1,9,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,7,6,7,7,81,2,3,2,1,36,,,,,,,,,,,2,FL_6,FL_30,,,,,A_B_M|attn1|S_G_M|R_G_ND2|F_B_ND1|attn2,,,
2022-04-12 11:54:00,2022-04-12 11:58:43,0,100,282,1,2022-04-12 11:58:45,R_1ihvguYMPdSwqht,,,,,anonymous,EN,1,36,2,,6,5,7,6,83,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,6,7,6,7,90,6,7,6,7,90,,,,,,,,,,,6,7,7,6,90,3,FL_6,FL_93,,,,,,,R_G_ND2|attn1|attn2|A_B_ND1|F_B_M|S_G_M,
2022-04-12 11:55:39,2022-04-12 11:59:07,0,100,207,1,2022-04-12 11:59:07,R_2ZKAETimlGm6Ego,,,,,anonymous,EN,1,40,1,,,,,,,,,,,,7,6,7,6,86,,,,,,2,2,,,,,,7,6,7,5,93,,,,,,,,,,,,,,,,5,6,6,7,91,5,6,5,7,87,,,,,,1,FL_6,FL_100,,,,,,,,R_G_M|attn2|A_B_M|attn1|F_B_ND1|S_G_ND2
2022-04-12 11:53:50,2022-04-12 11:59:52,0,100,362,1,2022-04-12 11:59:52,R_1LSxoOtVopqNcdz,,,,,anonymous,EN,1,36,2,,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,2,1,,,,,,,,,,,1,1,1,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_28,,,S_G_M|F_B_M|attn1|attn2|R_G_ND1|A_B_ND2,,,,,
2022-04-12 11:49:07,2022-04-12 12:01:23,0,100,736,1,2022-04-12 12:01:24,R_9NQzyrMN0lqYRW1,,,,,anonymous,EN,1,35,2,,,,,,,,,,,,1,2,1,1,19,4,2,3,5,39,7,2,6,6,7,7,80,6,7,4,6,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_29,,,,F_B_ND2|attn2|R_G_M|A_B_M|S_G_ND1|attn1,,,,
2022-04-12 11:59:15,2022-04-12 12:01:24,0,100,128,1,2022-04-12 12:01:24,R_3j6AcxegxBlKUEQ,,,,,anonymous,EN,1,25,1,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,7,5,6,6,85,,,,,,7,6,5,6,84,,,,,,,,,,,7,6,5,6,83,7,6,5,6,90,3,FL_6,FL_31,,,,,,S_G_ND2|attn1|A_B_ND1|attn2|F_B_M|R_G_M,,
2022-04-12 11:49:22,2022-04-12 12:01:31,0,100,728,1,2022-04-12 12:01:31,R_3M69LUqof7exhUY,,,,,anonymous,EN,1,36,2,,6,6,4,5,90,5,6,4,6,91,,,,,,,,,,,7,2,,,,,,,,,,,1,2,2,2,10,2,2,2,3,9,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_28,,,A_B_ND2|R_G_ND1|attn2|S_G_M|attn1|F_B_M,,,,,
2022-04-12 11:59:29,2022-04-12 12:01:42,0,100,133,1,2022-04-12 12:01:43,R_UcDVDRL5Gz0UHNn,,,,,anonymous,EN,1,37,1,,,,,,,,,,,,,,,,,,,,,,2,1,6,7,6,7,88,6,7,6,7,83,6,7,6,7,94,6,6,6,7,88,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_27,,attn1|A_B_ND2|R_G_M|S_G_ND1|F_B_M|attn2,,,,,,
2022-04-12 11:56:32,2022-04-12 12:02:45,0,100,373,1,2022-04-12 12:02:46,R_1jBLAUzuQux5GFX,,,,,anonymous,EN,1,21,1,,7,7,7,7,100,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,2,2,3,3,20,7,7,7,7,100,,,,,,,,,,,1,1,1,1,0,2,FL_6,FL_93,,,,,,,attn2|attn1|S_G_M|A_B_ND1|F_B_M|R_G_ND2,
2022-04-12 11:57:05,2022-04-12 12:03:58,0,100,412,1,2022-04-12 12:03:59,R_3fdY8YPeSDHRpCc,,,,,anonymous,EN,1,25,1,,,,,,,,,,,,7,6,5,6,80,,,,,,7,5,,,,,,7,6,5,6,81,,,,,,,,,,,,,,,,7,6,5,6,84,7,6,6,6,85,,,,,,3,FL_6,FL_100,,,,,,,,attn1|attn2|R_G_M|F_B_ND1|S_G_ND2|A_B_M
2022-04-12 12:02:33,2022-04-12 12:03:57,0,100,84,1,2022-04-12 12:03:59,R_33CE3Z5QxrUKUf3,,,,,anonymous,EN,1,24,1,,,,,,,,,,,,3,6,6,5,49,,,,,,7,2,,,,,,3,5,1,6,70,,,,,,,,,,,,,,,,1,7,3,1,61,2,7,1,1,72,,,,,,2,FL_6,FL_100,,,,,,,,attn1|attn2|A_B_M|F_B_ND1|R_G_M|S_G_ND2
2022-04-11 17:51:46,2022-04-12 12:04:10,0,100,65544,1,2022-04-12 12:04:11,R_3Ic3gCiXQNxt3Zz,,,,,anonymous,EN,1,25,1,,,,,,,,,,,,7,5,6,7,10,7,6,7,7,17,7,2,7,6,5,6,15,7,6,7,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_29,,,,S_G_ND1|R_G_M|A_B_M|attn2|attn1|F_B_ND2,,,,
2022-04-12 11:53:47,2022-04-12 12:04:59,0,100,672,1,2022-04-12 12:05:00,R_3KoNx9YECQpgUlt,,,,,anonymous,EN,1,24,1,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,2,4,5,1,87,,,,,,2,2,4,6,93,,,,,,,,,,,7,1,2,5,66,3,3,7,7,78,2,FL_6,FL_31,,,,,,S_G_ND2|attn1|attn2|A_B_ND1|F_B_M|R_G_M,,
2022-04-12 12:02:44,2022-04-12 12:05:05,0,100,140,1,2022-04-12 12:05:05,R_2zr40vs2tKLsj44,,,,,anonymous,EN,1,42,2,,6,7,6,7,85,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,6,7,6,7,82,6,7,6,7,94,,,,,,,,,,,6,7,6,7,84,1,FL_6,FL_93,,,,,,,attn2|A_B_ND1|F_B_M|attn1|R_G_ND2|S_G_M,
2022-04-12 11:59:28,2022-04-12 12:05:18,0,100,349,1,2022-04-12 12:05:18,R_2Cdi0xLsQOEvYNl,,,,,anonymous,EN,1,43,1,,,,,,,,,,,,,,,,,,,,,,2,2,6,7,6,7,90,6,5,7,6,100,6,7,5,6,94,6,5,7,6,93,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_27,,attn2|R_G_M|F_B_M|S_G_ND1|attn1|A_B_ND2,,,,,,
2022-04-12 11:58:20,2022-04-12 12:05:25,0,100,425,1,2022-04-12 12:05:26,R_1K6YkgKISK3VjAf,,,,,anonymous,EN,1,25,1,,7,6,5,6,94,5,4,5,6,85,6,5,6,7,100,6,5,6,5,98,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_26,A_B_M|S_G_M|F_B_ND2|R_G_ND1|attn2|attn1,,,,,,,
2022-04-12 12:01:28,2022-04-12 12:07:15,0,100,347,1,2022-04-12 12:07:16,R_23dkJoW88poDVEB,,,,,anonymous,EN,1,41,2,,7,6,7,6,84,7,6,7,6,79,,,,,,,,,,,4,3,,,,,,,,,,,7,6,7,6,85,7,6,7,6,74,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_28,,,R_G_ND1|F_B_M|attn1|attn2|A_B_ND2|S_G_M,,,,,
2022-04-12 12:03:55,2022-04-12 12:07:29,0,100,214,1,2022-04-12 12:07:30,R_2ay6PDSPqW2zbic,,,,,anonymous,EN,1,34,2,,5,6,2,4,85,,,,,,5,6,4,7,92,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,7,5,6,4,80,4,6,5,7,88,,,,,,,,,,,2,FL_6,FL_30,,,,,attn1|F_B_ND1|R_G_ND2|S_G_M|attn2|A_B_M,,,
2022-04-12 12:01:20,2022-04-12 12:07:42,0,100,381,1,2022-04-12 12:07:42,R_OwAhVGcAmQggWxr,,,,,anonymous,EN,1,35,1,,5,6,7,6,82,5,6,7,6,74,,,,,,,,,,,2,3,,,,,,,,,,,5,6,7,6,97,5,6,7,6,75,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_28,,,A_B_ND2|R_G_ND1|attn1|F_B_M|attn2|S_G_M,,,,,
2022-04-12 11:53:53,2022-04-12 12:08:24,0,100,870,1,2022-04-12 12:08:25,R_1d17YIVK4F85YOg,,,,,anonymous,EN,1,27,1,,,,,,,,,,,,,,,,,,,,,,7,2,7,6,5,6,86,6,5,6,6,72,6,5,7,6,79,6,5,6,6,82,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_27,,attn2|A_B_ND2|attn1|F_B_M|S_G_ND1|R_G_M,,,,,,
2022-04-12 12:07:32,2022-04-12 12:09:09,0,100,97,1,2022-04-12 12:09:10,R_33cZaziby467abJ,,,,,anonymous,EN,1,30,1,,7,6,5,4,83,7,6,5,5,85,,,,,,,,,,,1,1,,,,,,,,,,,6,6,5,4,80,7,6,5,3,67,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_28,,,R_G_ND1|attn1|S_G_M|F_B_M|attn2|A_B_ND2,,,,,
2022-04-12 12:03:29,2022-04-12 12:09:10,0,100,340,1,2022-04-12 12:09:10,R_2WUbvNtJNr91g3M,,,,,anonymous,EN,1,40,1,,,,,,,,,,,,6,7,6,7,86,,,,,,1,1,,,,,,6,7,6,7,85,,,,,,,,,,,,,,,,6,7,6,7,82,6,7,6,7,73,,,,,,3,FL_6,FL_100,,,,,,,,attn2|R_G_M|S_G_ND2|F_B_ND1|A_B_M|attn1
2022-04-12 12:07:16,2022-04-12 12:09:32,0,100,136,1,2022-04-12 12:09:32,R_T7uOAFk4kka7Ig9,,,,,anonymous,EN,1,34,1,,6,6,7,7,82,5,6,7,7,79,7,5,7,6,87,5,7,6,6,79,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_26,attn1|A_B_M|attn2|F_B_ND2|S_G_M|R_G_ND1,,,,,,,
2022-04-11 18:20:49,2022-04-12 12:09:33,0,100,64123,1,2022-04-12 12:09:33,R_1cS2mXDps5dsas0,,,,,anonymous,EN,1,25,1,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,5,6,6,5,65,,,,,,5,6,6,5,90,,,,,,,,,,,6,6,7,7,79,6,7,6,6,70,2,FL_6,FL_31,,,,,,A_B_ND1|attn1|attn2|R_G_M|F_B_M|S_G_ND2,,
2022-04-12 12:09:13,2022-04-12 12:11:43,0,100,150,1,2022-04-12 12:11:44,R_3G37kTT4iTz0knT,,,,,anonymous,EN,1,41,2,,,,,,,,,,,,,,,,,,,,,,4,3,7,6,7,6,83,7,6,7,6,78,7,6,7,6,84,7,6,7,6,86,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_27,,attn1|attn2|R_G_M|A_B_ND2|F_B_M|S_G_ND1,,,,,,
2022-04-12 11:52:01,2022-04-12 12:13:22,0,100,1280,1,2022-04-12 12:13:22,R_1OjZkzbWf2skM9g,,,,,anonymous,EN,1,31,1,,,,,,,,,,,,5,6,4,5,40,,,,,,7,2,,,,,,6,4,6,5,60,,,,,,,,,,,,,,,,5,4,7,6,45,4,6,5,6,59,,,,,,3,FL_6,FL_100,,,,,,,,A_B_M|attn2|F_B_ND1|S_G_ND2|attn1|R_G_M
2022-04-12 12:12:05,2022-04-12 12:16:39,0,100,274,1,2022-04-12 12:16:39,R_5vYkPLod9d4NkXf,,,,,anonymous,EN,1,57,2,,,,,,,,,,,,7,7,6,7,80,7,6,7,6,82,7,3,7,6,7,6,71,7,7,6,7,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_29,,,,R_G_M|F_B_ND2|attn2|attn1|S_G_ND1|A_B_M,,,,
2022-04-12 12:15:02,2022-04-12 12:17:07,0,100,124,1,2022-04-12 12:17:08,R_O9f3jTcMLWq3Wzn,,,,,anonymous,EN,1,64,2,,7,6,6,7,97,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,7,6,7,7,100,7,6,7,6,85,,,,,,,,,,,7,6,7,6,100,1,FL_6,FL_93,,,,,,,A_B_ND1|S_G_M|R_G_ND2|F_B_M|attn1|attn2,
2022-04-12 12:16:33,2022-04-12 12:18:30,0,100,116,1,2022-04-12 12:18:30,R_24bHDrH2fnL2vYJ,,,,,anonymous,EN,1,58,1,,,,,,,,,,,,,,,,,,,,,,7,5,7,7,7,7,100,7,7,7,7,100,1,1,4,4,16,3,2,4,3,26,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_27,,attn1|F_B_M|R_G_M|S_G_ND1|A_B_ND2|attn2,,,,,,
2022-04-12 12:17:48,2022-04-12 12:19:22,0,100,93,1,2022-04-12 12:19:23,R_1irlmOMwYo2oj23,,,,,anonymous,EN,1,45,1,,6,5,7,6,70,6,5,7,6,70,6,7,7,6,97,6,5,7,6,92,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_26,R_G_ND1|S_G_M|attn2|attn1|F_B_ND2|A_B_M,,,,,,,
2022-04-12 12:15:09,2022-04-12 12:20:07,0,100,298,1,2022-04-12 12:20:09,R_3FXnt8GFFgBgaiv,,,,,anonymous,EN,1,34,1,,,,,,,,,,,,6,7,6,5,90,,,,,,7,2,,,,,,6,7,6,5,90,,,,,,,,,,,,,,,,6,7,7,5,90,6,7,6,7,90,,,,,,3,FL_6,FL_100,,,,,,,,attn1|S_G_ND2|R_G_M|attn2|A_B_M|F_B_ND1
2022-04-12 12:12:36,2022-04-12 12:21:17,0,100,521,1,2022-04-12 12:21:17,R_27Ua4ik7zlz8EEW,,,,,anonymous,EN,1,25,2,,,,,,,,,,,,2,2,2,2,15,6,6,6,6,91,7,5,5,5,5,5,86,7,7,6,6,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_29,,,,attn1|attn2|F_B_ND2|R_G_M|S_G_ND1|A_B_M,,,,
2022-04-12 12:13:47,2022-04-12 12:22:32,0,100,524,1,2022-04-12 12:22:32,R_27e5E3OengG055m,,,,,anonymous,EN,1,35,2,,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,7,2,,,,,,,,,,,1,1,1,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_28,,,A_B_ND2|attn2|attn1|R_G_ND1|S_G_M|F_B_M,,,,,
2022-04-12 11:59:36,2022-04-12 12:23:14,0,100,1417,1,2022-04-12 12:23:14,R_2rNGWTDev2hZG84,,,,,anonymous,EN,1,32,2,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,6,7,6,7,90,,,,,,6,7,6,7,90,,,,,,,,,,,6,7,6,7,90,7,6,7,6,90,3,FL_6,FL_31,,,,,,attn1|A_B_ND1|R_G_M|F_B_M|attn2|S_G_ND2,,
2022-04-12 12:22:58,2022-04-12 12:25:43,0,100,164,1,2022-04-12 12:25:45,R_3dSKBSTxYF1DX9L,,,,,anonymous,EN,1,44,2,,,,,,,,,,,,2,2,4,2,26,7,6,7,6,83,7,5,7,6,7,6,91,6,7,6,7,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_29,,,,attn2|F_B_ND2|R_G_M|A_B_M|S_G_ND1|attn1,,,,
2022-04-12 12:25:11,2022-04-12 12:26:32,0,100,80,1,2022-04-12 12:26:33,R_1Kx1Zga0kXrjFqo,,,,,anonymous,EN,1,25,2,,,,,,,,,,,,,,,,,,,,,,4,3,5,5,5,5,62,7,7,7,7,65,7,7,7,7,57,7,7,7,7,71,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_27,,A_B_ND2|S_G_ND1|attn1|attn2|R_G_M|F_B_M,,,,,,
2022-04-12 12:22:53,2022-04-12 12:26:37,0,100,224,1,2022-04-12 12:26:37,R_3EthhBusSgdoszs,,,,,anonymous,EN,1,25,1,,,,,,,,,,,,5,7,6,6,68,,,,,,7,5,,,,,,6,4,7,6,75,,,,,,,,,,,,,,,,6,7,6,6,78,5,7,6,6,72,,,,,,2,FL_6,FL_100,,,,,,,,A_B_M|S_G_ND2|R_G_M|F_B_ND1|attn1|attn2
2022-04-12 11:55:51,2022-04-12 12:27:19,0,100,1888,1,2022-04-12 12:27:20,R_1opTCfYmChlCevq,,,,,anonymous,EN,1,28,2,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,4,5,6,7,74,,,,,,4,5,6,7,82,,,,,,,,,,,3,4,5,6,78,4,5,6,7,100,2,FL_6,FL_31,,,,,,R_G_M|F_B_M|A_B_ND1|attn1|S_G_ND2|attn2,,
2022-04-12 12:26:26,2022-04-12 12:29:16,0,100,170,1,2022-04-12 12:29:18,R_27HxeS9lGyxqogB,,,,,anonymous,EN,1,35,1,,4,6,6,7,93,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,7,4,7,5,75,7,7,6,4,83,,,,,,,,,,,7,4,5,6,90,2,FL_6,FL_93,,,,,,,A_B_ND1|attn2|attn1|R_G_ND2|S_G_M|F_B_M,
2022-04-12 12:07:17,2022-04-12 12:30:09,0,100,1372,1,2022-04-12 12:30:10,R_2fa1JXxq2JJwPFI,,,,,anonymous,EN,1,25,2,,6,5,6,7,80,,,,,,6,7,7,6,80,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,6,6,7,6,68,6,5,6,6,88,,,,,,,,,,,2,FL_6,FL_30,,,,,R_G_ND2|A_B_M|F_B_ND1|S_G_M|attn2|attn1,,,
2022-04-12 12:33:11,2022-04-12 12:36:15,0,100,184,1,2022-04-12 12:36:15,R_1jAM15gO7R6aBDC,,,,,anonymous,EN,1,36,1,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,7,7,6,6,93,,,,,,7,6,6,6,91,,,,,,,,,,,7,6,5,5,90,7,5,7,7,86,2,FL_6,FL_31,,,,,,S_G_ND2|attn1|F_B_M|attn2|R_G_M|A_B_ND1,,
2022-04-12 12:35:07,2022-04-12 12:45:01,0,100,593,1,2022-04-12 12:45:02,R_qQP3EZTjXe1Ot0d,,,,,anonymous,EN,1,25,1,,6,4,7,6,70,6,5,7,6,70,,,,,,,,,,,7,5,,,,,,,,,,,7,4,6,7,66,7,4,5,7,80,,,,,,,,,,,,,,,,,,,,,1,FL_6,FL_28,,,S_G_M|attn2|F_B_M|attn1|R_G_ND1|A_B_ND2,,,,,
2022-04-12 15:03:20,2022-04-12 15:04:47,0,100,87,1,2022-04-12 15:04:48,R_1DPdOd8YqmdCsJP,,,,,anonymous,EN,1,34,1,,7,7,7,7,90,7,7,7,7,90,,,,,,,,,,,7,2,,,,,,,,,,,1,1,1,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,2,FL_6,FL_28,,,R_G_ND1|S_G_M|F_B_M|A_B_ND2|attn2|attn1,,,,,
