"ResponseId","sam_R1","sam_R2","sam_R3","sam_R4","sam_M1","sam_scenario","sam_condition","sam_diagnostic12","sam_valence","sam_R_tot","robin_R1","robin_R2","robin_R3","robin_R4","robin_M1","robin_scenario","robin_condition","robin_diagnostic12","robin_valence","robin_R_tot","francis_R1","francis_R2","francis_R3","francis_R4","francis_M1","francis_scenario","francis_condition","francis_diagnostic12","francis_valence","francis_R_tot","alex_R1","alex_R2","alex_R3","alex_R4","alex_M1","alex_scenario","alex_condition","alex_diagnostic12","alex_valence","alex_R_tot","age","gender","attn_chk_1Q","attn_chk_2_Q"
"R_1oAWJDIG0uk3wJH",4,6,5,6,70,"sam","diagnostic","NA","good",5.25,4,6,5,4,72,"robin","non-diagnostic","ND1","good",4.75,4,6,5,5,66,"francis","diagnostic","NA","bad",5,5,4,5,6,75,"alex","non-diagnostic","ND2","bad",5,24,1,7,4
"R_2bOb4U4ElEfNnH7",6,7,7,6,92,"sam","diagnostic","NA","good",6.5,5,6,6,5,70,"robin","non-diagnostic","ND2","good",5.5,2,1,1,2,7,"francis","diagnostic","NA","bad",1.5,3,2,3,3,24,"alex","non-diagnostic","ND1","bad",2.75,35,1,7,2
"R_31BqEmPDX8nkGIt",7,5,6,7,72,"sam","diagnostic","NA","good",6.25,6,6,5,7,71,"robin","non-diagnostic","ND1","good",6,5,7,6,6,73,"francis","diagnostic","NA","bad",6,6,6,7,5,75,"alex","non-diagnostic","ND2","bad",6,25,1,7,2
"R_1QN7N8S5wbB2jLc",7,4,7,6,97,"sam","diagnostic","NA","good",6,5,7,6,6,74,"robin","non-diagnostic","ND1","good",6,5,6,6,6,75,"francis","diagnostic","NA","bad",5.75,7,7,6,5,89,"alex","non-diagnostic","ND2","bad",6.25,25,1,7,2
"R_2w4aeVSh4kBl1OF",7,7,6,6,89,"sam","diagnostic","NA","good",6.5,5,7,7,6,96,"robin","non-diagnostic","ND1","good",6.25,5,7,6,6,70,"francis","diagnostic","NA","bad",6,7,6,7,5,70,"alex","non-diagnostic","ND2","bad",6.25,25,1,7,2
"R_2y78ylqLhU3wfoD",6,7,7,6,77,"sam","diagnostic","NA","good",6.5,6,7,7,6,99,"robin","non-diagnostic","ND2","good",6.5,6,7,6,7,83,"francis","non-diagnostic","ND1","bad",6.5,6,6,7,7,93,"alex","diagnostic","NA","bad",6.5,63,2,7,5
"R_3Pidwhb2q3scwVz",5,6,5,6,70,"sam","diagnostic","NA","good",5.5,6,5,6,5,80,"robin","non-diagnostic","ND2","good",5.5,6,5,6,5,80,"francis","diagnostic","NA","bad",5.5,6,5,6,5,81,"alex","non-diagnostic","ND1","bad",5.5,30,1,2,2
"R_2Sfvcc3RjxBkbnx",4,7,6,6,58,"sam","diagnostic","NA","good",5.75,5,4,7,5,56,"robin","non-diagnostic","ND1","good",5.25,7,5,7,5,61,"francis","non-diagnostic","ND2","bad",6,5,4,6,5,58,"alex","diagnostic","NA","bad",5,34,1,7,5
"R_1otG5CysgqX7Crr",4,7,5,6,79,"sam","diagnostic","NA","good",5.5,4,6,5,6,72,"robin","non-diagnostic","ND1","good",5.25,2,1,6,7,70,"francis","diagnostic","NA","bad",4,5,6,1,6,75,"alex","non-diagnostic","ND2","bad",4.5,28,1,7,4
"R_p4SGW7z32HS8M8h",7,7,7,7,85,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,3,29,"francis","non-diagnostic","ND1","bad",1.5,1,1,1,1,13,"alex","diagnostic","NA","bad",1,28,2,3,5
"R_2pJqxTtot3cQlR1",1,6,7,3,64,"sam","diagnostic","NA","good",4.25,7,3,6,3,86,"robin","non-diagnostic","ND1","good",4.75,4,3,1,5,85,"francis","non-diagnostic","ND2","bad",3.25,3,1,1,6,76,"alex","diagnostic","NA","bad",2.75,30,1,7,2
"R_3McigU3BmtDHV0G",4,5,4,4,48,"sam","diagnostic","NA","good",4.25,5,3,6,3,34,"robin","non-diagnostic","ND2","good",4.25,4,5,7,4,45,"francis","non-diagnostic","ND1","bad",5,3,6,4,2,40,"alex","diagnostic","NA","bad",3.75,46,2,7,5
"R_sTnkpWq2pEXDLkR",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,0,"alex","non-diagnostic","ND2","bad",1,30,2,7,2
"R_2n2nsvWKqHXc0tb",6,5,6,6,79,"sam","diagnostic","NA","good",5.75,7,5,5,5,55,"robin","non-diagnostic","ND2","good",5.5,6,5,4,6,62,"francis","non-diagnostic","ND1","bad",5.25,6,5,6,5,58,"alex","diagnostic","NA","bad",5.5,25,1,7,5
"R_29ghRUaD7NqaSxv",4,6,4,7,76,"sam","diagnostic","NA","good",5.25,6,4,7,7,84,"robin","non-diagnostic","ND1","good",6,2,4,4,6,72,"francis","non-diagnostic","ND2","bad",4,3,4,5,7,75,"alex","diagnostic","NA","bad",4.75,34,2,7,2
"R_2UVPkAWhGXb7izf",4,6,6,5,85,"sam","diagnostic","NA","good",5.25,5,4,6,6,80,"robin","non-diagnostic","ND1","good",5.25,5,6,5,4,75,"francis","non-diagnostic","ND2","bad",5,6,5,6,5,83,"alex","diagnostic","NA","bad",5.5,53,2,7,1
"R_3075uv7r3Z1NGz2",6,6,6,6,79,"sam","diagnostic","NA","good",6,6,6,6,6,90,"robin","non-diagnostic","ND2","good",6,5,5,6,6,77,"francis","diagnostic","NA","bad",5.5,6,6,6,6,76,"alex","non-diagnostic","ND1","bad",6,28,1,7,2
"R_0SZwEtNxsrdsxZD",7,5,7,5,71,"sam","diagnostic","NA","good",6,7,6,5,7,80,"robin","non-diagnostic","ND1","good",6.25,7,5,6,6,86,"francis","diagnostic","NA","bad",6,6,5,7,6,76,"alex","non-diagnostic","ND2","bad",6,54,1,1,5
"R_1238IHiN8Hglywg",7,7,6,7,83,"sam","diagnostic","NA","good",6.75,7,6,7,7,92,"robin","non-diagnostic","ND1","good",6.75,7,6,7,7,81,"francis","non-diagnostic","ND2","bad",6.75,1,2,1,2,18,"alex","diagnostic","NA","bad",1.5,25,2,2,2
"R_1C9Fkwfml2Hh62c",7,7,7,7,90,"sam","diagnostic","NA","good",7,7,7,7,7,90,"robin","non-diagnostic","ND1","good",7,7,7,7,7,89,"francis","non-diagnostic","ND2","bad",7,7,7,7,7,88,"alex","diagnostic","NA","bad",7,25,1,1,5
"R_W6iUOKt0hKEYqoF",6,7,6,6,82,"sam","diagnostic","NA","good",6.25,6,7,6,6,88,"robin","non-diagnostic","ND2","good",6.25,6,7,6,6,82,"francis","non-diagnostic","ND1","bad",6.25,6,7,6,6,95,"alex","diagnostic","NA","bad",6.25,56,1,1,5
"R_1DZ4RvNPVuJlan7",7,7,7,7,88,"sam","diagnostic","NA","good",7,7,6,7,7,81,"robin","non-diagnostic","ND2","good",6.75,2,3,2,1,36,"francis","non-diagnostic","ND1","bad",2,1,1,1,1,9,"alex","diagnostic","NA","bad",1,33,1,7,2
"R_1ihvguYMPdSwqht",6,5,7,6,83,"sam","diagnostic","NA","good",6,6,7,6,7,90,"robin","non-diagnostic","ND2","good",6.5,6,7,6,7,90,"francis","diagnostic","NA","bad",6.5,6,7,7,6,90,"alex","non-diagnostic","ND1","bad",6.5,36,2,7,2
"R_3M69LUqof7exhUY",6,6,4,5,90,"sam","diagnostic","NA","good",5.25,5,6,4,6,91,"robin","non-diagnostic","ND1","good",5.25,2,2,2,3,9,"francis","diagnostic","NA","bad",2.25,1,2,2,2,10,"alex","non-diagnostic","ND2","bad",1.75,36,2,7,2
"R_1jBLAUzuQux5GFX",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,2,2,3,3,20,"francis","diagnostic","NA","bad",2.5,1,1,1,1,0,"alex","non-diagnostic","ND1","bad",1,21,1,7,2
"R_1K6YkgKISK3VjAf",7,6,5,6,94,"sam","diagnostic","NA","good",6,5,4,5,6,85,"robin","non-diagnostic","ND1","good",5,6,5,6,5,98,"francis","non-diagnostic","ND2","bad",5.5,6,5,6,7,100,"alex","diagnostic","NA","bad",6,25,1,2,2
"R_2ay6PDSPqW2zbic",5,6,2,4,85,"sam","diagnostic","NA","good",4.25,7,5,6,4,80,"robin","non-diagnostic","ND2","good",5.5,4,6,5,7,88,"francis","non-diagnostic","ND1","bad",5.5,5,6,4,7,92,"alex","diagnostic","NA","bad",5.5,34,2,1,2
"R_T7uOAFk4kka7Ig9",6,6,7,7,82,"sam","diagnostic","NA","good",6.5,5,6,7,7,79,"robin","non-diagnostic","ND1","good",6.25,5,7,6,6,79,"francis","non-diagnostic","ND2","bad",6,7,5,7,6,87,"alex","diagnostic","NA","bad",6.25,34,1,7,1
"R_O9f3jTcMLWq3Wzn",7,6,6,7,97,"sam","diagnostic","NA","good",6.5,7,6,7,6,85,"robin","non-diagnostic","ND2","good",6.5,7,6,7,7,100,"francis","diagnostic","NA","bad",6.75,7,6,7,6,100,"alex","non-diagnostic","ND1","bad",6.5,64,2,7,2
"R_1irlmOMwYo2oj23",6,5,7,6,70,"sam","diagnostic","NA","good",6,6,5,7,6,70,"robin","non-diagnostic","ND1","good",6,6,5,7,6,92,"francis","non-diagnostic","ND2","bad",6,6,7,7,6,97,"alex","diagnostic","NA","bad",6.5,45,1,7,5
"R_27e5E3OengG055m",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,0,"alex","non-diagnostic","ND2","bad",1,35,2,7,2
"R_27HxeS9lGyxqogB",4,6,6,7,93,"sam","diagnostic","NA","good",5.75,7,7,6,4,83,"robin","non-diagnostic","ND2","good",6,7,4,7,5,75,"francis","diagnostic","NA","bad",5.75,7,4,5,6,90,"alex","non-diagnostic","ND1","bad",5.5,35,1,7,1
"R_2fa1JXxq2JJwPFI",6,5,6,7,80,"sam","diagnostic","NA","good",6,6,6,7,6,68,"robin","non-diagnostic","ND2","good",6.25,6,5,6,6,88,"francis","non-diagnostic","ND1","bad",5.75,6,7,7,6,80,"alex","diagnostic","NA","bad",6.5,25,2,7,2
"R_qQP3EZTjXe1Ot0d",6,4,7,6,70,"sam","diagnostic","NA","good",5.75,6,5,7,6,70,"robin","non-diagnostic","ND1","good",6,7,4,5,7,80,"francis","diagnostic","NA","bad",5.75,7,4,6,7,66,"alex","non-diagnostic","ND2","bad",6,25,1,7,5
"R_1DPdOd8YqmdCsJP",7,7,7,7,90,"sam","diagnostic","NA","good",7,7,7,7,7,90,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","diagnostic","NA","bad",1,1,1,1,1,0,"alex","non-diagnostic","ND2","bad",1,34,1,7,2
"R_1n8FbPz74mfiHsz",7,7,7,7,99,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,4,"francis","non-diagnostic","ND1","bad",1,2,2,4,2,10,"alex","diagnostic","NA","bad",2.5,30,1,7,2
"R_10xv6auytVAWxny",6,6,6,6,75,"sam","diagnostic","NA","good",6,6,6,6,6,77,"robin","non-diagnostic","ND2","good",6,2,2,2,2,22,"francis","diagnostic","NA","bad",2,1,1,1,1,22,"alex","non-diagnostic","ND1","bad",1,37,1,7,5
"R_2rja5i6YpALvJ49",7,6,6,7,74,"sam","diagnostic","NA","good",6.5,6,7,7,6,77,"robin","non-diagnostic","ND1","good",6.5,6,6,5,6,75,"francis","non-diagnostic","ND2","bad",5.75,7,6,6,7,76,"alex","diagnostic","NA","bad",6.5,38,2,7,3
"R_2AGeWN1bTDwXFCC",6,6,6,6,75,"sam","diagnostic","NA","good",6,6,6,6,6,76,"robin","non-diagnostic","ND1","good",6,1,1,1,1,0,"francis","diagnostic","NA","bad",1,2,2,3,1,7,"alex","non-diagnostic","ND2","bad",2,34,1,7,5
"R_OiZrV0MoiMN5unf",6,7,6,7,89,"sam","diagnostic","NA","good",6.5,6,7,6,7,83,"robin","non-diagnostic","ND2","good",6.5,7,7,6,6,100,"francis","diagnostic","NA","bad",6.5,5,7,6,7,100,"alex","non-diagnostic","ND1","bad",6.25,46,1,7,2
"R_1jeqfpibEb5lrdY",7,6,7,6,87,"sam","diagnostic","NA","good",6.5,7,5,6,5,76,"robin","non-diagnostic","ND1","good",5.75,7,5,6,7,58,"francis","non-diagnostic","ND2","bad",6.25,6,7,6,7,73,"alex","diagnostic","NA","bad",6.5,62,2,1,5
"R_VU0zvQLLKmcd2sp",7,6,7,6,84,"sam","diagnostic","NA","good",6.5,7,5,6,7,74,"robin","non-diagnostic","ND2","good",6.25,7,6,5,7,81,"francis","diagnostic","NA","bad",6.25,6,7,5,6,80,"alex","non-diagnostic","ND1","bad",6,30,2,7,2
"R_3nPB2Pj0GNjNfVF",7,6,7,6,91,"sam","diagnostic","NA","good",6.5,7,6,7,6,85,"robin","non-diagnostic","ND2","good",6.5,7,6,7,6,99,"francis","diagnostic","NA","bad",6.5,6,7,6,7,78,"alex","non-diagnostic","ND1","bad",6.5,38,1,7,2
"R_1EbX8GVrE2BPhCK",5,3,7,6,64,"sam","diagnostic","NA","good",5.25,5,3,6,7,82,"robin","non-diagnostic","ND2","good",5.25,5,7,6,4,66,"francis","diagnostic","NA","bad",5.5,5,2,7,5,36,"alex","non-diagnostic","ND1","bad",4.75,55,2,7,4
"R_2RTSHDR3vfVHAxS",6,6,7,6,85,"sam","diagnostic","NA","good",6.25,7,7,6,6,91,"robin","non-diagnostic","ND2","good",6.5,2,2,2,3,29,"francis","non-diagnostic","ND1","bad",2.25,2,3,3,3,19,"alex","diagnostic","NA","bad",2.75,28,1,7,2
"R_1OkqHn7rvSLpNRi",7,7,7,7,94,"sam","diagnostic","NA","good",7,7,7,7,7,83,"robin","non-diagnostic","ND1","good",7,1,1,1,1,4,"francis","non-diagnostic","ND2","bad",1,1,1,4,1,0,"alex","diagnostic","NA","bad",1.75,39,2,7,2
"R_vkvopB6EPuAzMzv",7,6,7,6,88,"sam","diagnostic","NA","good",6.5,7,7,6,6,93,"robin","non-diagnostic","ND1","good",6.5,1,1,2,3,15,"francis","diagnostic","NA","bad",1.75,2,1,2,2,12,"alex","non-diagnostic","ND2","bad",1.75,37,2,7,5
"R_2VdPMTtYzgHywtj",5,6,6,6,71,"sam","diagnostic","NA","good",5.75,4,6,5,6,70,"robin","non-diagnostic","ND1","good",5.25,4,6,6,5,70,"francis","non-diagnostic","ND2","bad",5.25,4,6,5,5,70,"alex","diagnostic","NA","bad",5,35,1,1,2
"R_1r1wVdkuBHDkPr4",7,6,7,6,90,"sam","diagnostic","NA","good",6.5,7,6,7,7,91,"robin","non-diagnostic","ND1","good",6.75,7,6,7,7,86,"francis","diagnostic","NA","bad",6.75,7,6,7,7,76,"alex","non-diagnostic","ND2","bad",6.75,25,1,7,2
"R_2CcPwJLGISyEDDm",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,4,0,"francis","non-diagnostic","ND2","bad",1.75,1,1,4,4,0,"alex","diagnostic","NA","bad",2.5,64,1,7,5
"R_SVjI0Xah0OSfnFf",7,6,5,6,84,"sam","diagnostic","NA","good",6,7,6,5,6,93,"robin","non-diagnostic","ND2","good",6,7,6,5,6,83,"francis","non-diagnostic","ND1","bad",6,7,6,5,6,86,"alex","diagnostic","NA","bad",6,41,1,7,1
"R_DUyfSjOJY2Fu2aJ",7,7,7,7,81,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,31,"francis","non-diagnostic","ND1","bad",1,7,7,7,7,81,"alex","diagnostic","NA","bad",7,27,2,7,2
"R_2Wxmzrr95dQOKwc",7,7,7,6,86,"sam","diagnostic","NA","good",6.75,6,7,7,7,86,"robin","non-diagnostic","ND1","good",6.75,6,6,7,3,92,"francis","diagnostic","NA","bad",5.5,7,7,7,7,79,"alex","non-diagnostic","ND2","bad",7,35,1,7,2
"R_Aj2GRaxH8cAQ1AB",7,7,7,7,92,"sam","diagnostic","NA","good",7,7,7,7,7,87,"robin","non-diagnostic","ND1","good",7,7,7,7,7,96,"francis","non-diagnostic","ND2","bad",7,7,7,7,7,100,"alex","diagnostic","NA","bad",7,35,1,7,2
"R_1jrN00jEzR8wks8",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,35,1,7,2
"R_3fZujr8OwVXmUcM",7,6,7,5,82,"sam","diagnostic","NA","good",6.25,7,5,6,7,78,"robin","non-diagnostic","ND2","good",6.25,7,5,6,7,82,"francis","non-diagnostic","ND1","bad",6.25,7,5,6,7,78,"alex","diagnostic","NA","bad",6.25,34,2,7,2
"R_1jCztVU0wsFkLIS",7,5,6,7,95,"sam","diagnostic","NA","good",6.25,5,6,6,5,81,"robin","non-diagnostic","ND1","good",5.5,3,1,3,2,11,"francis","non-diagnostic","ND2","bad",2.25,1,1,1,1,5,"alex","diagnostic","NA","bad",1,32,1,7,2
"R_3h5t7u4o5YNEen2",7,6,7,7,92,"sam","diagnostic","NA","good",6.75,6,6,7,7,80,"robin","non-diagnostic","ND2","good",6.5,6,5,6,5,71,"francis","non-diagnostic","ND1","bad",5.5,2,1,2,2,10,"alex","diagnostic","NA","bad",1.75,54,1,7,2
"R_1DMeUbZ4z2jiCcM",7,7,7,7,93,"sam","diagnostic","NA","good",7,7,7,7,7,96,"robin","non-diagnostic","ND2","good",7,2,2,1,1,9,"francis","diagnostic","NA","bad",1.5,3,3,3,3,36,"alex","non-diagnostic","ND1","bad",3,36,2,7,2
"R_1hQ16cpLyIOGtMW",6,5,5,6,62,"sam","diagnostic","NA","good",5.5,5,6,6,6,80,"robin","non-diagnostic","ND2","good",5.75,6,6,6,6,80,"francis","non-diagnostic","ND1","bad",6,6,6,5,6,75,"alex","diagnostic","NA","bad",5.75,33,1,7,5
"R_cBKU1A4gRZahXod",7,6,7,7,99,"sam","diagnostic","NA","good",6.75,7,7,6,7,99,"robin","non-diagnostic","ND2","good",6.75,6,7,7,6,75,"francis","non-diagnostic","ND1","bad",6.5,7,6,7,7,87,"alex","diagnostic","NA","bad",6.75,36,1,7,2
"R_1hFEcpC1qztjJ1U",7,6,7,6,76,"sam","diagnostic","NA","good",6.5,7,7,6,7,71,"robin","non-diagnostic","ND1","good",6.75,7,6,7,6,84,"francis","diagnostic","NA","bad",6.5,7,6,7,6,79,"alex","non-diagnostic","ND2","bad",6.5,38,1,2,2
"R_3j7CstsACZl5S4W",7,5,6,3,86,"sam","diagnostic","NA","good",5.25,4,7,6,6,67,"robin","non-diagnostic","ND2","good",5.75,6,4,7,4,67,"francis","diagnostic","NA","bad",5.25,5,3,6,5,70,"alex","non-diagnostic","ND1","bad",4.75,29,1,1,2
"R_5oj7UHGsjpzwhih",4,4,4,4,36,"sam","diagnostic","NA","good",4,6,4,5,6,53,"robin","non-diagnostic","ND2","good",5.25,3,4,3,4,40,"francis","diagnostic","NA","bad",3.5,5,4,4,5,56,"alex","non-diagnostic","ND1","bad",4.5,30,2,7,3
"R_ZvZX4HpoUCLDmtH",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","non-diagnostic","ND2","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,35,1,7,2
"R_1eyreXF2jX6JsHi",7,6,6,7,95,"sam","diagnostic","NA","good",6.5,6,5,4,6,79,"robin","non-diagnostic","ND1","good",5.25,3,4,2,3,64,"francis","diagnostic","NA","bad",3,2,3,4,3,70,"alex","non-diagnostic","ND2","bad",3,29,1,7,5
"R_3laHcSIJevBAqw9",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","non-diagnostic","ND2","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,25,1,7,2
"R_UlnEZhOoLcrphJL",6,7,7,6,57,"sam","diagnostic","NA","good",6.5,6,7,7,6,61,"robin","non-diagnostic","ND1","good",6.5,6,7,6,7,66,"francis","diagnostic","NA","bad",6.5,6,7,6,6,61,"alex","non-diagnostic","ND2","bad",6.25,20,2,1,2
"R_1kFiP1o2AN6JKNV",7,6,7,7,88,"sam","diagnostic","NA","good",6.75,4,6,6,6,83,"robin","non-diagnostic","ND1","good",5.5,7,6,7,7,67,"francis","non-diagnostic","ND2","bad",6.75,7,6,7,7,68,"alex","diagnostic","NA","bad",6.75,36,1,7,2
"R_2CCAn2IFfR5Emjl",6,6,6,6,94,"sam","diagnostic","NA","good",6,6,6,6,6,87,"robin","non-diagnostic","ND2","good",6,1,1,1,1,3,"francis","diagnostic","NA","bad",1,1,1,1,1,4,"alex","non-diagnostic","ND1","bad",1,29,1,7,5
"R_3nwrIzVu8E2zZZv",6,6,6,6,86,"sam","diagnostic","NA","good",6,6,6,6,6,79,"robin","non-diagnostic","ND2","good",6,3,3,3,3,35,"francis","diagnostic","NA","bad",3,2,2,2,2,11,"alex","non-diagnostic","ND1","bad",2,32,1,7,2
"R_3mEvVd6P8pg7Mzv",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,0,"francis","non-diagnostic","ND2","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,33,2,7,2
"R_RkxGi6dmDWn0Sfn",7,7,6,7,49,"sam","diagnostic","NA","good",6.75,7,6,7,6,84,"robin","non-diagnostic","ND2","good",6.5,7,6,7,7,66,"francis","non-diagnostic","ND1","bad",6.75,7,7,6,7,67,"alex","diagnostic","NA","bad",6.75,36,1,7,5
"R_1Gvlo6AmBmjYVqH",6,7,6,7,91,"sam","diagnostic","NA","good",6.5,6,7,5,7,89,"robin","non-diagnostic","ND1","good",6.25,6,7,6,7,90,"francis","diagnostic","NA","bad",6.5,5,7,6,7,83,"alex","non-diagnostic","ND2","bad",6.25,30,2,7,2
"R_tMSi7rG2ZpdjYKl",7,6,7,6,73,"sam","diagnostic","NA","good",6.5,7,6,7,6,78,"robin","non-diagnostic","ND2","good",6.5,7,6,7,6,69,"francis","diagnostic","NA","bad",6.5,7,4,7,6,70,"alex","non-diagnostic","ND1","bad",6,32,1,1,5
"R_1r0M4tlnnvoaPhZ",6,7,7,7,96,"sam","diagnostic","NA","good",6.75,6,6,5,5,73,"robin","non-diagnostic","ND2","good",5.5,1,1,1,2,4,"francis","non-diagnostic","ND1","bad",1.25,2,1,3,2,27,"alex","diagnostic","NA","bad",2,35,1,7,5
"R_2zHlU8rFaAqlmds",6,6,5,6,80,"sam","diagnostic","NA","good",5.75,6,6,5,6,80,"robin","non-diagnostic","ND2","good",5.75,3,2,1,3,20,"francis","non-diagnostic","ND1","bad",2.25,1,1,3,3,15,"alex","diagnostic","NA","bad",2,48,1,7,2
"R_3Jt60NlLW8O9NX3",5,6,6,5,85,"sam","diagnostic","NA","good",5.5,6,5,5,6,68,"robin","non-diagnostic","ND2","good",5.5,5,6,6,5,8,"francis","diagnostic","NA","bad",5.5,2,2,1,2,12,"alex","non-diagnostic","ND1","bad",1.75,30,1,7,2
"R_2dsSbIJiclxsdE1",7,7,7,6,92,"sam","diagnostic","NA","good",6.75,6,6,7,6,81,"robin","non-diagnostic","ND1","good",6.25,1,1,1,1,2,"francis","diagnostic","NA","bad",1,1,1,2,1,8,"alex","non-diagnostic","ND2","bad",1.25,43,1,7,5
"R_1I6MVQZ8UM2cNzc",7,6,7,6,90,"sam","diagnostic","NA","good",6.5,7,6,7,6,71,"robin","non-diagnostic","ND1","good",6.5,7,6,7,6,77,"francis","diagnostic","NA","bad",6.5,7,6,7,7,81,"alex","non-diagnostic","ND2","bad",6.75,38,2,7,2
"R_2abnmfxX8X5Z1rB",7,7,7,6,89,"sam","diagnostic","NA","good",6.75,7,6,7,7,84,"robin","non-diagnostic","ND2","good",6.75,7,6,7,7,91,"francis","diagnostic","NA","bad",6.75,1,1,1,1,78,"alex","non-diagnostic","ND1","bad",1,28,2,3,2
"R_3lSQug5FMhQ8j7z",7,6,7,6,88,"sam","diagnostic","NA","good",6.5,6,6,7,6,86,"robin","non-diagnostic","ND2","good",6.25,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,31,1,7,5
"R_28CVu9dxcJCe5Te",6,7,7,7,96,"sam","diagnostic","NA","good",6.75,6,6,7,7,97,"robin","non-diagnostic","ND1","good",6.5,2,1,1,2,5,"francis","diagnostic","NA","bad",1.5,1,1,2,1,3,"alex","non-diagnostic","ND2","bad",1.25,30,2,7,2
"R_uhaxP81oVZuciBz",7,7,7,7,91,"sam","diagnostic","NA","good",7,6,6,7,6,82,"robin","non-diagnostic","ND1","good",6.25,1,1,1,1,0,"francis","non-diagnostic","ND2","bad",1,1,1,1,1,9,"alex","diagnostic","NA","bad",1,52,2,7,2
"R_5768iRUKQ2wzoHf",2,6,4,5,84,"sam","diagnostic","NA","good",4.25,6,3,5,4,71,"robin","non-diagnostic","ND2","good",4.5,4,7,5,6,78,"francis","non-diagnostic","ND1","bad",5.5,6,3,5,5,69,"alex","diagnostic","NA","bad",4.75,33,1,1,2
"R_12sYovSrr0ETSeF",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND2","good",7,1,1,1,1,0,"francis","non-diagnostic","ND1","bad",1,1,1,1,1,0,"alex","diagnostic","NA","bad",1,46,2,1,5
"R_2638HPSDJIckdLk",5,3,5,1,54,"sam","diagnostic","NA","good",3.5,3,4,7,6,46,"robin","non-diagnostic","ND2","good",5,4,6,7,6,46,"francis","diagnostic","NA","bad",5.75,4,7,6,4,49,"alex","non-diagnostic","ND1","bad",5.25,30,1,7,3
"R_1rCHUQuQnfdw5fM",7,7,7,7,97,"sam","diagnostic","NA","good",7,6,6,7,6,91,"robin","non-diagnostic","ND1","good",6.25,2,2,1,3,10,"francis","diagnostic","NA","bad",2,2,2,4,3,20,"alex","non-diagnostic","ND2","bad",2.75,38,1,7,2
"R_3JjXiAJakEnfbgT",7,7,7,7,100,"sam","diagnostic","NA","good",7,7,7,7,7,100,"robin","non-diagnostic","ND1","good",7,1,1,1,1,8,"francis","non-diagnostic","ND2","bad",1,1,1,1,1,3,"alex","diagnostic","NA","bad",1,45,2,7,2
"R_2RUERV3q5v8qNes",6,6,6,6,90,"sam","diagnostic","NA","good",6,6,6,6,6,90,"robin","non-diagnostic","ND2","good",6,2,2,1,2,15,"francis","diagnostic","NA","bad",1.75,2,2,2,3,20,"alex","non-diagnostic","ND1","bad",2.25,36,2,7,2
"R_3fOglLDhEl2JvxF",7,7,7,7,92,"sam","diagnostic","NA","good",7,7,6,7,7,89,"robin","non-diagnostic","ND1","good",6.75,1,1,2,1,8,"francis","diagnostic","NA","bad",1.25,3,2,4,3,36,"alex","non-diagnostic","ND2","bad",3,34,1,7,5
"R_dnxyQvYJLUCtsul",7,6,6,7,93,"sam","diagnostic","NA","good",6.5,7,1,2,3,98,"robin","non-diagnostic","ND2","good",3.25,2,3,2,3,14,"francis","diagnostic","NA","bad",2.5,2,4,3,3,37,"alex","non-diagnostic","ND1","bad",3,52,2,2,5
"R_tKRU18Rx1IGRuIF",5,6,7,6,59,"sam","diagnostic","NA","good",6,7,6,7,7,72,"robin","non-diagnostic","ND2","good",6.75,7,6,7,6,74,"francis","diagnostic","NA","bad",6.5,6,7,7,6,66,"alex","non-diagnostic","ND1","bad",6.5,32,2,7,5
