"","ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","age","gender","attn_chk_1Q","attn_chk_2_Q","R_tot"
"2750","R_3P79H6mzeUeOFFn",2,1,3,2,12,"alex","non-diagnostic","ND2",20,2,2,2,2
"2751","R_12gQVSo1i5WEzAT",4,4,6,5,50,"alex","non-diagnostic","ND2",50,2,7,5,4.75
"2752","R_3phgp0IhsWOsPWJ",1,1,5,3,70,"alex","non-diagnostic","ND2",21,2,7,5,2.5
"2753","R_2qFaxwns872s6Wy",2,2,3,2,20,"alex","non-diagnostic","ND2",19,2,7,5,2.25
"2754","R_Zs3e14QgLFEpAat",4,4,5,2,51,"alex","non-diagnostic","ND2",25,2,1,2,3.75
"2755","R_3feltfMCpdds5RZ",4,4,3,3,40,"alex","non-diagnostic","ND2",62,2,3,5,3.5
"2756","R_3frtxWq5Rnb7XXF",2,2,2,3,18,"alex","non-diagnostic","ND2",27,2,7,2,2.25
"2757","R_3GsajukJp2h9zGP",4,4,4,4,50,"alex","non-diagnostic","ND2",26,2,7,5,4
"2758","R_2QXRRDS90dzSXsL",2,1,2,2,8,"alex","non-diagnostic","ND2",18,2,5,2,1.75
"2759","R_1INtsZuPgMS2cE7",1,1,4,3,7,"alex","non-diagnostic","ND2",20,5,7,5,2.25
"2760","R_1F9zfnH6Bl76HdC",1,1,3,3,18,"alex","non-diagnostic","ND2",19,1,7,5,2
"2761","R_pyYPZ3ysepzcDzH",2,2,2,2,20,"alex","non-diagnostic","ND2",19,2,7,5,2
"2762","R_1GIAGFQzg6FxLrN",2,2,4,2,9,"alex","non-diagnostic","ND2",19,2,7,2,2.5
"2763","R_1QL9poQI8Ey4tmx",1,1,2,2,8,"alex","non-diagnostic","ND2",19,2,5,5,1.5
"2764","R_3Hkoj5q2fKlrBPE",4,3,3,4,68,"alex","non-diagnostic","ND2",22,2,1,2,3.5
"2765","R_0BNT0fgZJnvnmoN",1,1,1,1,0,"alex","non-diagnostic","ND2",23,1,7,5,1
"2766","R_1d1hqYYOj3YHnAB",2,3,3,3,15,"alex","non-diagnostic","ND2",18,1,7,5,2.75
"2767","R_3lE1XGwszLDcKgu",3,3,3,3,28,"alex","non-diagnostic","ND2",33,2,5,5,3
"2768","R_2n0QHkjepMc55ex",2,2,2,2,8,"alex","non-diagnostic","ND2",51,1,7,2,2
"2769","R_3hlJl5e3hheu40M",2,2,4,3,17,"alex","non-diagnostic","ND2",21,2,7,5,2.75
"2770","R_s6g9F6vjEgPgEUh",4,4,3,4,15,"alex","non-diagnostic","ND2",31,2,6,5,3.75
"2771","R_1Crq2NYugi0gAC6",1,1,6,1,3,"alex","non-diagnostic","ND2",20,2,7,5,2.25
"2772","R_ueTso9sM6HsCoCJ",2,2,3,1,30,"alex","non-diagnostic","ND2",19,1,2,5,2
"2773","R_OOwTA71WcGGZlvz",1,1,1,1,0,"alex","non-diagnostic","ND2",19,1,7,2,1
"2774","R_TaUG3zX7uOKCmDT",1,1,1,1,24,"alex","non-diagnostic","ND2",20,2,7,2,1
"2775","R_2fx32JlKwYZcpRh",2,2,2,2,15,"alex","non-diagnostic","ND2",21,1,7,2,2
"2776","R_2ePdUBgjSMgAZGH",2,2,3,3,25,"alex","non-diagnostic","ND2",18,2,7,5,2.5
"2777","R_2Pi36X02EevWfmX",2,4,4,2,43,"alex","non-diagnostic","ND2",19,1,7,5,3
"2778","R_1ov8PXGvufzkB3s",3,4,5,3,34,"alex","non-diagnostic","ND2",24,2,6,5,3.75
"2779","R_32JW6uEp2MZRxCW",2,2,2,2,11,"alex","non-diagnostic","ND2",51,1,7,2,2
"2780","R_3QLdlAJCZprSYxk",2,3,4,3,29,"alex","non-diagnostic","ND2",27,2,7,2,3
"2781","R_3J7VoPPmuPnURrl",2,2,4,2,30,"alex","non-diagnostic","ND2",31,2,7,5,2.5
"2782","R_2D7gtUrRk5QKy4b",2,2,3,2,30,"alex","non-diagnostic","ND2",27,2,5,2,2.25
"2783","R_1K8SIy39A7rSR0G",3,2,3,2,30,"alex","non-diagnostic","ND2",41,2,7,5,2.5
"2784","R_1QuUqFOM71AiWp6",1,1,1,1,2,"alex","non-diagnostic","ND2",19,1,2,2,1
"2785","R_1l67T7wleFweq2F",2,2,3,1,15,"alex","non-diagnostic","ND2",57,2,7,5,2
"2786","R_1DCEvrROIcsNzPx",2,2,3,2,22,"alex","non-diagnostic","ND2",19,2,7,2,2.25
"2787","R_1hEAMySl5bovtbJ",3,2,4,3,39,"alex","non-diagnostic","ND2",19,1,7,2,3
"2788","R_22XQMloQkq9bBVz",1,1,5,1,0,"alex","non-diagnostic","ND2",19,2,6,5,2
"2789","R_8qT51w95CkkQfxn",2,2,4,1,3,"alex","non-diagnostic","ND2",46,2,7,5,2.25
"2790","R_tRMpkm5sIIB8pPz",1,2,2,2,4,"alex","non-diagnostic","ND2",23,2,7,2,1.75
"2791","R_1eIELsKujujaJAF",1,1,2,2,15,"alex","non-diagnostic","ND2",19,2,7,2,1.5
"2792","R_215pBkJdZOkvuRB",1,1,1,1,10,"alex","non-diagnostic","ND2",21,1,7,2,1
"2793","R_12yCWtpAo54ZUM3",2,2,5,3,22,"alex","non-diagnostic","ND2",23,2,7,5,3
"2794","R_yjBI8yZ5UFQEDuN",4,2,4,2,35,"alex","non-diagnostic","ND2",19,1,2,2,3
"2795","R_1JKEOCoYbbSYdM3",7,4,4,3,50,"alex","non-diagnostic","ND2",29,2,7,2,4.5
"2796","R_3qy6nGd8TSqNUiF",3,3,3,3,40,"alex","non-diagnostic","ND2",23,1,7,2,3
"2797","R_2RQjVSd90Mh1rsk",3,1,4,1,17,"alex","non-diagnostic","ND2",21,1,7,2,2.25
"2798","R_3qgGfooJwjYr26a",4,3,3,4,50,"alex","non-diagnostic","ND2",18,2,6,2,3.5
"2799","R_1eJF4vxIrwCVoYc",2,2,4,2,10,"alex","diagnostic","NA",21,1,7,5,2.5
"2800","R_22P72dSp8OrG5cr",3,3,2,1,7,"alex","diagnostic","NA",19,2,7,5,2.25
"2801","R_2rOTs15tqRQwV9K",1,1,3,2,5,"alex","diagnostic","NA",19,1,7,2,1.75
"2802","R_2uwlynXLtiMStnr",1,1,1,1,0,"alex","diagnostic","NA",20,1,7,2,1
"2803","R_erKQyfWZ9q2Z56N",4,4,3,2,44,"alex","diagnostic","NA",28,2,5,5,3.25
"2804","R_3P5FstjojdG9yUm",7,5,5,6,74,"alex","diagnostic","NA",27,2,4,5,5.75
"2805","R_RQgwmWwMUl4Y5nb",1,2,1,1,6,"alex","diagnostic","NA",23,1,7,5,1.25
"2806","R_QivP4jM7gjH6CKl",2,2,2,2,12,"alex","diagnostic","NA",19,2,7,5,2
"2807","R_2X0rhIqKtxeNCO7",4,4,5,4,22,"alex","diagnostic","NA",22,1,6,5,4.25
"2808","R_OwI8g6B8uW8YHAJ",2,2,2,1,15,"alex","diagnostic","NA",22,2,7,5,1.75
"2809","R_29IxMZzQJVdgyyZ",2,1,2,1,25,"alex","diagnostic","NA",21,2,7,5,1.5
"2810","R_1CjUYQNygqULYxG",2,2,2,2,19,"alex","diagnostic","NA",19,1,2,2,2
"2811","R_2wT9YCpn7W4MhUz",2,2,4,1,15,"alex","diagnostic","NA",30,1,2,5,2.25
"2812","R_1pXLChFhdy1POSJ",1,1,1,1,0,"alex","diagnostic","NA",19,2,7,2,1
"2813","R_1jZDBBwhMHTOTM9",3,3,4,2,30,"alex","diagnostic","NA",22,1,7,2,3
"2814","R_1CdMbKoyF0CVm8z",2,2,4,3,25,"alex","diagnostic","NA",39,2,7,2,2.75
"2815","R_1dnxejy7XtlHd5w",1,1,5,1,0,"alex","diagnostic","NA",29,2,1,2,2
"2816","R_0pTZcsGybJfQdUZ",1,1,1,1,8,"alex","diagnostic","NA",18,3,7,2,1
"2817","R_71fIT5gWzAohdVT",1,1,1,1,0,"alex","diagnostic","NA",18,2,7,5,1
"2818","R_s731Qo7xHENDYqt",2,1,1,1,12,"alex","diagnostic","NA",42,2,1,2,1.25
"2819","R_3Jypi2yZ6KiRlQA",3,5,4,2,40,"alex","diagnostic","NA",21,2,7,5,3.5
"2820","R_3qZKGoUos2irJTk",1,1,2,1,1,"alex","diagnostic","NA",23,2,7,5,1.25
"2821","R_1MVYEWygsjjYuUi",3,3,3,2,13,"alex","diagnostic","NA",27,2,7,2,2.75
"2822","R_3GANMJBV8H3rnuz",1,1,1,1,0,"alex","diagnostic","NA",19,2,7,5,1
"2823","R_32PxGG5eD0x01TC",1,1,1,1,0,"alex","diagnostic","NA",20,1,6,2,1
"2824","R_115tFFwTvBaHTwP",1,1,1,1,0,"alex","diagnostic","NA",25,1,7,5,1
"2825","R_3FXazjeb7Z2uGXe",2,2,2,1,10,"alex","diagnostic","NA",21,1,7,2,1.75
"2826","R_czN6Qigc97HtlZL",2,2,3,5,34,"alex","diagnostic","NA",24,2,5,5,3
"2827","R_2YG29dlgKspbG2x",3,4,4,3,35,"alex","diagnostic","NA",47,2,7,5,3.5
"2828","R_1gNGE5ykgUEDWcY",3,3,4,3,38,"alex","diagnostic","NA",20,2,7,2,3.25
"2829","R_vUp0wWKzEDv6He1",3,3,4,3,44,"alex","diagnostic","NA",19,2,5,5,3.25
"2830","R_2QsSsjzBbGMCybw",2,1,2,2,11,"alex","diagnostic","NA",20,2,7,2,1.75
"2831","R_24c1FvMygBLZIw8",2,1,3,2,72,"alex","diagnostic","NA",23,2,5,5,2
"2832","R_wX0JrOvaLhU7ldf",1,1,4,1,5,"alex","diagnostic","NA",21,2,7,2,1.75
"2833","R_1IY1CybCxSVfqkF",1,1,3,1,10,"alex","diagnostic","NA",21,2,7,5,1.5
"2834","R_72SNUy2aZuQPReh",2,2,3,2,3,"alex","diagnostic","NA",20,2,7,2,2.25
"2835","R_1gthlB8EgozM7ZB",2,2,5,2,8,"alex","diagnostic","NA",56,1,1,2,2.75
"2836","R_3NUbNzcMUisg8ud",4,4,5,4,43,"alex","diagnostic","NA",34,2,2,5,4.25
"2837","R_27VtWpPnu7kfXnv",1,1,3,1,0,"alex","diagnostic","NA",28,1,7,5,1.5
"2838","R_3D1MzU6kDixR5zo",1,1,3,2,21,"alex","diagnostic","NA",21,2,2,2,1.75
"2839","R_2EBuQYfjF5MVrNt",1,2,3,1,10,"alex","diagnostic","NA",20,1,7,2,1.75
"2840","R_bmBeQII7efeZBYZ",3,1,2,2,7,"alex","diagnostic","NA",19,2,7,5,2
"2841","R_YQdeUXw3n1FQAIF",1,1,3,1,4,"alex","diagnostic","NA",24,2,7,5,1.5
"2842","R_2s59KUBbPHfbV9B",3,3,4,3,30,"alex","diagnostic","NA",34,2,7,2,3.25
"2843","R_740zTljtP230Nep",2,2,3,3,17,"alex","diagnostic","NA",34,2,7,2,2.5
"2844","R_3s0sCCHOsde5O7B",1,1,2,1,6,"alex","diagnostic","NA",22,1,2,2,1.25
"2845","R_1rc81dd8tZhEG1e",2,2,3,1,16,"alex","diagnostic","NA",25,2,7,2,2
"2846","R_2RQzWOhpDAB2BOV",2,4,2,1,21,"alex","diagnostic","NA",21,1,7,2,2.25
"2847","R_2bPPh5DMwfvqqKc",1,1,1,1,0,"alex","diagnostic","NA",28,1,7,2,1
"2848","R_6nd95VmEdibs46t",1,1,1,1,0,"alex","diagnostic","NA",22,2,7,5,1
"2849","R_2zYlvtLPBRb7d83",3,2,4,3,28,"alex","diagnostic","NA",27,2,6,5,3
"2850","R_3J4boQaj0m3iPBG",1,1,4,3,15,"alex","diagnostic","NA",43,2,7,2,2.25
"2851","R_297mHCVU4rhfg85",2,2,4,2,26,"alex","diagnostic","NA",21,2,3,5,2.5
"2852","R_3R1vkXH6eQFbxK0",1,1,1,1,0,"alex","diagnostic","NA",22,1,3,2,1
"2853","R_23fctR8hmsJxSpl",4,3,6,5,68,"alex","diagnostic","NA",21,1,7,2,4.5
"2854","R_C1UhsYjvX8gMSbL",2,2,2,2,28,"alex","diagnostic","NA",18,1,7,2,2
"2855","R_3CTsex57gcrXn73",2,2,3,1,20,"alex","diagnostic","NA",21,2,7,2,2
"2856","R_1lztGgtiNw6zBKk",2,2,4,3,81,"alex","diagnostic","NA",28,2,7,2,2.75
"2857","R_3nqIptrAXLdnYcg",1,1,4,4,8,"alex","diagnostic","NA",32,2,7,2,2.5
"2858","R_1FCyHoFQDrqGaFi",2,1,4,2,19,"alex","diagnostic","NA",18,1,2,2,2.25
"2859","R_2YKPwkVgu7zEfDT",2,2,4,2,25,"alex","diagnostic","NA",32,1,2,2,2.5
"2860","R_ROZXdVTcNqJwOEF",2,3,3,4,40,"alex","diagnostic","NA",21,1,7,2,3
"2861","R_3DhbczaZsG0oMfM",1,2,3,1,15,"alex","diagnostic","NA",26,1,7,5,1.75
"2862","R_2uwaIybTyTHVlIe",1,1,2,1,9,"alex","diagnostic","NA",20,2,7,2,1.25
"2863","R_1nZoovroWRWr0t9",3,3,3,2,20,"alex","diagnostic","NA",22,1,2,2,2.75
"2864","R_3GDiX6uziiQcPBY",4,4,5,2,50,"alex","diagnostic","NA",42,2,7,2,3.75
"2865","R_Ai0ovnKbhSidONj",1,1,5,1,27,"alex","diagnostic","NA",18,2,6,5,2
"2866","R_3G2PeBUDXX19Jmo",1,1,1,1,0,"alex","diagnostic","NA",53,1,7,5,1
"2867","R_3IQwxn5rgRuBMdg",3,3,4,3,40,"alex","diagnostic","NA",27,2,7,5,3.25
"2868","R_1JPFiETKBiYcgPo",3,3,5,3,25,"alex","diagnostic","NA",30,1,5,2,3.5
"2869","R_Us9xIEBeRShnB4d",1,1,4,3,12,"alex","diagnostic","NA",20,1,7,2,2.25
"2870","R_1Oppg6poeSehqwR",2,1,2,2,0,"alex","diagnostic","NA",21,2,7,5,1.75
"2871","R_pEu9tN3tXNVd2cV",1,2,7,3,8,"alex","diagnostic","NA",18,2,7,2,3.25
"2872","R_1nMUZAGpgjwzcQW",1,1,1,1,10,"alex","diagnostic","NA",23,2,5,2,1
"2873","R_1DT05mFZIJ9mO6L",4,3,4,4,31,"alex","diagnostic","NA",20,2,2,2,3.75
"2874","R_28Gv3dBnS1PKXXa",4,4,4,2,28,"alex","diagnostic","NA",44,2,7,2,3.5
"2875","R_tY728wRNCSgvewN",1,1,1,1,0,"alex","diagnostic","NA",28,2,7,2,1
"2876","R_2VD5jqOsLPxm1Yx",1,1,3,3,28,"alex","diagnostic","NA",19,2,5,2,2
"2877","R_O9hRMip0eJsczQd",2,3,5,2,12,"alex","diagnostic","NA",27,2,7,2,3
"2878","R_3ksQSSz2ZjevOVv",2,1,4,2,5,"alex","diagnostic","NA",20,3,7,2,2.25
"2879","R_2WG388auznr4lIh",3,3,3,2,23,"alex","diagnostic","NA",20,2,5,2,2.75
"2880","R_2fCznrvmcfAGXLn",3,3,6,4,50,"alex","diagnostic","NA",34,2,2,2,4
"2881","R_3qPfegJCjpB5pqT",2,2,3,1,80,"alex","diagnostic","NA",26,1,7,2,2
"2882","R_2wLGrIouBZqr5IE",2,3,2,2,16,"alex","diagnostic","NA",20,2,4,2,2.25
"2883","R_2cb9gxmJxWfe289",2,2,3,2,20,"alex","diagnostic","NA",24,1,7,2,2.25
"2884","R_2AXXKnEEt0rD26o",2,2,3,2,25,"alex","diagnostic","NA",22,1,7,5,2.25
"2885","R_3Lc12uLMk3eKzeH",2,1,4,2,17,"alex","diagnostic","NA",22,2,7,5,2.25
"2886","R_1kGmXrayZdkDsS7",4,2,4,3,8,"alex","diagnostic","NA",37,1,7,2,3.25
"2887","R_2OVdJ9LWSNhbjCv",4,2,2,2,20,"alex","diagnostic","NA",27,2,7,2,2.5
"2888","R_2OPFQ7LykO2p3f2",2,2,2,2,11,"alex","diagnostic","NA",54,2,7,5,2
"2889","R_vf7Ra4AQDs4wPBL",3,3,3,2,26,"alex","diagnostic","NA",20,2,4,2,2.75
"2890","R_czG3ZwoVRzXZaJX",1,2,2,2,20,"alex","diagnostic","NA",18,2,6,2,1.75
"2891","R_2xFPg1uHDctsGIy",2,2,2,1,14,"alex","diagnostic","NA",33,2,2,2,1.75
"2892","R_3mjz2WfoB4rCAjI",2,2,5,4,30,"alex","diagnostic","NA",22,1,7,2,3.25
"2893","R_2EA9Q6hC6mpFcZR",3,2,3,2,17,"alex","diagnostic","NA",20,2,7,5,2.5
"2894","R_1fiJYHUXTnsNQFe",1,2,2,2,3,"alex","diagnostic","NA",26,2,1,2,1.75
"2895","R_3rH6ccNqC6Oe0Mi",2,2,4,3,39,"alex","diagnostic","NA",19,1,7,2,2.75
"2896","R_2P576ttTSLoibZF",2,3,5,1,23,"alex","diagnostic","NA",18,1,7,2,2.75
"2897","R_2P1HHKCP2oINBmj",1,1,2,1,0,"alex","diagnostic","NA",19,1,7,2,1.25
"2898","R_5mN80NJUYNykt6F",2,2,2,2,19,"alex","diagnostic","NA",22,2,7,5,2
"2899","R_tSWt1euTS9bbCvv",2,2,4,1,5,"alex","diagnostic","NA",24,2,3,5,2.25
"2900","R_2DZcnalmBk1g5zY",1,1,2,2,26,"alex","diagnostic","NA",35,1,7,2,1.5
"2901","R_3R8UVujKwfhy5WA",1,1,1,1,9,"alex","diagnostic","NA",31,2,5,5,1
"2902","R_1lgDdTGbA2E7uzI",2,2,4,3,22,"alex","diagnostic","NA",25,3,5,2,2.75
"2903","R_ZIdRZ8Cd7AKrNbX",1,1,2,1,3,"alex","diagnostic","NA",26,1,1,5,1.25
"2904","R_ZKa0g5ovNe3NylH",1,2,5,3,34,"alex","diagnostic","NA",22,2,7,5,2.75
"2905","R_26nJrFI8Ulco18W",1,1,4,2,0,"alex","diagnostic","NA",20,1,7,2,2
"2906","R_exiFDbTcHbfwHPr",1,1,1,1,6,"alex","diagnostic","NA",20,1,7,2,1
"2907","R_1rdlNGMC81w3HmV",3,2,3,2,20,"alex","diagnostic","NA",21,2,7,2,2.5
"2908","R_1NlYv2OV6nh9huu",1,1,2,1,0,"alex","diagnostic","NA",21,1,5,2,1.25
"2909","R_1FOCionaPHAmgOo",1,1,1,1,10,"alex","diagnostic","NA",22,2,6,5,1
"2910","R_3F4Nisdcl4L4Bf2",4,3,4,3,50,"alex","diagnostic","NA",20,1,7,5,3.5
"2911","R_22XqhYJQepmUHt5",4,4,4,4,48,"alex","diagnostic","NA",26,2,7,5,4
"2912","R_2R1D7uMg8Acnkhs",2,1,2,2,20,"alex","diagnostic","NA",27,1,7,5,1.75
"2913","R_C3NmdMfCAswkrpn",1,1,4,1,15,"alex","diagnostic","NA",23,2,7,5,1.75
"2914","R_3jU7cVqnP8eJkGM",2,2,4,2,15,"alex","diagnostic","NA",20,2,2,2,2.5
"2915","R_bKn7IIMAfwmTUd3",3,2,3,3,39,"alex","diagnostic","NA",23,2,7,5,2.75
"2916","R_2BfTT03l9NcJ5Ms",1,1,1,1,0,"alex","diagnostic","NA",45,1,5,2,1
"2917","R_UyzBIDjimxtXUdj",2,2,4,3,25,"alex","diagnostic","NA",23,1,7,2,2.75
"2918","R_1rGkRjrUyYNPvPv",1,1,1,1,0,"alex","diagnostic","NA",33,1,7,2,1
"2919","R_10A6mBNGWiCxovk",1,1,4,1,0,"alex","diagnostic","NA",19,1,7,5,1.75
"2920","R_27jOEGBwohLqgoz",1,1,1,1,0,"alex","diagnostic","NA",23,1,7,5,1
"2921","R_qRz0jTmq8Kxjh61",2,2,2,2,25,"alex","diagnostic","NA",21,2,7,2,2
"2922","R_1f0NmXPmt6iKEdR",3,2,3,2,15,"alex","diagnostic","NA",20,2,3,2,2.5
"2923","R_BMndffjuppqKsYF",1,2,3,1,14,"alex","diagnostic","NA",18,2,7,2,1.75
"2924","R_1KkJw9YUkGYFcRu",1,7,4,2,17,"alex","diagnostic","NA",46,1,7,5,3.5
"2925","R_sb64lskbtM13Bpn",1,1,4,1,8,"alex","diagnostic","NA",22,2,7,5,1.75
"2926","R_2D2Ewy6Y7Cn2KYE",2,1,3,4,39,"alex","diagnostic","NA",22,2,2,5,2.5
"2927","R_239sAuBJ7IpPlv0",1,1,3,1,0,"alex","diagnostic","NA",20,2,7,5,1.5
"2928","R_5uW8q3ossHdSvG9",2,2,4,2,9,"alex","diagnostic","NA",26,2,7,5,2.5
"2929","R_28SPJraZMp2DVJg",3,3,4,3,45,"alex","diagnostic","NA",30,1,1,5,3.25
"2930","R_qPeYD5jUl0gTKBX",1,1,2,1,15,"alex","diagnostic","NA",19,1,7,5,1.25
"2931","R_3qO1udAahxmuiof",1,2,4,2,10,"alex","diagnostic","NA",41,1,7,2,2.25
"2932","R_6sckwKAbLNfrLuV",1,1,3,1,20,"alex","diagnostic","NA",23,1,7,2,1.5
"2933","R_PNAnWXYxijgypTH",3,3,3,3,30,"alex","diagnostic","NA",28,1,7,5,3
"2934","R_2BsVdTI4SmwRXOY",3,3,4,2,9,"alex","diagnostic","NA",19,1,5,2,3
"2935","R_1mI8jh3bIBTiJbB",2,2,4,2,23,"alex","diagnostic","NA",23,2,7,5,2.5
"2936","R_3Dm0T3cGxLxiRvX",3,2,3,3,24,"alex","diagnostic","NA",21,2,7,2,2.75
"2937","R_2b35ikfJv6jfi2u",2,1,4,3,0,"alex","diagnostic","NA",43,2,7,5,2.5
"2938","R_3q8VdlBEtAujUDQ",1,1,2,1,0,"alex","diagnostic","NA",19,2,7,2,1.25
"2939","R_2toh6WB5atSoeoi",2,1,3,2,5,"alex","diagnostic","NA",20,2,7,2,2
"2940","R_2cpYzJib9guycCu",2,3,5,2,30,"alex","diagnostic","NA",20,2,7,2,3
"2941","R_2QsaHF5ak9E8Alz",2,1,4,2,15,"alex","diagnostic","NA",31,1,7,3,2.25
"2942","R_3lPJZnZBN649XeR",2,3,4,4,70,"alex","diagnostic","NA",49,1,7,2,3.25
"2943","R_3rDzzqYOW5xDm5H",2,3,4,2,10,"alex","diagnostic","NA",21,1,7,2,2.75
"2944","R_1irFPYYuSuo8JEx",2,2,3,2,9,"alex","diagnostic","NA",42,1,7,5,2.25
"2945","R_C95fLG8Jocqvrm9",1,1,3,2,16,"alex","diagnostic","NA",21,2,7,2,1.75
"2946","R_8dEZklfxhYw8EbD",2,2,2,2,6,"alex","diagnostic","NA",20,3,7,2,2
"2947","R_6u3E1A5sdKM5lAd",3,2,3,2,19,"alex","diagnostic","NA",21,2,7,5,2.5
"2948","R_u7EibYliOpURx2V",1,1,1,1,1,"alex","diagnostic","NA",41,2,7,2,1
"2949","R_1E1efsDxXALXFYu",2,3,5,3,70,"alex","diagnostic","NA",35,2,7,2,3.25
"2950","R_07mZyew97CuSiD7",4,4,3,3,50,"alex","diagnostic","NA",41,2,7,2,3.5
"2951","R_1puuHhAwaMUUIzr",4,4,2,2,50,"alex","diagnostic","NA",50,1,7,2,3
"2952","R_3fduXED54L7LKRK",1,1,1,1,0,"alex","diagnostic","NA",22,1,7,5,1
"2953","R_eVBaWr8wpGNr3d7",1,1,3,3,20,"alex","diagnostic","NA",18,2,7,2,2
"2954","R_28NXkWS7V0fIxRS",2,2,3,2,17,"alex","diagnostic","NA",34,1,7,2,2.25
"2955","R_dmadc8jVgcs5czL",1,1,1,1,0,"alex","diagnostic","NA",18,2,1,2,1
"2956","R_3HtXCuIXwFS2G1O",1,1,4,2,23,"alex","diagnostic","NA",21,1,7,2,2
"2957","R_2wtdIpwo78WpFuT",1,1,1,1,10,"alex","diagnostic","NA",40,1,5,2,1
"2958","R_1lAhvyIxrYEOnUz",4,4,4,4,49,"alex","diagnostic","NA",18,2,7,5,4
"2959","R_3MKaXB9hIDnuzne",2,1,2,2,13,"alex","diagnostic","NA",21,2,7,2,1.75
"2960","R_2CmkyY8ti8ZwpuT",3,2,4,3,30,"alex","diagnostic","NA",22,1,7,5,3
"2961","R_2SGOSVR6Bhqxwpu",1,2,1,1,10,"alex","diagnostic","NA",20,1,7,5,1.25
"2962","R_ZpIrH22AD4FlC6Z",1,2,3,2,20,"alex","diagnostic","NA",23,2,7,5,2
"2963","R_2f3Qen9MgN5mWVu",3,3,4,3,40,"alex","diagnostic","NA",18,2,4,2,3.25
"2964","R_1o5ffhB13jYIh4X",1,2,4,2,24,"alex","diagnostic","NA",43,2,7,2,2.25
"2965","R_RqW9FQtLAJ3Gbex",4,3,5,6,38,"alex","diagnostic","NA",22,2,7,5,4.5
"2966","R_2EntBk3zFYpjiLU",4,4,4,3,60,"alex","diagnostic","NA",18,2,7,5,3.75
"2967","R_1HBxwP3lytnPo7D",2,1,4,2,26,"alex","diagnostic","NA",18,2,7,5,2.25
"2968","R_O7FWukit3MgqRpv",1,1,2,1,5,"alex","diagnostic","NA",19,2,2,5,1.25
"2969","R_2R3xAskOTFNHtKh",1,5,3,3,9,"alex","diagnostic","NA",29,2,7,5,3
"2970","R_1dFzn8BMjgbSWgL",1,1,2,1,0,"alex","diagnostic","NA",19,1,4,2,1.25
"2971","R_3nkksXSPuGRpdQn",1,1,2,3,2,"alex","diagnostic","NA",23,2,5,5,1.75
"2972","R_XGloloNlFJUugXT",2,2,3,1,19,"alex","diagnostic","NA",18,2,7,5,2
"2973","R_s84WMropaHw8FXz",4,2,4,2,28,"alex","diagnostic","NA",46,2,7,5,3
"2974","R_3G1jw1CSzTGMhJy",1,1,3,2,22,"alex","diagnostic","NA",49,1,6,2,1.75
"2975","R_RVqNK7voR5Q26mR",2,2,2,2,20,"alex","diagnostic","NA",47,1,7,2,2
"2976","R_3Kwnug0t3xHJhX3",2,1,7,1,14,"alex","diagnostic","NA",36,2,2,2,2.75
"2977","R_2CCFpKJ0WRPKVnS",1,1,4,2,13,"alex","diagnostic","NA",23,2,7,2,2
"2978","R_3fdezWO1Pm4w7Fv",2,2,3,2,20,"alex","diagnostic","NA",36,1,7,2,2.25
"2979","R_338xFhsQ9SobesE",1,1,1,1,17,"alex","diagnostic","NA",25,2,7,5,1
"2980","R_1dcXuWhrNQ6D8Ac",1,1,1,1,0,"alex","diagnostic","NA",20,1,7,2,1
"2981","R_cTn544x6Ic6GD17",1,1,4,1,0,"alex","diagnostic","NA",30,1,7,5,1.75
"2982","R_11i0UReCMCVtra8",1,1,2,1,10,"alex","diagnostic","NA",42,1,7,2,1.25
"2983","R_1gdPjYZ0M1nWNbj",2,4,2,2,18,"alex","diagnostic","NA",21,2,7,2,2.5
"2984","R_3KqeEWSrBw8Zy4p",1,1,2,2,0,"alex","diagnostic","NA",26,1,7,2,1.5
"2985","R_VU2YFmtatccWcvf",2,1,5,4,25,"alex","diagnostic","NA",28,2,2,5,3
"2986","R_6RVsuEccFI8NyKd",2,2,3,2,20,"alex","diagnostic","NA",32,2,7,2,2.25
"2987","R_3nNa2f6PfkUzxaa",2,3,2,2,12,"alex","diagnostic","NA",19,2,5,5,2.25
"2988","R_30bEf6tJp7rO1H7",3,3,4,3,48,"alex","diagnostic","NA",20,2,1,2,3.25
"2989","R_2dSb9czFfwecKFM",3,1,5,2,29,"alex","diagnostic","NA",37,2,2,5,2.75
"2990","R_3dScrbtmTCEXINu",2,2,4,2,10,"alex","diagnostic","NA",22,2,7,2,2.5
"2991","R_3O8rBfJkEXll1X8",2,1,1,2,12,"alex","diagnostic","NA",18,2,2,5,1.5
"2992","R_1KvGQMN2bbAObPg",2,2,3,1,14,"alex","diagnostic","NA",50,1,3,2,2
"2993","R_Y5pMytLkiNAFFmx",1,1,3,3,3,"alex","diagnostic","NA",21,2,7,5,2
"2994","R_efygPXlazdfcdTX",1,1,2,1,7,"alex","diagnostic","NA",18,1,7,5,1.25
"2995","R_2ZIFPndzRLGli8r",2,3,3,2,17,"alex","diagnostic","NA",18,2,6,5,2.5
"2996","R_2ClJl4hdAaeVhhu",3,4,3,3,50,"alex","diagnostic","NA",51,1,7,5,3.25
"2997","R_DCu76RcZVLmA4WR",2,3,2,3,50,"alex","diagnostic","NA",62,4,7,5,2.5
