StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,consentQ,age,gender,gender_4_TEXT,S_ND1_R_1,S_ND1_R_2,S_ND1_R_3,S_ND1_R_4,S_ND1_M_1,R_ND2_R_1,R_ND2_R_2,R_ND2_R_3,R_ND2_R_4,R_ND2_M_1,F_M_R_1,F_M_R_2,F_M_R_3,F_M_R_4,F_M_M_1,A_M_R_1,A_M_R_2,A_M_R_3,A_M_R_4,A_M_M_1,attn_chk_1Q,attn_chk_2_Q,S_ND2_R_1,S_ND2_R_2,S_ND2_R_3,S_ND2_R_4,S_ND2_M_1,R_M_R_1,R_M_R_2,R_M_R_3,R_M_R_4,R_M_M_1,F_ND1_R_1,F_ND1_R_2,F_ND1_R_3,F_ND1_R_4,F_ND1_M_1,A_ND2_R_1,A_ND2_R_2,A_ND2_R_3,A_ND2_R_4,A_ND2_M_1,S_M_R_1,S_M_R_2,S_M_R_3,S_M_R_4,S_M_M_1,R_ND1_R_1,R_ND1_R_2,R_ND1_R_3,R_ND1_R_4,R_ND1_M_1,F_ND2_R_1,F_ND2_R_2,F_ND2_R_3,F_ND2_R_4,F_ND2_M_1,A_ND1_R_1,A_ND1_R_2,A_ND1_R_3,A_ND1_R_4,A_ND1_M_1
2022-02-08 15:11:31,2022-02-08 15:24:11,0,100,759,1,2022-02-08 15:24:11,R_vIGvLpNcrHnPksx,,,,,anonymous,EN,1,23,2,,,,,,,,,,,,,,,,,1,2,1,1,3,7,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,16,2,2,2,3,26,3,3,2,3,43,,,,,
2022-02-08 15:18:01,2022-02-08 15:25:01,0,100,419,1,2022-02-08 15:25:01,R_2n0QHkjepMc55ex,,,,,anonymous,EN,1,51,1,,3,3,4,4,42,,,,,,3,4,3,3,24,,,,,,7,2,,,,,,3,4,2,4,43,,,,,,2,2,2,2,8,,,,,,,,,,,,,,,,,,,,
2022-02-08 15:21:13,2022-02-08 15:25:26,0,100,252,1,2022-02-08 15:25:26,R_2PomEkG8wKGNSXI,,,,,anonymous,EN,1,39,2,,4,4,4,4,50,4,4,3,4,35,4,4,4,4,50,4,4,4,4,49,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 15:25:51,2022-02-01 15:26:05,0,1,14,0,2022-02-08 15:26:07,R_3M5rRl62HRToCXu,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 10:57:32,2022-02-01 15:28:19,0,83,16247,0,2022-02-08 15:28:20,R_1MLZ6stIqkV1ntw,,,,,anonymous,EN,1,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 15:23:11,2022-02-01 15:28:34,0,92,323,0,2022-02-08 15:28:43,R_z1BQO54pEj67CmZ,,,,,anonymous,EN,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,15,1,1,1,2,10,2,1,3,2,15,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 15:28:26,2022-02-01 15:31:37,0,93,191,0,2022-02-08 15:31:43,R_3RsxLuVCyPR7t5v,,,,,anonymous,EN,1,20,1,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,16,3,3,4,3,30,,,,,
2022-02-08 15:27:02,2022-02-08 15:34:04,0,100,422,1,2022-02-08 15:34:05,R_27xswKWutq0mDsI,,,,,anonymous,EN,1,32,2,,,,,,,,,,,,,,,,,1,2,4,1,10,7,5,1,2,4,2,10,2,2,1,2,10,2,2,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 15:41:58,2022-02-01 15:43:08,0,85,70,0,2022-02-08 15:43:11,R_3k1wHWSHeVq6C1d,,,,,anonymous,EN,1,21,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 15:37:58,2022-02-01 15:43:36,0,99,337,0,2022-02-08 15:43:37,R_2e2LpRolZz576iu,,,,,anonymous,EN,1,22,1,,1,2,1,2,1,1,1,1,1,6,3,3,4,3,32,2,1,1,2,0,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 15:44:13,2022-02-08 15:52:51,0,100,517,1,2022-02-08 15:52:52,R_10T2uoqYbcYigmm,,,,,anonymous,EN,1,43,2,,,,,,,,,,,,,,,,,2,2,3,2,22,7,2,,,,,,,,,,,,,,,,,,,,,3,3,4,2,34,1,1,1,1,9,4,4,4,3,33,,,,,
2022-02-08 15:57:42,2022-02-08 16:05:18,0,100,455,1,2022-02-08 16:05:18,R_zSxIhvQ31EJxeMh,,,,,anonymous,EN,1,21,2,,,,,,,,,,,,,,,,,1,1,3,2,90,7,2,2,2,2,2,80,3,3,4,2,70,3,2,3,3,80,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 16:03:10,2022-02-01 16:10:16,0,99,426,0,2022-02-08 16:10:22,R_XsS8SCmxrjgmfBf,,,,,anonymous,EN,1,21,2,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,1,1,1,1,0,,,,,,,,,,,1,1,4,1,0,,,,,,3,3,4,4,30,1,1,2,1,0
2022-02-08 16:00:35,2022-02-08 16:11:11,0,100,635,1,2022-02-08 16:11:13,R_1IW7qPysq8SoMPq,,,,,anonymous,EN,1,58,2,,2,2,2,2,10,2,2,1,1,10,2,2,2,2,15,2,2,1,1,8,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 16:05:27,2022-02-08 16:11:18,0,100,350,1,2022-02-08 16:11:18,R_2zSKFtFhfJcxITH,,,,,anonymous,EN,1,22,2,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,1,1,1,3,13,,,,,,,,,,,2,1,1,2,10,,,,,,2,3,2,2,18,1,2,3,2,10
2022-02-01 16:12:11,2022-02-01 16:14:00,0,88,109,0,2022-02-08 16:14:10,R_28VcnFfogiFANad,,,,,anonymous,EN,1,19,2,,,,,,,,,,,,,,,,,2,2,2,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 16:11:59,2022-02-01 16:16:47,0,99,287,0,2022-02-08 16:16:52,R_3hlJl5e3hheu40M,,,,,anonymous,EN,1,21,2,,,,,,,,,,,,2,2,3,3,29,,,,,,7,5,,,,,,,,,,,,,,,,2,2,4,3,17,2,2,3,2,18,2,2,2,3,29,,,,,,,,,,
2022-02-08 16:19:37,2022-02-08 16:23:16,0,100,218,1,2022-02-08 16:23:17,R_UKiMwvZYJSYjI0p,,,,,anonymous,EN,1,21,1,,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,2,1,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 16:25:08,2022-02-01 16:25:28,0,83,20,0,2022-02-08 16:25:39,R_SVplg8UFzkRxmkV,,,,,anonymous,EN,1,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 16:23:44,2022-02-01 16:27:58,0,99,253,0,2022-02-08 16:28:02,R_s6g9F6vjEgPgEUh,,,,,anonymous,EN,1,31,2,,1,1,4,2,5,,,,,,3,4,3,4,15,,,,,,6,5,,,,,,1,1,1,3,2,,,,,,4,4,3,4,15,,,,,,,,,,,,,,,,,,,,
2022-02-08 15:15:46,2022-02-08 16:30:27,0,100,4480,1,2022-02-08 16:30:27,R_22VudU3YesHl1Xv,,,,,anonymous,EN,1,34,2,,,,,,,,,,,,,,,,,1,1,2,1,5,7,2,2,2,4,2,7,1,1,1,1,0,3,3,5,1,46,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 16:30:28,2022-02-08 16:34:43,0,100,254,1,2022-02-08 16:34:43,R_1Crq2NYugi0gAC6,,,,,anonymous,EN,1,20,2,,,,,,,,,,,,5,4,7,4,38,,,,,,7,5,,,,,,,,,,,,,,,,1,1,6,1,3,1,1,5,3,8,1,1,1,3,6,,,,,,,,,,
2022-02-01 15:30:42,2022-02-01 16:40:36,0,83,4194,0,2022-02-08 16:40:36,R_1feKLETjHbDq6QQ,,,,,anonymous,EN,1,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 16:40:59,2022-02-08 16:47:26,0,100,386,1,2022-02-08 16:47:26,R_1ITcXqisVTgfngE,,,,,anonymous,EN,1,18,2,,,,,,,,,,,,,,,,,3,3,5,4,35,2,5,,,,,,,,,,,,,,,,,,,,,2,2,5,4,40,2,3,3,3,25,2,2,4,3,20,,,,,
2022-02-08 16:43:44,2022-02-08 16:47:56,0,100,252,1,2022-02-08 16:47:57,R_ueTso9sM6HsCoCJ,,,,,anonymous,EN,1,19,1,,2,3,2,2,26,,,,,,3,2,4,3,30,,,,,,2,5,,,,,,2,2,1,2,25,,,,,,2,2,3,1,30,,,,,,,,,,,,,,,,,,,,
2022-02-01 16:44:08,2022-02-01 16:49:57,0,90,349,0,2022-02-08 16:49:58,R_3NCgDSsUxkpwRut,,,,,anonymous,EN,1,20,2,,,,,,,,,,,,,,,,,3,3,4,4,34,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 16:46:30,2022-02-08 16:51:15,0,100,285,1,2022-02-08 16:51:15,R_1OJsyDvfVCOEqsY,,,,,anonymous,EN,1,19,2,,3,2,4,1,40,2,2,1,3,29,1,1,4,3,20,1,1,4,2,30,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 17:02:27,2022-02-01 17:04:01,0,87,93,0,2022-02-08 17:04:03,R_22QXo8ADXvA4UHT,,,,,anonymous,EN,1,19,1,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 17:03:52,2022-02-01 17:04:01,0,1,8,0,2022-02-08 17:04:09,R_2AWQX8x3EhPDP8n,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 17:03:07,2022-02-08 17:07:01,0,100,234,1,2022-02-08 17:07:01,R_OOwTA71WcGGZlvz,,,,,anonymous,EN,1,19,1,,,,,,,,,,,,2,1,3,2,0,,,,,,7,2,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,3,3,0,1,1,1,1,0,,,,,,,,,,
2022-02-08 17:02:51,2022-02-08 17:07:35,0,100,284,1,2022-02-08 17:07:37,R_6WGQ9WuidVlGwbD,,,,,anonymous,EN,1,19,2,,3,3,4,3,50,4,4,7,3,40,3,4,4,4,45,3,3,4,3,47,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 17:03:05,2022-02-08 17:09:52,0,100,406,1,2022-02-08 17:09:52,R_2pLxWqaIuOf01t1,,,,,anonymous,EN,1,18,2,,,,,,,,,,,,,,,,,3,3,3,1,18,7,2,1,2,3,2,15,1,3,1,2,7,3,3,5,2,21,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 17:28:52,2022-02-01 17:29:31,0,1,38,0,2022-02-08 17:29:32,R_3nqSs89RKMqE6hW,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 17:27:43,2022-02-08 17:31:56,0,100,253,1,2022-02-08 17:31:58,R_2PC0MUmP0OL1ofh,,,,,anonymous,EN,1,19,1,,,,,,,,,,,,,,,,,1,1,1,1,0,7,2,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,0,3,1,4,3,30,,,,,
2022-02-01 17:37:39,2022-02-01 17:38:55,0,88,76,0,2022-02-08 17:39:04,R_5zNsHtfipDKtsM9,,,,,anonymous,EN,1,18,1,,,,,,,,,,,,,,,,,3,3,4,5,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 17:37:10,2022-02-08 17:40:45,0,100,214,1,2022-02-08 17:40:46,R_TaUG3zX7uOKCmDT,,,,,anonymous,EN,1,20,2,,,,,,,,,,,,1,1,1,1,23,,,,,,7,2,,,,,,,,,,,,,,,,1,1,1,1,24,1,1,1,1,8,2,2,4,3,30,,,,,,,,,,
2022-02-08 17:37:29,2022-02-08 17:41:41,0,100,251,1,2022-02-08 17:41:42,R_3NXxxYAi4EzC46i,,,,,anonymous,EN,1,23,1,,2,1,4,3,32,,,,,,3,3,4,3,41,,,,,,2,4,,,,,,1,2,1,1,10,,,,,,3,1,4,3,29,,,,,,,,,,,,,,,,,,,,
2022-02-01 16:50:51,2022-02-01 17:42:47,0,99,3116,0,2022-02-08 17:42:50,R_25KpaFvVBLaat5U,,,,,anonymous,EN,1,61,2,,,,,,,,,,,,,,,,,3,4,3,3,29,3,5,3,3,3,3,29,4,4,4,4,50,6,6,4,4,51,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 17:37:25,2022-02-08 17:43:33,0,100,367,1,2022-02-08 17:43:33,R_uh64AthIoetJqKZ,,,,,anonymous,EN,1,19,1,,,,,,,,,,,,,,,,,2,2,5,3,18,3,2,2,2,5,2,10,6,2,2,2,11,1,2,3,3,31,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 17:39:41,2022-02-08 17:47:56,0,100,495,1,2022-02-08 17:47:57,R_2fx32JlKwYZcpRh,,,,,anonymous,EN,1,21,1,,,,,,,,,,,,2,2,3,3,15,,,,,,7,2,,,,,,,,,,,,,,,,2,2,2,2,15,2,2,3,2,15,2,2,1,2,15,,,,,,,,,,
2022-02-01 17:09:08,2022-02-01 17:50:15,0,91,2467,0,2022-02-08 17:50:21,R_tPVemtkTCN47UaZ,,,,,anonymous,EN,1,19,1,,,,,,,,,,,,3,1,5,5,30,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,19,,,,,,,,,,
2022-02-01 17:52:43,2022-02-01 17:54:27,0,88,104,0,2022-02-08 17:54:27,R_2TvekGsaCxS6FrX,,,,,anonymous,EN,1,22,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,10,,,,,,,,,,,,,,,
2022-02-01 17:55:44,2022-02-01 17:56:33,0,83,48,0,2022-02-08 17:56:42,R_3pi3rjs3GMzkfM9,,,,,anonymous,EN,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 17:58:56,2022-02-08 18:01:40,0,100,164,1,2022-02-08 18:01:40,R_333xjw6jWame2Hx,,,,,anonymous,EN,1,28,1,,,,,,,,,,,,,,,,,1,1,1,1,0,2,2,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,,,,,
2022-02-08 18:06:55,2022-02-08 18:11:28,0,100,273,1,2022-02-08 18:11:30,R_cH2GrUoojCaZxC1,,,,,anonymous,EN,1,20,2,,3,3,4,3,40,2,2,1,2,15,4,4,3,3,50,2,2,2,2,20,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 10:25:59,2022-02-08 18:13:25,0,100,28046,1,2022-02-08 18:13:25,R_A0x8uz5ZKQL1nDX,,,,,anonymous,EN,1,22,1,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,2,2,1,2,15,,,,,,,,,,,2,2,1,1,20,,,,,,4,3,4,4,43,2,2,4,2,15
2022-02-01 18:24:17,2022-02-01 18:24:32,0,3,14,0,2022-02-08 18:24:39,R_1LOTZpjgd4yBjAJ,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 16:57:43,2022-02-08 18:26:46,0,100,5342,1,2022-02-08 18:26:46,R_25zuz4q8KNIw8F5,,,,,anonymous,EN,1,22,2,,,,,,,,,,,,,,,,,3,3,4,1,70,2,5,,,,,,,,,,,,,,,,,,,,,2,2,6,4,70,4,3,4,2,70,3,4,6,5,70,,,,,
2022-02-08 19:24:03,2022-02-08 19:35:23,0,100,680,1,2022-02-08 19:35:25,R_tMsa1GoCLYoVNId,,,,,anonymous,EN,1,27,2,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,2,1,1,1,6,,,,,,,,,,,2,2,1,1,4,,,,,,2,2,4,3,9,1,1,1,1,2
2022-02-01 19:38:53,2022-02-01 19:45:55,0,99,421,0,2022-02-08 19:46:02,R_2ePdUBgjSMgAZGH,,,,,anonymous,EN,1,18,2,,4,4,3,3,38,,,,,,4,4,6,6,50,,,,,,7,5,,,,,,2,2,1,4,25,,,,,,2,2,3,3,25,,,,,,,,,,,,,,,,,,,,
2022-02-01 20:45:06,2022-02-01 20:50:23,0,99,317,0,2022-02-08 20:50:29,R_2Pi36X02EevWfmX,,,,,anonymous,EN,1,19,1,,,,,,,,,,,,4,3,5,4,45,,,,,,7,5,,,,,,,,,,,,,,,,2,4,4,2,43,4,2,4,1,14,4,2,3,4,25,,,,,,,,,,
2022-02-01 21:01:03,2022-02-01 21:01:20,0,1,17,0,2022-02-08 21:01:23,R_Zg9SLu9SgOiSmZz,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01 22:44:29,2022-02-01 22:44:58,0,3,29,0,2022-02-08 22:45:04,R_1jIZtNSh0BwR6wH,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08 23:49:47,2022-02-08 23:53:29,0,100,222,1,2022-02-08 23:53:30,R_1ov8PXGvufzkB3s,,,,,anonymous,EN,1,24,2,,3,2,4,3,40,,,,,,3,3,3,3,29,,,,,,6,5,,,,,,3,3,3,3,31,,,,,,3,4,5,3,34,,,,,,,,,,,,,,,,,,,,
2022-02-09 00:08:58,2022-02-09 00:12:24,0,100,205,1,2022-02-09 00:12:24,R_1laRTyZZ9Y9V48X,,,,,anonymous,EN,1,19,1,,,,,,,,,,,,,,,,,3,3,3,3,35,2,2,3,4,4,4,50,3,3,4,4,38,3,3,4,3,37,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 00:12:44,2022-02-09 00:19:46,0,100,421,1,2022-02-09 00:19:46,R_27j4K1XRjPon1Rc,,,,,anonymous,EN,1,28,2,,,,,,,,,,,,,,,,,2,1,1,1,0,7,2,,,,,,,,,,,,,,,,,,,,,3,1,3,1,9,4,2,1,1,20,4,1,1,1,10,,,,,
2022-02-02 00:31:45,2022-02-02 00:34:57,0,96,192,0,2022-02-09 00:35:01,R_1Q3KBqjOZcFO6wD,,,,,anonymous,EN,1,54,1,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,1,1,3,2,13,1,1,2,3,21,3,3,4,4,41,,,,,
2022-02-02 00:48:12,2022-02-02 00:48:30,0,3,17,0,2022-02-09 00:48:32,R_2rC09Hm0hUzrpuc,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 00:52:25,2022-02-09 00:57:10,0,100,285,1,2022-02-09 00:57:10,R_2zLVQR5ljEQEO8q,,,,,anonymous,EN,1,20,2,,,,,,,,,,,,,,,,,2,2,3,2,12,7,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,24,2,2,3,2,20,4,4,7,4,40,,,,,
2022-02-09 01:01:52,2022-02-09 01:08:53,0,100,420,1,2022-02-09 01:08:53,R_DTQAMfCBGIqPgI1,,,,,anonymous,EN,1,20,2,,,,,,,,,,,,,,,,,3,3,5,3,31,7,2,3,3,5,3,33,3,3,2,2,27,3,3,5,4,34,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 01:14:00,2022-02-09 01:18:28,0,100,267,1,2022-02-09 01:18:29,R_27kSbUHBDLyS9Te,,,,,anonymous,EN,1,21,2,,,,,,,,,,,,,,,,,1,2,3,2,10,7,5,1,1,3,2,10,1,1,1,1,1,1,1,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 01:12:50,2022-02-09 01:19:31,0,100,400,1,2022-02-09 01:19:31,R_1QnnxNb4W6Bwu4C,,,,,anonymous,EN,1,21,2,,2,2,4,2,15,1,1,1,1,10,2,2,5,2,25,1,1,2,1,15,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 01:13:05,2022-02-09 01:27:17,0,100,851,1,2022-02-09 01:27:17,R_1dvq2vRsbojOa6L,,,,,anonymous,EN,1,31,4,Female but with non-binary gender expression,3,3,4,3,40,2,3,2,4,40,4,4,4,4,50,3,3,4,2,40,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02 01:40:38,2022-02-02 01:41:31,0,83,53,0,2022-02-09 01:41:37,R_R2l3fBu8sXYT3Il,,,,,anonymous,EN,1,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 01:01:12,2022-02-09 01:52:36,0,100,3084,1,2022-02-09 01:52:37,R_3HjL5ghy9tQE53M,,,,,anonymous,EN,1,20,1,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,4,4,4,4,50,,,,,,,,,,,4,4,4,4,50,,,,,,4,4,4,4,50,4,4,4,4,50
2022-02-09 01:46:56,2022-02-09 01:57:26,0,100,630,1,2022-02-09 01:57:26,R_32JW6uEp2MZRxCW,,,,,anonymous,EN,1,51,1,,2,2,2,2,14,,,,,,1,1,3,1,14,,,,,,7,2,,,,,,2,2,2,2,13,,,,,,2,2,2,2,11,,,,,,,,,,,,,,,,,,,,
2022-02-09 01:53:24,2022-02-09 01:58:30,0,100,305,1,2022-02-09 01:58:30,R_29bGr7KY1rLPJiZ,,,,,anonymous,EN,1,20,1,,,,,,,,,,,,,,,,,1,1,1,1,17,2,2,,,,,,,,,,,,,,,,,,,,,1,1,1,1,10,1,1,1,1,21,1,1,1,1,24,,,,,
2022-02-09 02:01:21,2022-02-09 02:06:47,0,100,325,1,2022-02-09 02:06:47,R_2gy7Sbf9yR4va6J,,,,,anonymous,EN,1,23,2,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,1,1,1,2,4,,,,,,,,,,,2,1,4,3,20,,,,,,1,1,2,2,5,1,1,2,2,5
2022-02-02 02:07:35,2022-02-02 02:10:06,0,92,151,0,2022-02-09 02:10:15,R_3hEkK86igwKJcBO,,,,,anonymous,EN,1,56,1,,,,,,,,,,,,,,,,,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,0,,,,,,,,,,
2022-02-09 02:11:45,2022-02-09 02:17:39,0,100,353,1,2022-02-09 02:17:41,R_3QLdlAJCZprSYxk,,,,,anonymous,EN,1,27,2,,2,4,4,4,50,,,,,,2,4,4,3,50,,,,,,7,2,,,,,,4,4,2,4,50,,,,,,2,3,4,3,29,,,,,,,,,,,,,,,,,,,,
2022-02-09 02:13:54,2022-02-09 02:18:22,0,100,268,1,2022-02-09 02:18:22,R_pAiD1wS4SsK8tqh,,,,,anonymous,EN,1,23,2,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,2,3,1,2,20,,,,,,,,,,,2,2,4,2,25,,,,,,2,3,5,3,25,2,2,4,2,20
2022-02-02 02:25:28,2022-02-02 02:27:18,0,3,110,0,2022-02-09 02:27:22,R_2SIgm9wrgSKBj8R,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 02:47:27,2022-02-09 02:50:30,0,100,183,1,2022-02-09 02:50:30,R_3J7VoPPmuPnURrl,,,,,anonymous,EN,1,31,2,,3,4,4,3,40,,,,,,3,2,4,4,40,,,,,,7,5,,,,,,3,2,1,4,36,,,,,,2,2,4,2,30,,,,,,,,,,,,,,,,,,,,
2022-02-02 02:49:06,2022-02-02 02:50:50,0,88,104,0,2022-02-09 02:50:54,R_10IywhZ1fbBGI8L,,,,,anonymous,EN,1,21,2,,3,3,4,2,29,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02 02:47:53,2022-02-02 02:52:16,0,91,263,0,2022-02-09 02:52:17,R_3qHxY2BChwxK66O,,,,,anonymous,EN,1,42,2,,4,4,5,6,68,,,,,,,,,,,,,,,,,5,,,,,,4,5,4,4,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 02:49:51,2022-02-09 02:54:08,0,100,256,1,2022-02-09 02:54:08,R_30jcyXQmK5xDhby,,,,,anonymous,EN,1,27,2,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,1,1,1,1,0,,,,,,,,,,,1,1,4,4,20,,,,,,2,3,5,2,16,1,1,4,3,20
2022-02-09 02:50:54,2022-02-09 02:55:46,0,100,292,1,2022-02-09 02:55:47,R_2YgGKNnEbzMOEU1,,,,,anonymous,EN,1,49,2,,,,,,,,,,,,,,,,,3,3,4,2,36,5,5,3,3,4,3,31,3,2,2,2,17,4,4,4,3,49,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 02:54:49,2022-02-09 02:57:40,0,100,171,1,2022-02-09 02:57:41,R_T7UN5lUcdNfB7CV,,,,,anonymous,EN,1,24,2,,3,3,5,5,43,2,2,2,2,50,2,3,3,3,48,2,3,4,4,51,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09 02:56:08,2022-02-09 03:07:05,0,100,657,1,2022-02-09 03:07:05,R_2DUgU6RooxgPNBo,,,,,anonymous,EN,1,20,1,,,,,,,,,,,,,,,,,2,2,2,2,15,7,5,,,,,,,,,,,,,,,,,,,,,2,2,1,1,10,2,2,1,2,5,2,3,4,3,30,,,,,
2022-02-09 03:02:23,2022-02-09 03:09:37,0,100,433,1,2022-02-09 03:09:38,R_2D7gtUrRk5QKy4b,,,,,anonymous,EN,1,27,2,,,,,,,,,,,,2,2,3,3,30,,,,,,5,2,,,,,,,,,,,,,,,,2,2,3,2,30,2,1,2,1,20,3,3,3,3,40,,,,,,,,,,
2022-02-09 03:07:48,2022-02-09 03:12:22,0,100,273,1,2022-02-09 03:12:22,R_Dohe9c2g131HZ3H,,,,,anonymous,EN,1,19,2,,,,,,,,,,,,,,,,,2,2,2,3,11,7,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,17,3,3,5,3,35,4,3,6,4,33,,,,,
2022-02-09 03:09:37,2022-02-09 03:14:25,0,100,287,1,2022-02-09 03:14:25,R_1Nh3UPMAnUcoQnx,,,,,anonymous,EN,1,18,1,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,1,1,1,1,0,,,,,,,,,,,1,1,1,1,0,,,,,,1,1,1,1,0,1,1,1,1,0
